Time NormalisedFlux
0.0 0.9795449458128778
1.0 0.874457550291832
2.0 0.8724440450037159
3.0 0.9010586084296514
4.0 0.8097363321028516
5.0 0.7875241994008767
6.0 0.7813847654885135
7.0 0.8037253750969496
8.0 0.8490660214398859
9.0 0.9046743835942052
10.0 0.9790207177286221
11.0 0.9976960130066476
12.0 1.1028814973078802
13.0 1.120456052734427
14.0 1.128804571912953
15.0 1.2377409691657368
16.0 1.145473405442891
17.0 1.2120224022964263
18.0 1.1858811918666134
19.0 1.135386312705345
20.0 1.014466426499813
21.0 1.051825133533943
22.0 1.0226838464481438
23.0 0.9355135508841256
24.0 0.8992997913607349
25.0 0.9179938804012101
26.0 0.866121491201768
27.0 0.7598636790112259
28.0 0.8385272803662442
29.0 0.795386607481352
30.0 0.7578042329777843
31.0 0.8592231511635514
32.0 0.8728683500438637
33.0 0.9632475123044107
34.0 0.9585150681954121
35.0 1.0987922292667625
36.0 1.1046017330825266
37.0 1.1221088500161318
38.0 1.1918138408772445
39.0 1.203678370733284
40.0 1.1894042234095217
41.0 1.1824678200112964
42.0 1.137613902413737
43.0 1.0927652451571483
44.0 1.0530978260741721
45.0 1.0947145351425684
46.0 1.0250550502535833
47.0 0.9676856639292027
48.0 0.8659577541546354
49.0 0.7559797177954154
50.0 0.7194898544045907
51.0 0.825406249188527
52.0 0.7969397801328865
53.0 0.8341882807832793
54.0 0.8698015219892348
55.0 0.8863413537606543
56.0 0.9713232555921665
57.0 1.030346515263203
58.0 1.004871334370058
59.0 1.1399691752140582
60.0 1.2335816400665154
61.0 1.2013245738440153
62.0 1.2226347812767402
63.0 1.220436647448127
64.0 1.1635500543132726
65.0 1.192082569087125
66.0 1.1129931321312663
67.0 1.0465652757528712
68.0 1.0620412109512676
69.0 0.9797003658055792
70.0 0.9193664899343472
71.0 0.8544368035513352
72.0 0.8206065408056821
73.0 0.8335265222599149
74.0 0.8626396644375011
75.0 0.7799590186992741
76.0 0.8291255826237582
77.0 0.8227276868971817
78.0 0.9262843096302278
79.0 0.9160466014867457
80.0 1.0097311390984993
81.0 1.0350894482333817
82.0 1.106138454560236
83.0 1.1538533032859413
84.0 1.228543332502814
85.0 1.2233771414333758
86.0 1.1824454424309332
87.0 1.1863766116994128
88.0 1.1817842499821636
89.0 1.1445004460875767
90.0 1.054512748001288
91.0 1.0065901294004909
92.0 0.9592505024638109
93.0 0.9259382697774265
94.0 0.8680092353761507
95.0 0.8678416856918635
96.0 0.8093595246436044
97.0 0.8276544711784645
98.0 0.7249939757016399
99.0 0.8666324527445801
100.0 0.8268240631733001
101.0 0.9031947316789481
102.0 0.9578190615780061
103.0 0.933389071874478
104.0 1.0697129860742702
105.0 1.121018302738705
106.0 1.1589510224046164
107.0 1.153385987903418
108.0 1.2317369371181905
109.0 1.159553888861322
110.0 1.2109761133947647
111.0 1.2046910336501193
112.0 1.1524821959737546
113.0 1.0812726865651698
114.0 0.9842187668765416
115.0 1.0196425648022882
116.0 0.9456935325337988
117.0 0.872353169378607
118.0 0.7967066459175611
119.0 0.7765545535766483
120.0 0.8668932710939641
