Time NormalisedFlux
0.0 1.1505588791893664
1.0 0.983590672722691
2.0 0.9230631484591505
3.0 0.887606266183161
4.0 0.8965841980729697
5.0 0.7923316947289258
6.0 0.8351661612241972
7.0 0.8421846940175232
8.0 0.8348214813536328
9.0 0.7997665685393062
10.0 0.9206754571356565
11.0 0.9765111417042359
12.0 1.006870445706141
13.0 1.030893744368594
14.0 1.1495743485015135
15.0 1.1804568439882472
16.0 1.1506372496045891
17.0 1.1687983070358174
18.0 1.2297573316788075
19.0 1.1453948770898281
20.0 1.1004242925013457
21.0 1.0954657049975178
22.0 1.0405655626512051
23.0 0.9701512529342773
24.0 0.9519339660700649
25.0 0.8829834321255079
26.0 0.8204103428792525
27.0 0.8399767907773449
28.0 0.8434945724694423
29.0 0.8315727311889061
30.0 0.8685437289292024
31.0 0.8355451283260417
32.0 0.9482788808412648
33.0 0.9453521758079951
34.0 1.031432242443713
35.0 1.0657648836735405
36.0 1.1392850345849692
37.0 1.1624147468793207
38.0 1.1977247697299704
39.0 1.1835254211502393
40.0 1.1680050625395437
41.0 1.1359217207633026
42.0 1.070829253738069
43.0 1.0570186291184367
44.0 1.0449462690193738
45.0 0.9842738847794743
46.0 0.8629123742321931
47.0 0.8449404361039086
48.0 0.8289306028059202
49.0 0.7924554630026818
50.0 0.7810955879813607
51.0 0.856956896825185
52.0 0.9007227527231678
53.0 0.8888155069373501
54.0 0.9325699728997927
55.0 1.0396658089036324
56.0 1.0801815771885195
57.0 1.0882107178024443
58.0 1.1647614838535147
59.0 1.1325518866690776
60.0 1.2332825040724305
61.0 1.2092419912801322
62.0 1.1446547828773255
63.0 1.132600396379211
64.0 1.0806974426805973
65.0 1.0900558442281714
66.0 1.0067303372856289
67.0 0.8657775063082342
68.0 0.8601120106500155
69.0 0.8591816297699568
70.0 0.8101118444805995
71.0 0.7989946126387261
72.0 0.8437988579969075
73.0 0.8214767079937031
74.0 0.9138120496941742
75.0 0.9183355419016062
76.0 0.9948893324550815
77.0 1.0375490259732254
78.0 1.1212101238159011
79.0 1.1427242870430883
80.0 1.1436595484993757
81.0 1.1620022500508735
82.0 1.1535614750012402
83.0 1.1702336379608544
84.0 1.1635384562943454
85.0 1.1585580227539587
86.0 1.0521801527997454
87.0 1.0193699774405387
88.0 0.951002133176544
89.0 0.8960346060790806
90.0 0.9087270545382987
91.0 0.8193284078887754
92.0 0.7871933330223496
93.0 0.794340210752929
94.0 0.8107043893807565
95.0 0.8437680050379662
96.0 0.8995851716614086
97.0 1.037025258677106
98.0 0.9954633902864222
99.0 1.0212739557102826
100.0 1.1232329616842092
101.0 1.1801091841512779
102.0 1.1912747801972843
103.0 1.2130627145622157
104.0 1.1871187650997785
105.0 1.1527452953068327
106.0 1.1274364456702894
107.0 1.096503182097089
108.0 1.0133164364762304
109.0 0.968804772311611
110.0 0.9000668829218764
111.0 0.8478364228933256
112.0 0.8131113935117538
113.0 0.7650490249644085
114.0 0.785464855213589
115.0 0.8065036792871046
116.0 0.8320384485971236
117.0 0.8365498356245337
118.0 0.9174961107885286
119.0 0.9993703601667047
120.0 1.023122892300913
