Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG0001,19.6204,-7.2764,5.986e-17,4.082e-17,1.372e-17,112.4161,1196.93
RightDG0002,19.7744,-7.3132,2.134e-17,1.843e-17,7.917e-18,67.2317,1197.55
RightDG0003,19.6131,-7.2866,1.921e-17,1.539e-17,6.810e-18,60.2105,1196.7
RightDG0004,19.6868,-7.2104,2.088e-17,1.570e-17,8.073e-18,68.7948,1198.55
RightDG0005,19.7165,-7.2723,2.018e-17,1.614e-17,7.025e-18,59.9967,1197.22
RightDG0006,19.7153,-7.3222,2.116e-17,1.716e-17,7.886e-18,73.6398,1199.62
RightDG0007,19.4420,-7.2884,1.852e-17,1.756e-17,7.599e-18,72.3207,1198.52
RightDG0008,19.5173,-7.2691,1.798e-17,1.510e-17,6.418e-18,57.2263,1200.04
RightDG0009,19.4368,-7.3229,2.455e-17,2.385e-17,8.559e-18,67.3557,1197.19
RightDG0010,19.7128,-7.1921,2.865e-17,2.071e-17,9.211e-18,51.2691,1200.18
RightDG0028,-13.2798,7.0142,2.587e-17,2.129e-17,8.928e-18,101.2397,842.6
RightDG0162,-8.8272,2.1553,6.626e-17,5.189e-17,1.836e-17,102.9202,999.15
RightDG0163,-8.7323,2.4675,2.604e-17,2.340e-17,8.506e-18,72.4719,993.35
RightDG0164,-8.8781,2.4348,2.549e-17,2.185e-17,9.318e-18,74.3388,994.99
RightDG0165,-9.1048,2.1014,2.610e-17,2.288e-17,1.012e-17,68.6373,995.32
RightDG0166,-8.5935,2.2452,1.769e-17,1.436e-17,6.364e-18,74.1482,997.57
RightDG0167,-8.6757,2.1080,1.725e-17,1.361e-17,6.436e-18,133.4549,995.53
RightDG0168,-8.9310,2.2960,2.522e-17,1.859e-17,9.500e-18,86.5586,998.07
RightDG0169,-8.9823,2.3548,3.139e-17,2.764e-17,1.153e-17,83.5299,995.18
RightDG0170,-8.7258,2.4144,2.359e-17,1.928e-17,8.815e-18,76.1798,993.67
RightDG0171,-8.9090,1.9736,2.301e-17,1.991e-17,8.244e-18,51.3782,997.63
RightDG0172,-8.5799,2.1040,2.307e-17,1.960e-17,8.711e-18,72.4202,998.53
RightDG0173,-8.8211,2.3747,2.351e-17,1.929e-17,7.835e-18,56.3968,992.63
RightDG0174,-8.5716,2.1057,2.505e-17,2.128e-17,9.932e-18,84.974,993.1
RightDG0175,-8.7364,2.1956,2.471e-17,2.049e-17,9.234e-18,78.2622,993.55
RightDG0176,-9.1186,2.2566,2.657e-17,2.242e-17,8.988e-18,90.8782,993.62
RightDG0192,38.1307,-20.8039,3.768e-17,2.977e-17,9.688e-18,124.4065,1360.69
RightDG0193,37.9997,-20.7399,1.350e-17,1.113e-17,5.059e-18,49.2184,1360.98
RightDG0194,38.4307,-20.8996,2.052e-17,1.466e-17,6.576e-18,50.2449,1360.55
RightDG0195,38.1054,-20.8001,1.061e-17,8.338e-18,3.963e-18,61.3643,1360.02
RightDG0196,38.2323,-20.5749,9.549e-18,7.287e-18,3.582e-18,70.559,1361.22
RightDG0197,37.9434,-20.4003,1.397e-17,1.174e-17,5.423e-18,57.7109,1361.42
RightDG0198,38.2816,-21.2255,1.383e-17,1.080e-17,4.817e-18,44.9473,1358.57
RightDG0199,38.6608,-21.1203,2.080e-17,1.591e-17,6.703e-18,52.7227,1361.91
RightDG0200,37.9309,-20.8843,1.604e-17,1.269e-17,5.693e-18,54.139,1361.13
RightDG0201,37.6456,-20.5256,1.268e-17,1.054e-17,5.204e-18,49.6281,1362.12
RightDG0202,38.1678,-20.8242,1.306e-17,1.087e-17,5.136e-18,51.9087,1359.69
RightDG0203,38.3293,-20.4485,1.445e-17,1.202e-17,5.343e-18,47.2501,1363.16
RightDG0204,38.3673,-21.0086,1.338e-17,1.206e-17,4.854e-18,49.3594,1361.73
RightDG0205,38.4014,-20.9719,1.324e-17,1.014e-17,4.746e-18,55.2588,1359.95
RightDG0206,38.1049,-20.9868,1.337e-17,1.233e-17,5.046e-18,58.2791,1362.77
RightDG0207,38.1895,-20.7455,1.346e-17,1.008e-17,5.079e-18,49.3056,1360.71
RightDG0208,-4.6100,11.8266,4.708e-17,3.573e-17,1.159e-17,126.2964,1192.23
RightDG0209,-4.8540,11.9393,1.669e-17,1.402e-17,5.812e-18,62.2917,1197.03
RightDG0210,-4.9100,11.9990,1.756e-17,1.579e-17,7.359e-18,63.7666,1196.38
RightDG0211,-4.7018,12.0473,1.283e-17,1.105e-17,5.161e-18,113.81,1187.9
RightDG0212,-4.7351,11.7022,1.875e-17,1.527e-17,6.579e-18,64.8325,1187.77
RightDG0213,-4.6007,11.9640,1.681e-17,1.433e-17,6.143e-18,52.1996,1190.79
RightDG0214,-4.4694,11.8698,1.915e-17,1.452e-17,7.057e-18,68.1036,1187.81
RightDG0215,-4.9120,11.4951,1.823e-17,1.365e-17,6.041e-18,56.4097,1192.76
RightDG0216,-4.8327,11.8861,1.910e-17,1.554e-17,7.605e-18,59.9034,1192.45
RightDG0217,-4.5946,11.5685,1.297e-17,1.074e-17,4.915e-18,102.5321,1188.32
RightDG0218,-4.8302,11.5502,1.557e-17,1.441e-17,6.321e-18,64.2231,1193.69
RightDG0219,-5.0456,11.9713,1.813e-17,1.536e-17,6.477e-18,71.2761,1197.87
RightDG0220,-4.2341,11.8029,1.796e-17,1.614e-17,7.022e-18,66.5421,1192.78
RightDG0221,-4.5145,12.0299,1.896e-17,1.643e-17,7.671e-18,66.6436,1192.58
RightDG0222,-4.3926,11.9012,1.899e-17,1.441e-17,7.516e-18,59.8749,1188.16
RightDG0223,-4.5513,12.1644,1.610e-17,1.408e-17,6.357e-18,55.2094,1192.73
RightDG0224,-5.0222,11.4643,1.650e-17,1.380e-17,6.743e-18,51.2939,1195.74
RightDG0225,-5.0574,11.7622,2.153e-17,1.589e-17,7.219e-18,70.3102,1187.64
RightDG0226,-4.4571,12.2219,1.265e-17,9.859e-18,4.281e-18,70.2811,1195.19
RightDG0227,-4.7109,11.6634,1.790e-17,1.513e-17,6.913e-18,68.8555,1187.83
RightDG0228,-5.0591,11.6765,2.029e-17,1.520e-17,7.414e-18,61.7969,1194.17
RightDG0229,-4.7482,11.9382,1.265e-17,1.133e-17,5.072e-18,108.7979,1188.64
RightDG0230,-4.7384,11.4478,1.730e-17,1.507e-17,6.460e-18,65.0512,1195.01
RightDG0231,-4.7040,11.7009,1.634e-17,1.283e-17,6.042e-18,49.7535,1198.11
RightDG0232,-4.8258,12.0623,1.687e-17,1.507e-17,6.818e-18,57.1367,1189.72
RightDG0233,-4.2506,11.8237,1.691e-17,1.422e-17,6.525e-18,48.6772,1187.91
RightDG0306,30.0709,24.6636,1.161e-17,8.819e-18,3.697e-18,166.578,1234.39
RightDG0307,30.2632,24.8463,1.825e-17,1.536e-17,7.143e-18,64.8268,1236.79
RightDG0308,30.0098,24.4019,1.717e-17,1.248e-17,6.185e-18,53.5696,1234.9
RightDG0309,30.0599,24.8289,1.633e-17,1.444e-17,6.509e-18,69.5433,1236.37
RightDG0310,30.0226,24.7281,1.670e-17,1.454e-17,6.727e-18,60.7554,1237.94
RightDG0311,29.9399,24.7706,1.846e-17,1.434e-17,6.355e-18,78.1515,1237.81
RightDG0312,30.1188,24.8221,2.287e-17,1.800e-17,7.054e-18,63.9874,1235.55
RightDG0313,29.9479,24.6359,1.524e-17,1.288e-17,5.900e-18,59.3241,1236.99
RightDG0314,30.2334,24.7414,1.711e-17,1.445e-17,5.553e-18,75.6144,1235.59
RightDG0316,14.5987,19.0072,9.007e-18,7.890e-18,3.789e-18,53.5858,1408.31
RightDG0327,30.9525,-19.8638,1.949e-17,1.611e-17,6.872e-18,85.7794,988.21
RightDG0357,12.6494,33.4230,1.648e-17,1.354e-17,6.044e-18,76.7112,1018.95
RightDG0358,-14.4583,18.8536,1.268e-17,1.082e-17,4.750e-18,56.8727,1454.21
RightDG0359,-14.5463,18.8195,1.281e-17,1.166e-17,5.426e-18,51.4686,1453.66
RightDG0360,-14.4918,18.7436,8.165e-18,6.874e-18,2.908e-18,64.2199,1452.57
RightDG0361,-23.3935,9.3416,5.483e-17,4.174e-17,1.305e-17,128.572,1163.89
RightDG0362,-23.4040,9.4759,1.767e-17,1.627e-17,8.188e-18,68.482,1161.26
RightDG0363,-22.9626,9.2495,1.980e-17,1.611e-17,7.345e-18,78.7123,1164.49
RightDG0364,-23.7216,9.4110,2.003e-17,1.586e-17,7.307e-18,68.8633,1162.22
RightDG0365,-23.2043,9.5859,1.263e-17,1.039e-17,4.671e-18,92.1875,1157.31
RightDG0366,-23.0482,9.5904,1.902e-17,1.465e-17,7.605e-18,56.878,1158.32
RightDG0367,-23.5081,9.6139,1.719e-17,1.514e-17,6.499e-18,58.2733,1163.34
RightDG0368,-23.1591,9.4487,1.915e-17,1.500e-17,6.901e-18,60.3759,1157.76
RightDG0369,-23.7775,9.5519,1.795e-17,1.466e-17,6.358e-18,52.1716,1164.08
RightDG0370,-23.3755,8.9916,1.781e-17,1.583e-17,7.277e-18,81.7732,1158.31
RightDG0371,-23.2363,9.0978,2.015e-17,1.847e-17,8.070e-18,62.7986,1157.45
RightDG0372,-23.8260,9.6035,2.113e-17,1.767e-17,7.859e-18,62.276,1159.58
RightDG0373,-23.2170,9.2239,1.742e-17,1.498e-17,6.201e-18,70.8888,1158.47
RightDG0374,-22.9923,9.5196,1.902e-17,1.573e-17,6.297e-18,52.5309,1163.39
RightDG0375,-23.4301,9.4265,1.779e-17,1.422e-17,7.466e-18,60.0404,1164.31
RightDG0376,-23.5816,9.2364,1.841e-17,1.510e-17,7.195e-18,56.8915,1157.78
RightDG0377,-22.9497,9.3276,1.887e-17,1.499e-17,6.941e-18,56.8046,1157.43
RightDG0378,-23.5229,9.0360,2.095e-17,1.544e-17,7.967e-18,62.2248,1158.98
RightDG0379,-3.9799,41.4509,9.808e-18,8.065e-18,3.975e-18,65.0834,1390.13
RightDG0494,-0.8610,27.0432,9.196e-18,7.431e-18,3.087e-18,83.5647,1549.47
RightDG0495,-0.8350,26.9612,1.073e-17,8.110e-18,4.188e-18,47.0958,1549.24
RightDG0496,-0.8639,26.9664,1.190e-17,8.465e-18,3.270e-18,43.1314,1550.87
RightDG0497,-0.8453,27.1011,1.046e-17,9.085e-18,4.020e-18,42.153,1552.01
RightDG0498,-0.8358,27.0740,8.107e-18,6.836e-18,2.760e-18,56.2095,1548.86
RightDG0499,-0.7814,27.1304,1.724e-17,1.284e-17,5.615e-18,45.0818,1551.04
RightDG0607,-29.8181,-36.1746,1.602e-17,1.414e-17,6.269e-18,108.2136,1064.61
RightDG0608,-29.8143,-36.0949,2.048e-17,1.594e-17,7.479e-18,63.1372,1065.48
RightDG0609,-29.7918,-36.3927,1.913e-17,1.572e-17,7.157e-18,59.6681,1067.43
RightDG0610,-29.7924,-36.0812,2.769e-17,2.288e-17,9.804e-18,63.955,1066.48
