Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS46947,-10.4275,-24.2230,1.384e-18,1.234e-18,7.039e-19,-0.0001,95.04,0
TopS46948,-10.4557,-24.2434,7.122e-19,6.409e-19,3.759e-19,-0.0005,96.22,0
TopS46957,-10.3713,-24.2244,4.240e-20,5.209e-20,5.888e-20,0.0005,94.29,0
TopS46968,-10.4196,-24.2274,2.563e-18,5.724e-18,2.185e-17,-0.0002,94.02,0
TopS46969,-10.4411,-24.2280,7.063e-15,4.566e-15,1.369e-15,-0.0001,96.49,0
TopS46970,-10.4546,-24.2335,2.340e-18,1.992e-18,1.037e-18,0.0009,96.43,0
TopS46975,-10.4509,-24.2201,7.069e-19,6.252e-19,3.587e-19,0.0006,96.18,0
TopS46981,-10.4853,-24.2806,5.379e-14,4.820e-14,2.686e-14,0.0001,95.6,1
TopS46983,-10.4235,-24.2308,2.232e-20,2.736e-20,3.013e-20,0.0001,94.56,0
TopS46984,-10.4262,-24.2443,1.911e-18,3.324e-18,7.677e-18,0.0002,94.88,0
TopS46985,-10.4547,-24.2255,7.239e-20,7.869e-20,6.616e-20,0.0005,96.51,0
TopS46989,-10.5497,-24.3158,2.456e-20,2.990e-20,3.219e-20,0.0004,95.54,0
TopS46990,-10.3883,-24.2489,1.185e-20,1.641e-20,2.294e-20,0.0006,94.31,0
TopS46991,-10.4248,-24.2186,5.554e-20,6.298e-20,5.923e-20,-0.0001,95.16,0
TopS46999,-10.5068,-24.2004,9.572e-20,1.046e-19,8.886e-20,0.0001,96.09,0
TopS47000,-10.4400,-24.1916,9.799e-19,9.092e-19,5.798e-19,0.0,95.39,0
TopS47013,-10.4270,-24.2310,5.254e-20,6.220e-20,6.129e-20,-0.0006,94.3,0
TopS47015,-10.4002,-24.1945,1.223e-18,2.610e-18,8.757e-18,0.0001,94.99,0
TopS47016,-10.4263,-24.2361,2.595e-20,3.123e-20,3.351e-20,0.0002,94.02,0
TopS47018,-10.4349,-24.2236,1.613e-20,2.006e-20,2.310e-20,0.0005,95.69,0
TopS47035,-10.4184,-24.2372,5.469e-20,6.257e-20,5.692e-20,-0.0009,94.15,0
TopS47036,-10.3971,-24.2157,1.880e-20,2.425e-20,2.934e-20,0.0009,94.48,0
TopS47038,-10.4963,-24.2378,2.754e-20,3.299e-20,3.450e-20,-0.0005,96.38,0
TopS47039,-10.3424,-24.2520,2.345e-20,3.248e-20,4.520e-20,0.0004,94.34,0
TopS47041,-10.4341,-24.2339,3.883e-20,4.458e-20,4.302e-20,-0.0006,95.83,0
TopS47044,-10.4442,-24.2433,1.502e-19,1.593e-19,1.260e-19,0.0,95.91,0
TopS47045,-10.4363,-24.2594,6.777e-14,4.999e-14,1.997e-14,0.0003,95.32,0
TopS47049,-10.4022,-24.2492,1.436e-18,1.158e-18,5.335e-19,0.0007,94.42,0
TopS47057,-10.4291,-24.2343,2.321e-18,4.021e-18,9.053e-18,0.0005,94.26,0
TopS47062,-10.4378,-24.2068,4.412e-19,8.759e-19,2.671e-18,0.0005,95.49,0
TopS47068,-10.4431,-24.2147,2.293e-20,2.891e-20,3.355e-20,0.0001,95.86,0
TopS47073,-10.4430,-24.2308,1.587e-20,1.958e-20,2.198e-20,0.001,96.23,0
TopS47083,-10.4294,-24.2286,4.365e-14,3.341e-14,1.407e-14,-0.0001,94.93,1
TopS47084,-10.5013,-24.2533,6.428e-19,1.133e-18,2.600e-18,0.0007,96.17,0
TopS47086,-10.3986,-24.2270,2.249e-19,2.326e-19,1.842e-19,0.0004,94.29,0
TopS47087,-10.5095,-24.2446,3.807e-20,4.641e-20,4.975e-20,0.0015,96.23,0
TopS47091,-10.4314,-24.2377,1.198e-20,1.491e-20,1.728e-20,-0.0007,95.47,0
TopS47094,-10.4571,-24.2356,1.898e-18,3.229e-18,7.050e-18,-0.0004,96.44,0
TopS47096,-10.4375,-24.2269,4.884e-20,5.372e-20,4.689e-20,-0.0,95.78,0
TopS47101,-10.4365,-24.2377,9.152e-20,9.516e-20,7.269e-20,-0.0002,95.69,0
TopS47102,-10.4333,-24.2399,2.368e-18,3.618e-18,6.173e-18,-0.0002,95.56,0
TopS47113,-10.4104,-24.2684,1.086e-18,1.925e-18,4.560e-18,0.0011,94.93,0
TopS47114,-10.4258,-24.2255,2.431e-20,2.942e-20,3.030e-20,-0.0005,94.79,0
TopS47115,-10.4095,-24.2321,4.045e-20,4.547e-20,4.065e-20,0.0002,94.27,0
TopS47117,-10.4367,-24.2432,1.582e-19,1.666e-19,1.324e-19,-0.0009,95.56,0
TopS47118,-10.4536,-24.2377,1.386e-19,1.486e-19,1.237e-19,-0.0001,96.35,0
TopS47120,-10.3732,-24.2592,8.115e-20,9.301e-20,8.968e-20,-0.0006,94.26,0
TopS47123,-10.3368,-24.2706,8.881e-19,1.439e-18,2.819e-18,0.0004,94.54,0
TopS47126,-10.3887,-24.2490,1.157e-20,1.472e-20,1.714e-20,0.0005,94.41,0
TopS47131,-10.4454,-24.2395,1.109e-18,2.138e-18,6.036e-18,-0.0004,95.77,0
TopS47143,-10.2618,-24.2403,1.935e-18,1.704e-18,9.179e-19,0.0006,94.4,0
TopS47144,-10.4286,-24.2526,4.318e-20,5.065e-20,5.236e-20,-0.0001,95.01,0
TopS47145,-10.4279,-24.2359,9.555e-19,8.415e-19,4.781e-19,-0.0005,94.68,0
TopS47150,-10.4373,-24.2269,3.487e-20,4.354e-20,5.043e-20,0.0004,95.79,0
TopS47153,-10.4322,-24.2311,2.248e-19,2.336e-19,1.817e-19,-0.0005,95.56,0
TopS47157,-10.4612,-24.2221,9.987e-20,1.081e-19,9.175e-20,-0.0005,96.44,0
TopS47159,-10.4324,-24.2265,2.967e-19,2.809e-19,1.838e-19,-0.0007,95.69,0
TopS47162,-10.4384,-24.2384,3.970e-20,4.728e-20,4.739e-20,0.0001,96.5,0
TopS47163,-10.4161,-24.2259,2.837e-19,2.778e-19,1.875e-19,0.0003,93.95,0
TopS47166,-10.4292,-24.2346,2.450e-20,3.017e-20,3.186e-20,-0.0005,94.82,0
TopS47167,-10.4401,-24.2064,3.332e-19,3.251e-19,2.263e-19,0.0005,95.54,0
TopS47176,-10.4244,-24.2316,4.285e-20,4.964e-20,5.031e-20,-0.0005,94.62,0
TopS47182,-10.4054,-24.2161,1.620e-19,1.682e-19,1.355e-19,0.0001,94.56,0
TopS47183,-10.5494,-24.2161,2.081e-20,2.564e-20,2.860e-20,-0.0,96.12,0
TopS47185,-10.4194,-24.2315,2.861e-18,2.401e-18,1.200e-18,-0.0004,94.2,0
TopS47194,-10.4558,-24.2474,5.527e-14,4.124e-14,1.606e-14,0.0006,95.95,0
TopS47197,-10.4355,-24.2337,1.557e-20,2.024e-20,2.473e-20,-0.0007,95.93,0
TopS47198,-10.3952,-24.2395,3.555e-14,3.723e-14,3.056e-14,-0.0002,93.98,1
TopS47206,-10.4343,-24.2518,2.751e-20,3.300e-20,3.431e-20,-0.0001,95.32,0
TopS47207,-10.4403,-24.2257,6.043e-19,1.139e-18,2.924e-18,0.0002,96.58,0
TopS47218,-10.4238,-24.2591,2.961e-20,3.559e-20,3.709e-20,0.0008,95.16,0
TopS47221,-10.4308,-24.2284,1.028e-18,1.638e-18,3.144e-18,0.0002,95.76,0
TopS47223,-10.3906,-24.2111,3.132e-20,3.700e-20,3.630e-20,-0.0004,94.55,0
TopS47239,-10.4296,-24.2193,3.340e-19,3.358e-19,2.376e-19,0.0004,95.46,0
TopS47241,-10.4201,-24.2335,1.004e-20,1.371e-20,1.890e-20,0.0001,94.18,0
TopS47245,-10.4161,-24.1995,6.866e-20,7.606e-20,6.835e-20,-0.0005,95.1,0
TopS47250,-10.4629,-24.2518,5.669e-20,6.614e-20,6.647e-20,-0.0001,96.04,0
TopS47259,-10.4214,-24.2313,2.430e-20,3.068e-20,3.594e-20,-0.0,94.02,0
TopS47270,-10.4151,-24.1996,1.212e-19,1.334e-19,1.161e-19,-0.0008,95.15,0
TopS47277,-10.4031,-24.2394,8.327e-20,9.440e-20,8.714e-20,-0.0004,94.02,0
TopS47289,-10.4288,-24.2253,4.916e-20,5.561e-20,5.274e-20,-0.0003,95.27,0
TopS47292,-10.4328,-24.2394,3.388e-18,2.932e-18,1.556e-18,-0.0003,95.51,0
TopS47297,-10.4217,-24.2228,3.887e-14,2.773e-14,1.015e-14,-0.0005,94.95,0
TopS47301,-10.4775,-24.2185,1.292e-18,1.205e-18,7.462e-19,-0.0001,96.33,0
TopS47303,-10.4846,-24.2379,5.296e-14,4.067e-14,1.670e-14,-0.0005,96.29,1
TopS47307,-10.3834,-24.2158,3.632e-19,3.513e-19,2.393e-19,0.0001,94.35,0
TopS47308,-10.4378,-24.2519,7.118e-14,5.640e-14,2.546e-14,0.0003,95.44,1
TopS47311,-10.4069,-24.2315,9.271e-19,8.493e-19,5.016e-19,0.0002,94.15,0
TopS47312,-10.4297,-24.2288,5.489e-20,6.286e-20,6.015e-20,0.0,95.37,0
TopS47317,-10.4506,-24.2489,5.564e-20,6.241e-20,5.891e-20,0.0001,95.88,0
TopS47319,-10.3708,-24.2501,3.847e-20,4.563e-20,4.747e-20,0.0001,94.24,0
TopS47320,-10.3889,-24.2469,5.102e-14,4.630e-14,2.654e-14,0.0002,94.05,1
TopS47336,-10.4263,-24.2382,6.298e-19,5.948e-19,3.711e-19,0.0003,94.06,0
TopS47337,-10.4414,-24.2402,1.774e-20,2.296e-20,2.818e-20,-0.0001,95.92,0
TopS47339,-10.4136,-24.2356,3.113e-20,3.960e-20,4.769e-20,-0.0001,93.95,0
TopS47347,-10.4256,-24.2348,1.339e-18,2.552e-18,6.983e-18,0.0009,94.25,0
TopS47348,-10.4118,-24.2482,1.555e-19,1.617e-19,1.258e-19,-0.0007,94.64,0
TopS47353,-10.4231,-24.2353,4.536e-14,3.256e-14,1.235e-14,-0.0,94.27,0
TopS47358,-10.4808,-24.2216,1.138e-18,1.027e-18,5.967e-19,-0.0001,96.47,0
TopS47363,-10.4233,-24.2486,1.078e-20,1.403e-20,1.724e-20,0.0009,94.77,0
TopS47366,-10.5026,-24.2093,2.179e-20,2.689e-20,2.925e-20,-0.0002,96.2,0
