Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
FrontDG005,-19.2657,22.6035,1.870e-17,1.593e-17,7.222e-18,87.482,-893.95
FrontDG006,-7.9059,31.1122,9.081e-18,7.811e-18,3.339e-18,83.0518,-1422.63
FrontDG007,-7.8639,30.9470,1.285e-17,9.979e-18,4.503e-18,50.7763,-1420.77
FrontDG008,-7.8812,31.0273,1.275e-17,9.288e-18,4.530e-18,52.07,-1423.21
FrontDG009,-7.8810,31.2712,1.174e-17,1.021e-17,4.170e-18,44.3907,-1422.21
FrontDG010,-7.9192,31.1348,8.429e-18,6.943e-18,3.302e-18,54.6163,-1421.74
FrontDG011,-7.9373,31.2312,1.876e-17,1.333e-17,6.030e-18,51.3087,-1422.43
FrontDG018,10.8726,-8.2155,1.359e-17,1.198e-17,4.916e-18,70.4288,-1085.16
FrontDG031,25.6836,-10.9036,1.416e-17,1.064e-17,4.546e-18,101.9229,-1221.72
FrontDG032,25.7686,-10.9667,1.597e-17,1.369e-17,5.557e-18,56.1451,-1222.64
FrontDG033,25.6280,-10.8163,1.895e-17,1.404e-17,6.423e-18,78.1107,-1221.59
FrontDG034,25.7629,-10.7636,1.513e-17,1.356e-17,5.966e-18,56.2909,-1220.82
FrontDG035,25.7126,-10.8522,1.714e-17,1.280e-17,6.441e-18,69.5473,-1219.59
FrontDG036,25.6147,-11.0142,1.719e-17,1.378e-17,6.013e-18,56.4176,-1219.41
FrontDG041,12.9676,-5.8540,1.432e-17,1.219e-17,5.248e-18,51.0523,-1415.36
FrontDG042,12.9318,-5.8619,1.287e-17,1.106e-17,4.788e-18,52.1057,-1415.94
FrontDG093,-4.1502,6.9896,8.419e-18,6.727e-18,3.303e-18,55.2366,-1376.24
FrontDG178,-1.5466,1.6543,6.886e-18,5.870e-18,2.812e-18,45.2441,-1606.99
FrontDG191,0.8741,-20.6414,1.843e-17,1.524e-17,7.410e-18,161.92,-844.46
FrontDG192,0.6541,-20.5259,2.697e-17,2.193e-17,8.569e-18,78.4235,-842.24
FrontDG193,0.8784,-20.5370,4.310e-17,3.427e-17,1.300e-17,71.4809,-843.77
FrontDG194,0.9574,-20.5710,3.964e-17,3.411e-17,1.381e-17,94.7048,-842.64
FrontDG195,0.8773,-20.6163,1.868e-17,1.623e-17,7.375e-18,259.5067,-844.46
FrontDG196,0.8935,-20.6610,2.700e-17,2.183e-17,9.457e-18,78.092,-842.98
FrontDG197,0.8229,-20.5409,3.314e-17,2.453e-17,1.131e-17,88.1629,-844.47
FrontDG208,-15.7420,-1.8709,4.182e-17,3.270e-17,1.530e-17,88.3231,-732.14
FrontDG209,-15.8392,-1.8615,4.365e-17,3.761e-17,1.673e-17,99.422,-729.91
FrontDG210,-16.0313,-1.8433,4.961e-17,3.591e-17,1.719e-17,104.9343,-731.51
FrontDG211,-16.0162,-1.9295,4.327e-17,3.854e-17,1.565e-17,97.3206,-732.24
FrontDG316,17.4458,13.2273,9.646e-18,7.337e-18,3.205e-18,83.3153,-1410.72
FrontDG317,17.4503,13.2453,1.450e-17,1.056e-17,5.167e-18,47.8972,-1409.76
FrontDG318,17.3366,13.2409,1.370e-17,1.154e-17,5.027e-18,43.4922,-1410.49
FrontDG319,17.5236,13.2341,1.199e-17,1.062e-17,4.292e-18,50.0401,-1409.63
FrontDG320,17.5047,13.2726,1.644e-17,1.583e-17,6.164e-18,53.361,-1410.29
FrontDG360,17.0104,-29.2582,2.741e-17,2.108e-17,9.698e-18,95.7668,-745.38
FrontDG361,13.7976,-13.4145,1.039e-17,8.295e-18,3.666e-18,36.0192,-1567.59
FrontDG362,13.8148,-13.4354,1.019e-17,7.814e-18,3.599e-18,38.9425,-1567.47
FrontDG363,13.7758,-13.4581,9.913e-18,8.574e-18,4.183e-18,52.2509,-1567.12
FrontDG431,-8.4719,25.6443,2.837e-17,2.107e-17,1.005e-17,70.7967,-1075.24
FrontDG432,-8.5597,25.6567,2.264e-17,1.738e-17,8.361e-18,58.1345,-1076.28
FrontDG433,-8.3786,25.5765,2.039e-17,1.627e-17,6.821e-18,65.1889,-1074.91
FrontDG434,-8.4100,25.6441,1.940e-17,1.666e-17,6.857e-18,64.023,-1076.41
FrontDG500,-11.1759,-4.2212,8.137e-18,6.880e-18,3.262e-18,82.2935,-1544.18
FrontDG501,-11.2293,-4.1918,7.111e-18,6.731e-18,2.835e-18,54.9833,-1546.5
FrontDG502,-11.2139,-4.3089,1.229e-17,1.039e-17,4.806e-18,44.9002,-1546.44
FrontDG503,-11.0969,-4.2213,1.512e-17,1.252e-17,5.267e-18,45.4256,-1544.94
FrontDG504,-11.2455,-4.2914,1.030e-17,7.707e-18,3.970e-18,49.2419,-1543.86
FrontDG505,-11.2636,-4.2048,1.040e-17,9.237e-18,3.639e-18,43.5802,-1546.53
FrontDG535,-22.9050,20.4034,1.247e-17,1.002e-17,4.493e-18,102.9227,-1180.47
FrontDG536,-22.9988,20.4604,1.658e-17,1.261e-17,6.476e-18,56.6534,-1181.23
FrontDG537,-22.8050,20.3085,1.188e-17,9.747e-18,4.455e-18,59.3781,-1181.14
FrontDG538,-22.9612,20.4276,1.579e-17,1.384e-17,6.571e-18,65.2594,-1180.06
FrontDG539,-22.8187,20.2248,1.374e-17,1.268e-17,6.312e-18,55.0104,-1181.88
FrontDG540,-22.9610,20.4291,1.588e-17,1.272e-17,6.391e-18,50.1958,-1179.63
FrontDG541,-12.4907,-37.9263,3.943e-17,3.232e-17,1.500e-17,254.4791,-624.78
FrontDG542,-12.2884,-37.8042,6.626e-17,5.374e-17,2.420e-17,120.5848,-624.67
FrontDG543,-12.2545,-37.5687,6.301e-17,5.390e-17,2.615e-17,137.9527,-622.55
FrontDG544,-12.3923,-38.3298,6.088e-17,4.972e-17,2.393e-17,126.4551,-624.62
FrontDG545,-12.5810,-37.6207,6.514e-17,4.941e-17,2.260e-17,113.2045,-623.53
FrontDG546,-12.1057,-38.1020,5.602e-17,4.829e-17,2.104e-17,117.4345,-625.63
FrontDG547,-12.2944,-37.7728,5.406e-17,4.512e-17,2.051e-17,106.0908,-625.63
FrontDG548,3.8447,26.9619,4.145e-17,3.263e-17,1.143e-17,142.1131,-1229.94
FrontDG549,3.8079,26.9374,1.350e-17,1.156e-17,4.969e-18,47.4838,-1230.21
FrontDG550,3.9977,27.0288,1.503e-17,1.233e-17,5.165e-18,47.0677,-1232.13
FrontDG551,3.5105,26.8227,2.324e-17,1.834e-17,7.508e-18,50.3313,-1229.46
FrontDG552,3.9134,26.9302,1.158e-17,8.786e-18,3.947e-18,127.4256,-1230.75
FrontDG553,4.1604,26.9502,1.421e-17,1.218e-17,4.834e-18,52.5241,-1226.33
FrontDG554,3.7807,26.9739,1.225e-17,9.431e-18,4.447e-18,95.1099,-1229.09
FrontDG555,3.8384,26.8854,1.162e-17,9.844e-18,4.192e-18,95.3663,-1227.88
FrontDG556,3.9790,26.9386,1.198e-17,1.050e-17,4.597e-18,100.7392,-1232.5
FrontDG557,3.6563,26.9023,1.486e-17,1.128e-17,5.133e-18,50.1364,-1231.95
FrontDG558,3.6254,26.8629,1.642e-17,1.418e-17,6.673e-18,58.8204,-1225.79
FrontDG559,4.1434,26.8575,1.457e-17,1.165e-17,5.793e-18,46.4141,-1231.38
FrontDG560,4.0773,26.9217,1.628e-17,1.372e-17,5.460e-18,58.2493,-1227.33
FrontDG561,3.5878,26.8296,1.592e-17,1.250e-17,6.422e-18,61.2002,-1229.78
FrontDG562,3.7680,27.2015,1.522e-17,1.270e-17,5.754e-18,63.5563,-1230.09
