Time NormalisedFlux
0.0 0.7871159284011268
1.0 0.780238446707191
2.0 0.8547681689687305
3.0 0.7983100371370448
4.0 0.7625609581908546
5.0 0.8400778176158011
6.0 0.7806525684368234
7.0 0.8407921410573691
8.0 0.8145618235590217
9.0 0.7827801836306836
10.0 0.8353450947140885
11.0 0.8329493344779002
12.0 0.841947242585213
13.0 0.8399286483434097
14.0 0.8317961764000683
15.0 0.908059678123789
16.0 0.8778358775823051
17.0 0.9118383957636709
18.0 0.9127436877204298
19.0 0.902773339613259
20.0 0.9648357270381784
21.0 0.9300571555368262
22.0 1.0801405401528816
23.0 1.02025085067345
24.0 1.026359899740685
25.0 0.9795846674235892
26.0 1.0487457064212846
27.0 1.0565028815965232
28.0 1.0343051894637143
29.0 1.0568441612451462
30.0 1.0594538622354648
31.0 1.1025624735031858
32.0 1.1130051769309954
33.0 1.1394385551682065
34.0 1.0956858127889086
35.0 1.125828981243467
36.0 1.1823840551540616
37.0 1.1260613161464121
38.0 1.0492054667696573
39.0 1.1953446085259782
40.0 1.1339239885481183
41.0 1.1775715823362036
42.0 1.1583239825593241
43.0 1.2451473474380281
44.0 1.1749649616540068
45.0 1.2178747569957389
46.0 1.1676844458959723
47.0 1.1840680264209043
48.0 1.1549639010929704
49.0 1.1926950741786897
50.0 1.1896752627570975
51.0 1.169972876918361
52.0 1.2095624319747162
53.0 1.1700939072062326
54.0 1.1640610845161858
55.0 1.221133741582494
56.0 1.1870608555277802
57.0 1.1496602294190663
58.0 1.181087759845083
59.0 1.1510216651232779
60.0 1.1462876907564588
61.0 1.1253461817864758
62.0 1.1307764732210779
63.0 1.1265168179660685
64.0 1.1483925807725306
65.0 1.106070068507336
66.0 1.0455436230054023
67.0 1.067865689976657
68.0 1.083293669434401
69.0 1.0436553964598594
70.0 1.0482251571918901
71.0 1.007925611381728
72.0 0.9856330803514541
73.0 1.0274434912247723
74.0 1.014748714310894
75.0 0.9631129631110977
76.0 0.9471960196067322
77.0 0.9167155090278087
78.0 0.9372995092795959
79.0 0.9855575025602834
80.0 0.9276263931039701
81.0 0.9434954202782715
82.0 0.9356406495221512
83.0 0.8681834949902709
84.0 0.8325835885385429
85.0 0.9278162333798781
86.0 0.8719389234949269
87.0 0.8496698104137632
88.0 0.7954405957412876
89.0 0.8464074108928363
90.0 0.9064745454109784
91.0 0.8159223198341784
92.0 0.7557227946950003
93.0 0.8039687453712419
94.0 0.8072390198995667
95.0 0.8099152229878037
96.0 0.8004217920275677
97.0 0.8028359188903386
98.0 0.819030479041376
99.0 0.8205050235766242
100.0 0.7954314135274538
101.0 0.8182670660386897
102.0 0.823333516742482
103.0 0.7955651470147259
104.0 0.8236282188854468
105.0 0.8550681734795832
106.0 0.8339379148362477
107.0 0.8388718891821607
108.0 0.8627739056958779
109.0 0.9025357693860745
110.0 0.8367052977192341
111.0 0.921383685597384
112.0 0.8205164172616897
113.0 0.901501017562171
114.0 0.9037800079703182
115.0 0.9172799016194407
116.0 0.9228459058225292
117.0 0.9565545734232651
118.0 0.9432100216772803
119.0 1.0040962849316595
120.0 0.9257277679488458
