Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS22142,13.4475,-9.2304,1.644e-18,1.449e-18,8.269e-19,0.0,53.89,0
BottomS22143,13.4880,-9.2239,4.849e-20,5.545e-20,5.316e-20,-0.0002,52.66,0
BottomS22144,13.4441,-9.2070,6.543e-14,4.766e-14,1.785e-14,-0.0,54.03,0
BottomS22145,13.4693,-9.2534,1.813e-19,1.881e-19,1.426e-19,0.0003,52.65,0
BottomS22146,13.4907,-9.2469,4.127e-19,4.071e-19,2.823e-19,0.0004,53.49,0
BottomS22147,13.4525,-9.2520,1.494e-18,3.171e-18,1.069e-17,0.0002,52.01,0
BottomS22148,13.4487,-9.2147,6.814e-18,5.326e-18,2.358e-18,-0.0003,53.63,0
BottomS22149,13.4799,-9.2458,2.563e-20,3.182e-20,3.518e-20,0.0004,53.31,0
BottomS22150,13.4671,-9.2266,2.912e-20,3.620e-20,3.946e-20,0.0,52.22,0
BottomS22151,13.4770,-9.2105,8.637e-19,1.502e-18,3.427e-18,0.0001,51.85,0
BottomS22152,13.4523,-9.2149,8.637e-19,1.319e-18,2.356e-18,-0.0006,53.91,0
BottomS22154,13.4686,-9.2219,1.789e-19,1.838e-19,1.424e-19,0.0004,53.6,0
BottomS22156,13.4806,-9.2500,2.834e-19,2.624e-19,1.664e-19,-0.0005,51.83,0
BottomS22157,13.4180,-9.2537,3.621e-20,4.300e-20,4.306e-20,-0.0007,51.93,0
BottomS22160,13.4965,-9.2417,3.554e-20,4.372e-20,4.902e-20,-0.0004,53.21,0
BottomS22162,13.4660,-9.2166,6.059e-20,7.008e-20,6.968e-20,-0.0004,52.78,0
BottomS22164,13.4877,-9.2566,2.849e-19,4.569e-19,8.807e-19,0.0003,53.54,0
BottomS22165,13.4800,-9.2344,1.174e-20,1.540e-20,1.980e-20,0.0008,52.6,0
BottomS22166,13.4407,-9.2661,6.340e-19,9.919e-19,1.795e-18,0.0003,52.29,0
BottomS22167,13.4987,-9.2441,2.908e-19,3.004e-19,2.284e-19,0.0002,53.16,0
BottomS22169,13.4786,-9.2149,1.232e-18,1.926e-18,3.489e-18,0.0007,52.19,0
BottomS22171,13.4911,-9.2292,7.927e-19,7.542e-19,4.730e-19,-0.0004,51.78,0
BottomS22172,13.4617,-9.2106,4.952e-18,7.064e-18,1.045e-17,0.0005,53.44,0
BottomS22173,13.4458,-9.2205,1.118e-20,1.453e-20,1.759e-20,-0.0012,53.34,0
BottomS22174,13.4773,-9.2440,3.775e-17,2.849e-17,1.158e-17,0.0002,51.79,0
BottomS22175,13.4580,-9.2489,3.413e-14,2.356e-14,8.150e-15,-0.0009,53.0,0
BottomS22178,13.4648,-9.2145,6.920e-19,1.288e-18,3.429e-18,-0.0004,52.55,0
BottomS22179,13.4550,-9.2528,4.405e-18,1.128e-17,5.749e-17,0.0007,51.92,0
BottomS22180,13.4648,-9.2407,3.595e-20,4.581e-20,5.515e-20,0.0,52.14,0
BottomS22181,13.4677,-9.2441,6.919e-17,4.980e-17,1.898e-17,0.0004,52.97,0
BottomS22182,13.4587,-9.2363,1.616e-19,1.610e-19,1.181e-19,-0.0004,53.16,0
BottomS22185,13.4575,-9.2073,8.361e-18,6.589e-18,2.977e-18,0.0,52.2,0
BottomS22186,13.4611,-9.2419,7.328e-18,5.722e-18,2.555e-18,0.0003,53.24,0
BottomS22187,13.4502,-9.2224,1.684e-20,2.217e-20,2.867e-20,0.0,53.83,0
BottomS22188,13.4384,-9.2263,1.236e-18,2.767e-18,1.041e-17,-0.0001,53.46,0
BottomS22189,13.4760,-9.2303,1.098e-18,1.007e-18,6.316e-19,-0.0002,52.6,0
BottomS22191,13.4224,-9.2177,1.365e-18,2.221e-18,4.411e-18,-0.0001,52.84,0
BottomS22192,13.5050,-9.2035,1.066e-19,1.142e-19,9.319e-20,0.0002,51.66,0
BottomS22195,13.4745,-9.2397,4.443e-18,3.576e-18,1.697e-18,0.0003,53.51,0
BottomS22197,13.4793,-9.2440,6.105e-14,4.649e-14,1.905e-14,0.0003,51.96,1
BottomS22199,13.4609,-9.2051,6.722e-18,5.397e-18,2.576e-18,0.0007,53.12,0
BottomS22200,13.4610,-9.2032,6.940e-14,5.198e-14,2.053e-14,-0.0004,52.48,0
BottomS22201,13.4752,-9.2544,2.755e-20,3.367e-20,3.561e-20,0.0003,52.0,0
BottomS22202,13.4616,-9.2569,1.412e-19,1.510e-19,1.272e-19,-0.0003,53.81,0
BottomS22203,13.4812,-9.2402,5.484e-19,9.052e-19,1.835e-18,-0.0004,53.75,0
BottomS22204,13.4763,-9.2143,1.524e-20,1.951e-20,2.262e-20,-0.0001,52.71,0
BottomS22207,13.4589,-9.2432,7.243e-19,1.240e-18,2.804e-18,-0.0004,53.84,0
BottomS22208,13.4706,-9.2104,4.025e-19,5.829e-19,8.777e-19,-0.0005,54.1,0
BottomS22209,13.4706,-9.2753,5.372e-18,1.419e-17,7.582e-17,-0.0005,52.94,0
BottomS22216,13.4598,-9.2421,7.117e-19,1.353e-18,3.657e-18,0.0005,52.78,0
BottomS22217,13.4909,-9.2371,2.719e-20,3.296e-20,3.466e-20,0.0004,53.94,0
BottomS22221,13.4673,-9.2209,1.654e-20,2.085e-20,2.318e-20,-0.0003,53.87,0
BottomS22223,13.4701,-9.2388,2.213e-19,3.673e-19,7.843e-19,0.0011,53.98,0
BottomS22225,13.4700,-9.2573,7.958e-18,6.408e-18,2.902e-18,-0.0004,53.66,1
BottomS22228,13.4304,-9.2288,1.946e-18,1.692e-18,9.294e-19,-0.0007,52.1,0
BottomS22229,13.4701,-9.2334,3.728e-19,3.523e-19,2.359e-19,-0.0,53.28,0
BottomS22230,13.4196,-9.2291,2.928e-14,2.075e-14,7.630e-15,0.0002,53.6,0
BottomS22231,13.4701,-9.2640,2.791e-18,5.000e-18,1.233e-17,-0.0006,52.49,0
BottomS22232,13.4545,-9.2641,9.883e-18,7.641e-18,3.299e-18,-0.0003,54.14,1
BottomS22233,13.4616,-9.2277,5.355e-19,1.101e-18,3.547e-18,-0.0002,51.85,0
BottomS22234,13.4783,-9.2292,1.857e-20,2.367e-20,2.767e-20,-0.0003,53.38,0
BottomS22235,13.4676,-9.2488,2.849e-19,2.942e-19,2.228e-19,0.0,52.81,0
BottomS22236,13.4934,-9.2411,2.883e-14,1.993e-14,6.684e-15,-0.0001,53.03,0
BottomS22242,13.4723,-9.2638,5.974e-20,6.762e-20,6.231e-20,0.0004,51.71,0
BottomS22244,13.4668,-9.2489,4.023e-18,3.373e-18,1.712e-18,0.0003,52.99,0
BottomS22249,13.4535,-9.2263,3.524e-14,2.679e-14,1.138e-14,0.0004,53.19,1
BottomS22250,13.4958,-9.2440,6.669e-20,7.554e-20,6.773e-20,-0.0003,53.38,0
BottomS22252,13.4534,-9.2229,1.121e-20,1.464e-20,1.855e-20,-0.0004,53.38,0
BottomS22253,13.4467,-9.2386,2.382e-18,2.202e-18,1.303e-18,-0.0004,52.4,0
BottomS22254,13.4700,-9.2320,2.716e-18,4.376e-18,8.323e-18,-0.0009,52.12,0
BottomS22255,13.4600,-9.2318,5.479e-19,9.244e-19,1.958e-18,0.0002,52.75,0
BottomS22259,13.4808,-9.2229,2.292e-20,2.803e-20,3.147e-20,-0.0002,52.0,0
BottomS22262,13.4394,-9.2625,4.480e-20,5.408e-20,5.709e-20,-0.0006,51.89,0
BottomS22263,13.4414,-9.2430,3.742e-18,5.530e-18,9.189e-18,0.0005,53.84,0
BottomS22264,13.4287,-9.2206,7.995e-19,7.588e-19,5.091e-19,0.0007,52.01,0
BottomS22265,13.4595,-9.2051,6.769e-19,6.080e-19,3.544e-19,0.0002,52.85,0
BottomS22266,13.4404,-9.2337,2.742e-18,2.323e-18,1.197e-18,-0.0001,52.59,0
BottomS22269,13.4784,-9.2312,3.780e-18,3.034e-18,1.369e-18,-0.0009,54.11,0
BottomS22271,13.4974,-9.2405,1.018e-18,8.997e-19,5.183e-19,-0.0007,52.92,0
BottomS22272,13.4443,-9.2447,4.221e-19,4.072e-19,2.685e-19,0.0003,51.93,0
BottomS22273,13.4774,-9.2326,9.305e-19,8.550e-19,5.242e-19,-0.0007,52.83,0
BottomS22275,13.4477,-9.2700,3.451e-20,4.161e-20,4.562e-20,0.0007,53.0,0
BottomS22277,13.4564,-9.2021,1.137e-18,1.690e-18,2.854e-18,0.0008,52.7,0
BottomS22278,13.4542,-9.2253,1.680e-20,2.018e-20,2.175e-20,-0.0004,52.9,0
BottomS22280,13.4698,-9.2066,4.090e-18,9.630e-18,3.995e-17,0.0004,54.01,0
BottomS22281,13.4499,-9.2099,3.043e-18,8.796e-18,5.697e-17,0.0002,52.83,0
BottomS22282,13.4498,-9.2027,4.961e-19,8.427e-19,1.818e-18,-0.0005,52.43,0
BottomS22284,13.4254,-9.2468,1.579e-18,3.847e-18,1.773e-17,0.0004,53.28,0
BottomS22287,13.4698,-9.2472,4.229e-20,4.913e-20,4.986e-20,-0.0006,53.3,0
BottomS22288,13.4316,-9.2448,7.627e-20,8.385e-20,7.253e-20,0.0005,51.62,0
BottomS22289,13.4695,-9.2201,9.573e-19,1.995e-18,6.688e-18,-0.0004,52.64,0
BottomS22292,13.4649,-9.2236,1.245e-17,9.604e-18,4.180e-18,0.0002,53.88,1
BottomS22293,13.4560,-9.2477,2.846e-18,2.398e-18,1.190e-18,0.0003,51.69,0
BottomS22294,13.4032,-9.2257,6.582e-20,7.855e-20,8.190e-20,0.0,54.1,0
BottomS22297,13.4448,-9.2574,1.897e-19,1.969e-19,1.563e-19,0.0001,53.54,0
BottomS22300,13.4638,-9.2289,1.610e-18,1.456e-18,8.491e-19,0.0003,53.79,0
BottomS22301,13.4448,-9.2192,7.727e-19,1.155e-18,1.912e-18,-0.0003,53.62,0
BottomS22304,13.4604,-9.2374,2.561e-20,3.077e-20,3.284e-20,-0.0001,52.22,0
BottomS22308,13.4738,-9.2759,2.068e-20,2.566e-20,2.911e-20,0.0001,51.58,0
BottomS22309,13.4524,-9.2393,2.165e-20,2.655e-20,2.776e-20,0.0001,52.02,0
BottomS22310,13.4365,-9.2196,6.394e-19,1.057e-18,2.142e-18,-0.0005,51.98,0
BottomS22311,13.4806,-9.2217,9.648e-19,9.228e-19,5.914e-19,0.001,53.06,0
BottomS22312,13.4769,-9.2056,3.331e-20,3.918e-20,3.891e-20,-0.0004,51.79,0
BottomS22314,13.4918,-9.2184,1.996e-19,2.042e-19,1.545e-19,0.0002,53.46,0
BottomS22315,13.4643,-9.1975,1.421e-18,2.147e-18,3.627e-18,0.0001,51.95,0
BottomS22316,13.4551,-9.2304,4.498e-14,3.160e-14,1.134e-14,-0.0012,53.61,0
BottomS22317,13.4496,-9.2602,8.261e-16,5.465e-16,1.694e-16,-0.0,53.11,0
BottomS22318,13.4249,-9.2131,5.077e-20,6.147e-20,6.408e-20,-0.0005,52.91,0
BottomS22319,13.4954,-9.2142,4.803e-19,4.613e-19,3.121e-19,-0.0013,53.53,0
BottomS22320,13.4475,-9.2248,4.727e-19,4.452e-19,2.790e-19,-0.0008,53.45,0
BottomS22322,13.4598,-9.2459,4.443e-20,5.114e-20,5.040e-20,-0.0008,53.06,0
BottomS22325,13.4617,-9.2496,9.257e-19,1.705e-18,4.411e-18,0.0005,52.18,0
BottomS22326,13.4716,-9.2319,3.037e-19,2.887e-19,1.920e-19,0.0,52.54,0
BottomS22327,13.4754,-9.2353,9.154e-18,7.046e-18,3.019e-18,-0.0001,53.74,1
BottomS22329,13.4555,-9.2401,8.333e-20,9.262e-20,8.155e-20,-0.0009,53.64,0
BottomS22330,13.4645,-9.2383,1.691e-19,1.730e-19,1.330e-19,0.0,53.23,0
BottomS22331,13.4809,-9.2139,4.468e-20,5.189e-20,5.240e-20,0.0006,52.95,0
BottomS22333,13.4244,-9.2305,2.368e-20,2.785e-20,2.838e-20,0.0007,53.76,0
BottomS22334,13.4708,-9.2325,7.956e-19,1.199e-18,2.056e-18,0.001,53.93,0
BottomS22336,13.4545,-9.1915,5.132e-20,6.379e-20,6.812e-20,-0.0008,52.99,0
BottomS22337,13.4055,-9.2365,6.788e-19,6.216e-19,3.724e-19,0.0005,52.46,0
BottomS22338,13.4752,-9.2385,1.572e-20,1.983e-20,2.312e-20,-0.0002,53.0,0
BottomS22339,13.4774,-9.2255,1.207e-17,9.279e-18,3.907e-18,0.0001,53.72,1
BottomS22340,13.4505,-9.2345,4.742e-20,5.250e-20,4.845e-20,0.0,53.86,0
BottomS22343,13.4637,-9.2469,3.629e-18,3.082e-18,1.607e-18,0.0012,53.45,0
BottomS22344,13.4561,-9.2172,2.325e-18,1.955e-18,1.014e-18,-0.0006,53.04,0
BottomS22346,13.4727,-9.2174,4.778e-18,3.855e-18,1.851e-18,0.0003,51.61,0
BottomS22347,13.4718,-9.2272,7.806e-20,8.715e-20,7.719e-20,0.0004,53.61,0
BottomS22348,13.4675,-9.2513,1.094e-19,1.140e-19,9.029e-20,-0.0006,53.74,0
BottomS22349,13.4755,-9.2302,9.308e-20,1.061e-19,9.850e-20,0.0004,52.58,0
BottomS22350,13.4580,-9.2720,1.271e-14,8.422e-15,2.756e-15,-0.0008,53.44,0
BottomS22351,13.4265,-9.2359,2.653e-19,2.706e-19,2.051e-19,0.0002,54.14,0
BottomS22352,13.4503,-9.2336,1.259e-19,1.371e-19,1.139e-19,0.0,53.6,0
BottomS22353,13.4289,-9.2025,1.170e-20,1.675e-20,2.577e-20,-0.0,53.57,0
BottomS22354,13.4353,-9.1965,8.358e-20,9.384e-20,8.464e-20,0.0008,52.1,0
BottomS22355,13.4613,-9.2643,2.089e-19,2.131e-19,1.572e-19,-0.0001,52.12,0
BottomS22357,13.4644,-9.1872,3.937e-18,6.072e-18,1.048e-17,0.0009,54.09,0
BottomS22358,13.4723,-9.2560,7.719e-18,6.282e-18,2.892e-18,0.0002,52.43,0
BottomS22359,13.4615,-9.2255,9.248e-18,6.989e-18,2.943e-18,-0.0,52.94,1
BottomS22360,13.4591,-9.2389,2.206e-18,1.857e-18,9.745e-19,-0.0002,52.08,0
BottomS22363,13.4847,-9.2632,3.997e-19,3.856e-19,2.543e-19,-0.0001,52.84,0
BottomS22365,13.4740,-9.2248,1.785e-18,1.599e-18,9.277e-19,0.0005,52.66,0
BottomS22366,13.4637,-9.2312,1.007e-19,1.065e-19,8.611e-20,0.0006,53.93,0
BottomS22367,13.4218,-9.2017,4.867e-18,3.929e-18,1.845e-18,-0.0004,52.24,0
BottomS22368,13.4296,-9.2165,1.189e-18,1.064e-18,6.159e-19,0.0001,51.6,0
BottomS22371,13.4774,-9.2406,1.007e-20,1.353e-20,1.753e-20,0.0002,52.61,0
BottomS22374,13.4476,-9.2107,1.124e-19,1.260e-19,1.108e-19,0.0005,53.72,0
BottomS22375,13.4580,-9.2830,9.005e-19,7.840e-19,4.323e-19,0.0006,51.91,0
BottomS22379,13.4472,-9.2491,1.808e-14,1.258e-14,4.472e-15,-0.0008,52.72,0
BottomS22381,13.5028,-9.2384,3.080e-18,4.927e-18,9.394e-18,0.001,53.4,0
BottomS22382,13.4529,-9.2619,1.045e-18,2.038e-18,6.074e-18,-0.0001,52.21,0
BottomS22383,13.4654,-9.2493,1.809e-18,1.564e-18,8.732e-19,0.0002,52.91,0
BottomS22384,13.4590,-9.2366,1.845e-18,1.662e-18,9.712e-19,-0.0003,53.2,0
BottomS22386,13.4505,-9.2134,1.235e-18,1.113e-18,6.441e-19,0.0003,53.01,0
BottomS22387,13.4263,-9.2449,2.490e-20,2.922e-20,2.988e-20,0.0001,53.74,0
BottomS22389,13.4816,-9.2412,3.473e-18,2.922e-18,1.495e-18,0.0004,51.99,0
BottomS22390,13.4855,-9.2419,4.113e-18,3.520e-18,1.903e-18,0.0,51.98,0
BottomS22392,13.4611,-9.2464,4.100e-20,4.797e-20,4.955e-20,0.0002,52.53,0
BottomS22393,13.4225,-9.2243,5.154e-14,3.618e-14,1.313e-14,-0.0001,53.08,0
