Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BottomDG021,-16.3839,12.2204,1.037e-16,8.850e-17,3.530e-17,149.3232,193.15
BottomDG022,-16.5094,12.3569,1.447e-16,1.211e-16,5.129e-17,151.0179,193.23
BottomDG023,-16.4042,12.3408,1.105e-16,8.091e-17,4.016e-17,151.7054,193.03
BottomDG024,-16.0840,12.5924,1.085e-16,8.520e-17,3.569e-17,149.036,193.37
BottomDG061,21.4546,31.7080,2.175e-17,1.843e-17,6.568e-18,90.0557,567.61
BottomDG062,21.4360,31.8119,7.468e-18,6.801e-18,2.979e-18,42.2993,567.31
BottomDG063,21.3315,31.8134,5.795e-18,4.531e-18,2.183e-18,43.8214,567.73
BottomDG064,21.3256,31.7186,7.608e-18,6.337e-18,3.009e-18,37.5464,567.26
BottomDG065,21.2848,31.6643,7.575e-18,7.096e-18,3.592e-18,43.2733,567.51
BottomDG066,21.4514,31.4939,8.780e-18,7.711e-18,3.655e-18,44.4223,567.58
BottomDG067,21.6079,31.8700,8.512e-18,7.722e-18,3.289e-18,38.2652,567.48
BottomDG068,21.4255,31.8289,7.632e-18,6.415e-18,2.803e-18,33.176,567.32
BottomDG069,21.4140,31.7454,7.843e-18,5.733e-18,2.977e-18,36.5193,567.54
BottomDG070,21.5863,31.7940,8.289e-18,6.650e-18,3.416e-18,40.8385,567.48
BottomDG088,-34.6362,18.7110,1.196e-17,8.282e-18,4.411e-18,127.2148,362.91
BottomDG089,-34.7755,18.7286,1.455e-17,1.313e-17,5.817e-18,58.5915,362.54
BottomDG090,-34.7404,18.4914,1.586e-17,1.322e-17,6.030e-18,70.2515,362.75
BottomDG091,-34.9190,18.7904,1.676e-17,1.298e-17,6.200e-18,57.2793,362.96
BottomDG092,-34.6885,18.5507,1.704e-17,1.306e-17,5.843e-18,76.5788,363.14
BottomDG093,-34.4936,18.6339,1.493e-17,1.367e-17,5.697e-18,47.9722,362.96
BottomDG094,-34.5428,18.7424,1.663e-17,1.351e-17,7.066e-18,61.9242,363.13
BottomDG095,-34.8155,18.7961,1.773e-17,1.355e-17,6.471e-18,62.09,363.09
BottomDG096,-29.6970,-36.4531,3.357e-17,2.780e-17,9.038e-18,189.5566,422.2
BottomDG097,-29.6790,-36.2171,1.227e-17,1.010e-17,4.999e-18,54.7808,421.94
BottomDG098,-29.8964,-36.4135,1.246e-17,9.674e-18,4.704e-18,45.1988,422.61
BottomDG099,-29.5720,-36.4145,1.362e-17,1.136e-17,5.065e-18,47.638,422.31
BottomDG100,-29.7545,-36.4039,1.391e-17,1.104e-17,4.946e-18,49.7742,422.05
BottomDG101,-29.8359,-36.3857,1.042e-17,9.606e-18,4.421e-18,42.1584,422.19
BottomDG102,-29.5609,-36.5124,1.415e-17,1.148e-17,5.100e-18,52.7075,422.32
BottomDG103,-29.7177,-36.5677,1.288e-17,1.103e-17,5.648e-18,46.0555,422.25
BottomDG104,-29.5078,-36.4564,1.127e-17,1.058e-17,4.333e-18,38.2865,422.54
BottomDG105,-29.7054,-36.5725,1.353e-17,9.215e-18,5.171e-18,53.6595,422.26
BottomDG169,-1.1990,20.5318,9.844e-18,8.340e-18,4.036e-18,85.0333,387.27
BottomDG170,-1.1700,20.4098,1.462e-17,1.209e-17,5.253e-18,53.1439,386.92
BottomDG171,-1.2052,20.4001,2.154e-17,1.519e-17,6.702e-18,52.9893,387.03
BottomDG172,-1.1095,20.5830,1.370e-17,1.239e-17,5.510e-18,65.754,387.03
BottomDG173,-1.1634,20.4811,1.356e-17,9.759e-18,4.819e-18,43.0765,386.87
BottomDG266,-29.6858,-20.3973,3.625e-17,2.890e-17,1.068e-17,65.9789,363.4
BottomDG267,-29.6089,-20.1980,1.428e-17,1.209e-17,5.798e-18,56.2844,363.79
BottomDG268,-30.0352,-20.5159,1.508e-17,1.211e-17,5.933e-18,56.3985,363.73
BottomDG269,-29.6885,-20.4366,1.352e-17,1.021e-17,4.600e-18,51.1839,363.95
BottomDG270,-29.6274,-20.6703,1.252e-17,1.080e-17,5.258e-18,42.3723,363.74
BottomDG271,-29.5566,-20.3489,1.408e-17,1.319e-17,5.809e-18,56.4035,363.38
BottomDG272,-29.5301,-20.1259,1.359e-17,1.096e-17,4.946e-18,45.0739,363.64
BottomDG273,-29.4574,-20.1899,1.497e-17,1.181e-17,5.750e-18,54.0101,363.77
BottomDG274,-29.5878,-20.3505,1.019e-17,8.442e-18,3.691e-18,81.6983,363.62
BottomDG275,-30.1376,-20.4204,1.368e-17,1.078e-17,4.960e-18,47.3488,363.39
BottomDG276,-29.5755,-20.6485,2.038e-17,1.530e-17,6.726e-18,53.3185,363.96
BottomDG277,-29.5779,-20.5546,1.455e-17,1.239e-17,5.515e-18,57.6382,363.69
BottomDG278,-29.4598,-20.5093,1.230e-17,1.122e-17,4.932e-18,48.8889,363.43
BottomDG279,-29.4676,-20.1924,9.618e-18,7.795e-18,3.500e-18,86.2171,363.68
BottomDG280,-29.7964,-20.3037,9.421e-18,7.864e-18,3.304e-18,116.1441,363.45
BottomDG281,-29.3595,-20.1925,1.453e-17,1.275e-17,5.668e-18,56.716,363.59
