Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S218890 104.5566 148.1143 5.938e-20 7.078e-20 7.55e-20 0.0 43.57 0.0
S218891 104.12 147.9162 1.7989999999999998e-22 3.549e-22 1.007e-21 0.0 44.28 0.0
S218894 104.4255 148.0088 2.9209999999999996e-22 5.406e-22 1.423e-21 0.0 44.26 1.0
S218896 104.4546 148.0238 3.7590000000000003e-20 4.976e-20 6.478000000000001e-20 0.0 43.76 0.0
S218897 104.4661 148.0466 1.06e-21 1.876e-21 4.38e-21 0.0 43.6 0.0
S218898 104.5102 147.9601 1.177e-22 2.569e-22 9.564e-22 0.0 44.45 0.0
S218900 104.4601 148.0139 3.891e-20 5.258e-20 6.71e-20 0.0 44.12 0.0
S218901 104.4543 148.011 3.3389999999999997e-22 6.897999999999999e-22 2.294e-21 0.0 44.33 0.0
S218902 104.4729 148.0396 6.909e-19 7.033e-19 5.031e-19 0.0 43.7 0.0
S218904 104.5196 148.0423 2.011e-17 1.574e-17 6.927e-18 0.0 43.79 0.0
S218905 104.4366 148.0611 5.472000000000001e-20 6.97e-20 8.136000000000001e-20 0.0 43.57 0.0
S218907 104.4843 148.0312 1.106e-21 1.942e-21 4.529e-21 0.0 43.84 0.0
S218908 104.4395 148.013 7.185e-22 1.354e-21 3.494e-21 0.0 44.27 0.0
S218909 104.3507 148.0258 1.519e-21 2.736e-21 6.637e-21 0.0 44.11 0.0
S218910 104.4553 148.0064 4.079e-20 5.507000000000001e-20 7.208000000000001e-20 0.0 44.47 0.0
S218911 104.4119 148.0006 2.681e-19 2.909e-19 2.499e-19 0.0 44.26 0.0
S218912 104.3385 148.0099 2.362e-22 4.786999999999999e-22 1.511e-21 0.0 44.07 0.0
S218913 104.4597 148.0138 1.5339999999999998e-22 3.378e-22 1.25e-21 0.0 44.29 0.0
S218915 104.4572 148.0229 6.004e-19 5.882e-19 4.123e-19 0.0 44.05 0.0
S218916 104.6032 148.061 2.558e-18 2.23e-18 1.21e-18 0.0 43.91 0.0
S218917 104.4578 148.0668 1.659e-21 2.944e-21 7.022e-21 0.0 43.67 0.0
S218918 104.525 148.0652 1.406e-21 2.555e-21 6.286e-21 0.0 43.7 0.0
S218922 104.3912 148.0577 4.501e-21 6.617e-21 1.078e-20 0.0 43.73 0.0
S218924 104.4766 148.1398 2.745e-19 3.017e-19 2.603e-19 0.0 43.71 0.0
S218926 104.429 147.9953 5.573e-20 7.045e-20 8.308e-20 0.0 44.38 0.0
S218927 104.4419 148.0144 1.299e-22 2.881e-22 1.09e-21 0.0 44.3 0.0
