Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S227005 25.1403 38.9678 3.636e-21 5.34e-21 8.326e-21 0.0 116.89 0.0
S234269 24.9979 39.178 1.004e-22 2.1789999999999997e-22 7.685999999999999e-22 0.0 117.5 0.0
S234270 25.1201 39.1787 1.072e-22 2.1629999999999996e-22 6.672999999999999e-22 0.0 120.56 0.0
S234272 25.1412 39.1774 1.4819999999999998e-22 2.9669999999999997e-22 8.797e-22 0.0 120.84 0.0
S234273 25.0797 39.1836 2.0549999999999998e-22 4.232e-22 1.3210000000000001e-21 0.001 118.23 0.0
S234274 25.2042 39.1823 1.95e-20 2.5520000000000002e-20 3.1490000000000005e-20 0.0 121.13 0.0
S234276 25.1053 39.155 2.2400000000000003e-20 2.78e-20 3.132e-20 0.0 119.55 0.0
S234280 25.1319 39.1489 1.033e-19 1.181e-19 1.147e-19 0.0 119.83 0.0
S234284 25.1908 39.1632 9.189999999999999e-22 1.5350000000000001e-21 3.335e-21 0.0 121.23 0.0
S234285 25.035 39.1878 8.435e-21 1.201e-20 1.7710000000000003e-20 0.0 117.56 0.0
S234287 25.0858 39.1793 6.94e-19 1.308e-18 3.602e-18 0.0 118.19 0.0
S234288 25.0545 39.1851 2.183e-18 4.693e-18 1.719e-17 0.0 118.06 0.0
S234289 25.0546 39.1794 2.294e-20 2.926e-20 3.34e-20 0.0 117.66 0.0
S234292 25.087 39.1823 2.8e-20 3.362e-20 3.589e-20 0.0 119.03 0.0
S234298 25.0286 39.1791 3.926e-18 7.072e-18 1.686e-17 0.0 117.97 0.0
S234299 24.982 39.1988 4.107e-20 4.7800000000000004e-20 4.6900000000000004e-20 0.0 117.3 0.0
S234306 25.1855 39.1465 1.311e-22 2.583e-22 7.752e-22 0.001 120.76 0.0
S234308 25.0798 39.1821 1.373e-21 2.164e-21 4.059e-21 0.0 118.34 0.0
S234309 25.1278 39.1877 2.485e-21 3.797e-21 6.406e-21 0.0 120.28 0.0
S234310 25.0546 39.1775 2.3629999999999996e-22 4.504999999999999e-22 1.23e-21 0.0 117.72 0.0
S234311 25.2696 39.1639 2.7430000000000004e-20 3.477e-20 3.9240000000000004e-20 0.0 121.56 0.0
S234312 25.0988 39.1826 1.802e-18 2.708e-18 4.638e-18 0.0 120.33 0.0
S234313 25.1077 39.1772 2.565e-14 1.751e-14 6.19e-15 0.0 120.48 0.0
S234314 25.0852 39.1816 3.176e-20 4.0390000000000006e-20 4.783e-20 0.0 117.47 0.0
S234317 24.8995 39.2235 9.18e-21 1.3190000000000001e-20 2.004e-20 0.0 117.05 0.0
S234321 24.9995 39.2059 6.222e-22 1.08e-21 2.504e-21 0.0 117.62 0.0
S234323 25.1118 39.1808 5.429e-21 7.655e-21 1.092e-20 0.0 120.58 0.0
S234326 25.0846 39.1799 1.306e-18 1.208e-18 7.344e-19 0.0 117.77 0.0
S234327 25.1414 39.2019 6.85e-21 9.693e-21 1.47e-20 0.0 119.89 0.0
S234329 25.1041 39.1793 4.13e-21 6.0920000000000004e-21 1.0030000000000001e-20 0.0 120.46 0.0
S234330 25.0925 39.1812 8.28e-21 1.142e-20 1.594e-20 0.0 119.97 0.0
S234331 25.3339 39.1702 5.973e-20 7.337e-20 8.351000000000001e-20 0.0 121.4 0.0
S234332 25.08 39.1815 3.785e-19 3.736e-19 2.672e-19 0.0 118.8 0.0
S234333 25.1058 39.1696 1.261e-20 1.594e-20 1.9020000000000003e-20 0.0 120.12 0.0
S234334 25.0991 39.1914 1.253e-21 2.008e-21 3.7150000000000004e-21 0.0 120.5 0.0
S234335 25.012 39.1762 4.734e-21 6.897e-21 1.0650000000000001e-20 0.0 117.63 0.0
S234337 25.2027 39.1642 3.137e-21 5.02e-21 9.277e-21 0.0 121.31 0.0
S234339 25.1978 39.1618 1.591e-20 2.0230000000000003e-20 2.4210000000000002e-20 0.0 121.1 0.0
S234340 25.0139 39.167 2.79e-21 4.4160000000000004e-21 8.022e-21 0.0 118.22 0.0
S234342 25.0752 39.1698 8.601000000000001e-20 9.140000000000001e-20 7.418000000000001e-20 0.0 118.23 0.0
S234345 25.0895 39.1842 1.195e-22 2.437e-22 7.622999999999999e-22 0.0 119.29 0.0
S234350 25.0809 39.1829 1.55e-20 2.026e-20 2.5310000000000002e-20 0.0 118.5 0.0
S234351 25.2484 39.1718 6.69e-21 9.654e-21 1.4090000000000003e-20 0.0 121.46 0.0
S234352 25.0118 39.181 1.274e-21 2.141e-21 4.384e-21 0.0 117.48 0.0
S234354 25.0885 39.1861 1.411e-19 1.526e-19 1.287e-19 0.0 120.04 0.0
S234355 25.0818 39.1749 1.0889999999999998e-22 1.882e-22 4.254999999999999e-22 0.0 118.39 0.0
S234357 25.1256 39.1557 1.147e-21 1.866e-21 3.657e-21 0.0 120.0 0.0
S234360 25.0827 39.1791 8.536999999999999e-22 1.505e-21 3.563e-21 0.0 117.92 0.0
S234362 25.094 39.1841 2.056e-19 2.16e-19 1.679e-19 0.0 119.59 0.0
S234363 25.1382 39.1778 2.681e-20 3.3700000000000005e-20 4.0750000000000005e-20 0.0 120.98 0.0
S234364 25.1196 39.182 4.531e-21 7.01e-21 1.2570000000000001e-20 0.0 120.69 0.0
S234365 25.0961 39.1864 1.099e-21 1.838e-21 3.791e-21 0.0 120.09 0.0
