Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S207751 103.6801 144.8102 3.872e-19 4.151e-19 3.55e-19 0.001 46.0 0.0
S208072 103.6459 144.4785 2.907e-19 3.131e-19 2.652e-19 0.0 37.12 0.0
S208557 103.3858 144.5861 4.568e-20 5.954000000000001e-20 7.592e-20 0.0 43.77 0.0
S208563 103.699 144.4601 5.058e-19 4.99e-19 3.616e-19 0.0 43.44 0.0
S208564 103.8722 144.5026 2.0179999999999998e-22 4.1909999999999996e-22 1.389e-21 0.0 44.16 0.0
S208566 103.8681 144.5102 1.206e-19 1.374e-19 1.292e-19 0.0 43.57 0.0
S208568 103.9213 144.4986 1.6620000000000002e-20 2.2820000000000003e-20 3.237e-20 0.0 41.28 0.0
S208569 104.0529 144.5024 2.329e-18 5.182e-18 1.966e-17 0.0 40.77 0.0
S208571 104.0049 144.4965 9.653e-14 6.665e-14 2.392e-14 0.0 40.9 0.0
S208573 103.9591 144.4723 6.870999999999999e-22 1.249e-21 3.007e-21 0.0 41.18 0.0
S208574 103.9881 144.4789 1.253e-21 2.2680000000000002e-21 5.604e-21 0.0 40.63 0.0
S208575 103.8371 144.5073 4.389e-20 5.823000000000001e-20 7.350000000000001e-20 0.0 44.04 0.0
S208576 103.9253 144.5238 8.43e-19 8.489e-19 6.09e-19 0.0 42.1 0.0
S208577 103.9504 144.433 7.774000000000001e-20 9.214000000000001e-20 9.552e-20 0.0 41.64 0.0
S208579 103.9436 144.5081 3.72e-22 7.691e-22 2.431e-21 0.0 41.4 0.0
S208580 103.8995 144.5031 5.603000000000001e-20 7.024e-20 8.037e-20 0.0 41.97 0.0
S208582 103.8435 144.5518 1.526e-19 1.814e-19 1.856e-19 0.0 43.9 0.0
S208586 103.7461 144.575 2.681e-20 3.471e-20 4.1940000000000003e-20 0.0 44.24 0.0
S208587 103.9058 144.5038 6.588e-19 6.413e-19 4.408e-19 0.0 41.75 0.0
S208588 103.799 144.5528 1.264e-21 2.454e-21 6.917e-21 0.0 44.2 0.0
S208589 103.8377 144.5244 4.528e-22 9.329e-22 2.917e-21 0.0 44.15 0.0
S208590 103.7958 144.4784 5.175e-20 6.612e-20 7.621000000000001e-20 0.0 43.57 0.0
S208592 103.8745 144.5528 1.098e-22 2.4919999999999997e-22 9.866e-22 0.0 43.22 0.0
S208593 103.9108 144.5058 1.398e-18 2.513e-18 6.073e-18 0.0 41.59 0.0
S208595 103.7485 144.5395 7.548e-14 5.374e-14 2.017e-14 0.0 44.5 0.0
S208596 103.9443 144.4999 2.267e-14 1.506e-14 4.917e-15 0.0 41.0 0.0
S208597 103.8671 144.5004 5.2490000000000004e-21 8.364e-21 1.538e-20 0.0 44.18 0.0
S208600 103.7993 144.5319 1.8499999999999998e-22 4.0519999999999997e-22 1.49e-21 0.0 44.23 0.0
S208601 103.9492 144.4703 5.52e-19 5.696e-19 4.404e-19 0.0 41.17 0.0
S208602 104.0562 144.3854 5.416e-22 1.03e-21 2.723e-21 0.0 41.14 0.0
S208603 103.8914 144.4963 2.378e-21 3.906e-21 7.631e-21 0.0 42.93 0.0
S208604 103.913 144.5595 4.822e-21 6.844e-21 1.025e-20 0.0 42.65 0.0
S208606 103.867 144.4905 2.5420000000000002e-20 3.334e-20 4.2730000000000007e-20 0.0 43.26 0.0
S208610 103.9355 144.4928 1.6429999999999998e-22 3.349e-22 1.058e-21 0.0 40.85 0.0
S208612 103.8925 144.5004 2.5589999999999997e-22 4.967999999999999e-22 1.414e-21 0.0 42.67 0.0
S208617 103.8847 144.5032 1.1599999999999998e-22 2.212e-22 6.137999999999999e-22 0.0 43.24 0.0
S208618 103.8244 144.4786 1.673e-18 1.646e-18 1.104e-18 0.0 43.24 0.0
S208622 103.8701 144.5012 1.0790000000000001e-20 1.539e-20 2.246e-20 0.0 43.54 0.0
S208623 103.8962 144.5035 1.924e-21 3.241e-21 7.004e-21 0.0 42.78 0.0
S208626 103.8222 144.5547 2.307e-21 3.871e-21 8.466e-21 0.0 43.91 0.0
S208627 103.8561 144.4289 1.984e-19 2.423e-19 2.603e-19 0.001 42.51 0.0
S208628 103.858 144.5211 9.736e-22 1.745e-21 4.206e-21 0.0 44.01 0.0
S208629 103.6908 144.5222 1.142e-18 1.078e-18 6.82e-19 0.0 44.39 0.0
S208630 103.8944 144.4874 1.596e-18 3.346e-18 1.115e-17 0.0 42.25 0.0
S208632 103.8495 144.4848 4.234e-21 6.434e-21 1.149e-20 0.0 43.18 0.0
S208636 104.0957 144.4876 6.197e-21 9.805e-21 1.777e-20 0.0 40.85 0.0
S208637 104.2293 144.3958 1.3339999999999998e-22 2.9879999999999996e-22 1.147e-21 0.0 40.37 0.0
S208639 103.8228 144.5236 6.963e-20 8.127000000000001e-20 8.245e-20 0.0 44.4 0.0
S208640 103.7675 144.5492 1.0930000000000001e-20 1.507e-20 2.1100000000000002e-20 0.0 44.43 0.0
S208642 103.8572 144.5101 1.859e-19 1.97e-19 1.603e-19 0.0 44.1 0.0
S208643 104.0306 144.4648 4.721e-22 8.893999999999999e-22 2.43e-21 0.0 40.7 0.0
S208644 103.9028 144.4993 6.226e-14 4.43e-14 1.633e-14 0.0 41.45 0.0
S208645 103.8165 144.5641 2.693e-17 2.045e-17 8.406e-18 0.0 43.87 0.0
S208646 103.8961 144.4928 1.645e-20 2.122e-20 2.602e-20 0.0 41.79 0.0
S208647 103.659 144.4999 8.809000000000001e-20 9.824000000000001e-20 8.917000000000001e-20 0.0 44.27 0.0
S208648 103.9544 144.5019 4.669999999999999e-22 9.727999999999999e-22 3.173e-21 0.0 41.13 0.0
S208649 103.8675 144.4553 1.539e-18 1.517e-18 1.036e-18 0.0 42.45 0.0
S208653 103.9215 144.5314 1.147e-17 9.08e-18 4.062e-18 0.0 42.44 0.0
S208655 103.7767 144.4941 3.809e-21 6.072e-21 1.1270000000000002e-20 0.0 43.83 0.0
S208659 103.5798 144.5874 2.371e-19 2.523e-19 2.087e-19 0.0 44.66 0.0
S208660 104.1559 144.4461 3.112e-18 4.829e-18 8.853e-18 0.0 40.42 0.0
S208662 103.9007 144.5039 3.352e-20 4.3590000000000004e-20 5.476e-20 0.0 41.94 0.0
S208663 103.963 144.4918 3.1009999999999997e-22 6.252e-22 1.903e-21 0.0 40.75 0.0
S208666 103.8161 144.5114 2.761e-22 5.739999999999999e-22 1.887e-21 0.0 44.35 0.0
S208667 103.8917 144.5068 2.7580000000000003e-20 3.7630000000000006e-20 5.0710000000000003e-20 0.0 43.6 0.0
S208668 103.8784 144.5282 3.043e-22 5.736999999999999e-22 1.522e-21 0.0 43.35 0.0
S208669 104.1545 144.4787 2.311e-19 2.373e-19 1.827e-19 0.0 40.63 0.0
S208673 103.9408 144.4819 1.414e-22 2.88e-22 9.005e-22 0.0 40.99 0.0
S208675 103.8468 144.6662 2.9490000000000005e-20 3.7160000000000005e-20 4.397e-20 0.0 43.17 0.0
S208676 103.9058 144.5202 8.765e-18 1.79e-17 5.667e-17 0.0 42.57 1.0
S208678 103.8984 144.5027 1.784e-20 2.412e-20 3.235e-20 0.001 42.32 0.0
S208681 103.7699 144.5455 1.429e-21 2.381e-21 5.121e-21 0.0 44.49 0.0
S208682 103.9248 144.5002 1.0439999999999999e-22 2.368e-22 9.224999999999999e-22 0.0 40.91 0.0
S208683 103.9593 144.5105 4.357e-19 4.569e-19 3.656e-19 0.0 41.28 0.0
S208685 103.8867 144.5032 1.845e-22 4.1809999999999994e-22 1.61e-21 0.0 43.68 0.0
S208686 103.8575 144.5012 1.073e-22 2.3359999999999997e-22 8.248999999999999e-22 0.0 44.12 0.0
S208687 103.8548 144.4872 1.72e-18 2.656e-18 4.739e-18 0.0 43.15 0.0
S208688 104.0014 144.553 3.028e-21 5.151e-21 1.0960000000000002e-20 0.0 42.03 0.0
S208690 103.8761 144.4554 4.917e-21 7.788e-21 1.438e-20 0.0 42.31 0.0
