Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S166650 256.6364 75.2682 2.199e-18 1.889e-18 1.023e-18 0.0 81.46 0.0
S166651 256.6651 75.2398 3.269e-18 5.535e-18 1.19e-17 0.0 82.63 0.0
S166653 256.7017 75.2852 1.309e-21 2.235e-21 4.757e-21 0.0 82.84 0.0
S166654 256.654 75.2428 1.022e-13 6.967e-14 2.363e-14 0.0 81.19 0.0
S166655 256.6375 75.2953 3.1e-20 4.243e-20 5.702e-20 0.0 80.82 0.0
S166656 256.6458 75.2734 1.576e-21 2.6720000000000002e-21 5.777e-21 0.0 80.21 0.0
S166657 256.6851 75.3051 2.35e-18 2.146e-18 1.313e-18 0.0 82.89 0.0
S166658 256.6768 75.2828 9.932e-17 7.462e-17 3.124e-17 0.0 83.08 1.0
S166659 256.6666 75.2991 3.139e-19 3.483e-19 3.209e-19 0.0 80.16 0.0
S166661 256.6664 75.2517 3.11e-18 2.985e-18 1.997e-18 0.0 81.02 0.0
S166662 256.6684 75.2702 5.492e-20 7.157e-20 8.813e-20 0.0 83.07 0.0
S166664 256.6458 75.2803 1.799e-21 3.303e-21 8.373e-21 0.0 81.72 0.0
S166666 256.6845 75.2318 5.1090000000000006e-20 6.437e-20 7.517e-20 0.0 83.04 0.0
S166667 256.6419 75.2293 1.313e-19 1.56e-19 1.593e-19 0.0 80.75 0.0
S166668 256.6561 75.2638 2.204e-17 1.753e-17 7.943e-18 0.0 80.37 0.0
S166669 256.6583 75.2641 7.878e-19 8.345e-19 6.578e-19 0.0 81.69 0.0
S166670 256.6791 75.2762 8.239e-18 1.431e-17 3.164e-17 0.0 82.35 0.0
S166671 256.6586 75.2962 1.8899999999999997e-22 4.0149999999999997e-22 1.379e-21 0.0 80.69 0.0
S166672 256.6753 75.296 1.053e-18 1.095e-18 8.373e-19 0.0 81.75 0.0
S166673 256.6642 75.2346 1.5320000000000001e-21 2.705e-21 6.2590000000000004e-21 0.0 81.32 0.0
