Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S052095 314.7683 45.0459 1.127e-19 1.343e-19 1.39e-19 0.0 114.11 0.0
S052096 314.7217 45.04 5.839e-21 9.298e-21 1.7410000000000002e-20 0.0 112.62 0.0
S052097 314.693 45.0418 1.902e-17 1.501e-17 7.031e-18 0.0 114.82 0.0
S052100 314.7118 45.0198 5.546999999999999e-22 1.084e-21 3.261e-21 0.0 113.99 0.0
S052101 314.708 45.0544 1.196e-18 2.33e-18 6.681e-18 0.0 113.42 0.0
S052102 314.745 45.0361 4.679e-19 4.933e-19 4.071e-19 0.0 112.81 0.0
S052104 314.7323 45.0697 5.932999999999999e-22 1.124e-21 3.1060000000000002e-21 0.0 111.21 0.0
S052105 314.7178 44.9969 6.025e-17 4.479e-17 1.875e-17 0.0 112.8 1.0
S052106 314.7315 45.0116 3.973e-19 4.13e-19 3.343e-19 0.0 113.29 0.0
S052107 314.7399 45.0507 1.797e-21 3.038e-21 6.432e-21 0.0 112.93 0.0
S052108 314.6855 45.0544 2.92e-18 2.723e-18 1.67e-18 0.0 111.58 0.0
S052109 314.7248 45.034 4.275e-19 4.392e-19 3.383e-19 0.0 114.85 0.0
S052110 314.7014 45.0434 6.840000000000001e-20 8.052000000000001e-20 8.294e-20 0.0 112.26 1.0
S052111 314.748 45.0621 3.5570000000000005e-20 4.8900000000000004e-20 6.585000000000001e-20 0.0 112.23 0.0
S052112 314.7016 44.9768 4.5030000000000005e-20 5.627e-20 6.614e-20 0.0 112.91 0.0
S052113 314.6976 45.0269 2.323e-21 3.774e-21 7.430000000000001e-21 0.0 113.8 0.0
S052114 314.7107 45.0443 1.483e-19 1.699e-19 1.64e-19 0.0 111.72 0.0
S052115 314.7207 45.0678 4.075e-21 6.1280000000000004e-21 1.054e-20 0.0 111.95 0.0
S052116 314.6715 45.0367 1.474e-18 2.789e-18 7.893e-18 0.0 111.97 0.0
S052117 314.7087 45.0743 1.758e-19 1.92e-19 1.674e-19 0.0 110.74 0.0
S052119 314.7159 45.0632 2.7000000000000003e-20 3.5930000000000004e-20 4.748e-20 0.0 114.96 0.0
S052120 314.7001 45.0275 1.177e-13 9.764e-14 4.928e-14 0.0 112.15 1.0
S052121 314.7531 45.0555 1.125e-17 8.852e-18 3.921e-18 0.0 112.33 0.0
S052122 314.7563 45.0573 1.2710000000000001e-20 1.8680000000000003e-20 2.981e-20 0.0 111.34 0.0
S052123 314.7586 45.0419 5.526e-22 1.103e-21 3.239e-21 0.0 112.02 0.0
S052125 314.7437 45.0069 1.467e-18 1.378e-18 8.941e-19 0.0 113.09 0.0
S052126 314.7363 45.0358 1.278e-19 1.415e-19 1.266e-19 0.0 112.01 0.0
S052127 314.7368 45.0406 5.217e-18 8.009e-18 1.377e-17 0.0 112.74 0.0
S052129 314.7552 45.0416 5.259e-18 4.496e-18 2.374e-18 0.0 111.86 0.0
S052130 314.7195 45.0135 7.84e-19 7.65e-19 5.242e-19 0.0 112.18 0.0
S052132 314.7572 45.0783 5.3450000000000005e-20 6.748e-20 7.830000000000001e-20 0.001 114.19 0.0
S052133 314.794 45.0307 4.3459999999999995e-22 8.4169999999999995e-22 2.4520000000000002e-21 0.0 114.46 0.0
S052134 314.6758 45.0378 1.002e-19 1.211e-19 1.286e-19 0.0 113.16 0.0
S052135 314.6821 45.0185 7.715000000000001e-20 9.453000000000001e-20 1.032e-19 0.0 110.96 0.0
S052137 314.7324 44.9774 2.425e-21 4.15e-21 9.574e-21 0.0 112.34 0.0
S052139 314.737 45.0217 5.024999999999999e-22 9.558e-22 2.643e-21 0.0 112.75 0.0
S052140 314.6794 45.0425 1.123e-13 8.451e-14 3.435e-14 0.0 113.14 0.0
S052141 314.7431 45.0298 9.424000000000001e-20 1.13e-19 1.163e-19 0.0 114.56 0.0
S052144 314.7445 45.0443 5.982e-21 9.239e-21 1.649e-20 0.0 112.23 0.0
S052145 314.7164 45.0309 5.86e-18 9.111e-18 1.635e-17 0.0 113.72 0.0
S052147 314.7079 45.0317 1.732e-13 1.268e-13 4.903e-14 0.0 113.47 0.0
S052148 314.7158 45.0341 5.482e-14 3.754e-14 1.226e-14 0.0 113.04 0.0
S052149 314.6823 45.0623 1.8020000000000003e-20 2.5990000000000003e-20 3.9580000000000004e-20 0.0 110.85 0.0
S052151 314.7712 45.035 8.558e-18 1.367e-17 2.683e-17 0.0 112.21 0.0
S052152 314.6894 45.0951 1.071e-17 9.094e-18 4.779e-18 0.0 111.83 0.0
S052153 314.7311 44.9767 3.2609999999999995e-22 6.697e-22 2.046e-21 0.0 112.57 0.0
S052154 314.755 45.0151 5.358e-17 3.974e-17 1.634e-17 0.0 113.97 0.0
S052156 314.7056 45.0779 1.856e-13 1.401e-13 5.965e-14 0.0 115.05 1.0
S052158 314.6656 45.0665 6.535e-18 5.811e-18 3.255e-18 0.0 114.73 0.0
S052159 314.7056 45.0515 4.465e-19 4.497e-19 3.435e-19 0.0 113.4 0.0
S052160 314.7007 45.0362 6.783e-19 1.137e-18 2.295e-18 0.0 113.34 0.0
S052162 314.7251 45.0307 1.106e-19 1.302e-19 1.326e-19 0.0 113.16 0.0
S052163 314.6751 45.0333 1.3039999999999998e-22 2.7809999999999997e-22 9.336999999999998e-22 0.001 111.83 0.0
S052165 314.7312 45.0284 8.289e-19 8.27e-19 5.791e-19 0.0 112.25 0.0
S052166 314.7156 45.0359 1.956e-13 1.628e-13 8.034e-14 0.0 113.04 1.0
S052167 314.7548 44.9902 3.966e-18 9.483e-18 4.219e-17 0.0 114.62 1.0
S052168 314.745 45.0282 3.207e-18 3.071e-18 2.07e-18 0.0 114.38 0.0
S052169 314.733 45.0395 4.469e-19 4.627e-19 3.645e-19 0.0 113.0 0.0
S052170 314.7387 45.025 1.057e-21 1.925e-21 4.802e-21 0.0 111.92 0.0
S052173 314.7206 44.9608 4.927e-18 4.581e-18 2.874e-18 0.0 111.4 0.0
S052176 314.7031 45.0418 7.245e-19 7.393e-19 5.642e-19 0.0 112.23 0.0
S052177 314.7136 45.0092 2.75e-18 2.506e-18 1.491e-18 0.0 111.75 0.0
S052178 314.7393 45.0233 9.315e-18 7.891e-18 4.061e-18 0.0 112.48 0.0
S052179 314.6922 45.0791 1.254e-19 1.449e-19 1.393e-19 0.0 114.27 0.0
S052180 314.674 45.041 2.026e-20 2.814e-20 3.8900000000000003e-20 0.0 112.6 0.0
S052181 314.6652 45.0368 8.517e-18 1.881e-17 7.023e-17 0.0 113.38 1.0
S052182 314.6754 45.0353 3.349e-17 2.767e-17 1.32e-17 0.0 113.35 0.0
S052184 314.7079 45.045 3.674e-18 7.276e-18 2.058e-17 0.0 113.56 0.0
S052185 314.7386 45.0334 2.774e-19 3.253e-19 3.21e-19 0.0 111.75 0.0
S052186 314.6793 45.0685 2.2030000000000002e-20 3.0200000000000003e-20 4.2880000000000006e-20 0.0 112.07 0.0
S052187 314.7253 45.071 3.599e-18 3.242e-18 1.858e-18 0.0 113.74 0.0
S052188 314.6799 45.0459 4.634e-22 3.178e-22 1.076e-22 0.0 114.5 0.0
S052189 314.758 45.0297 1.026e-19 1.195e-19 1.201e-19 0.001 113.16 0.0
S052190 314.6794 45.0312 7.099e-19 7.304e-19 5.497e-19 0.0 112.74 0.0
S052191 314.7891 45.0332 4.941e-19 5.006e-19 3.634e-19 0.0 114.81 0.0
S052192 314.7084 45.0331 1.183e-18 1.178e-18 8.459e-19 0.0 111.98 0.0
S052193 314.7165 44.9856 2.67e-13 2.243e-13 1.148e-13 0.0 112.76 1.0
S052194 314.7199 45.0619 4.46e-18 7.206e-18 1.468e-17 0.0 114.36 0.0
S052195 314.7267 45.0363 1.426e-18 1.346e-18 8.958e-19 0.0 113.62 0.0
S052196 314.7756 45.0431 8.124999999999999e-22 1.474e-21 3.506e-21 0.0 114.22 0.0
S052197 314.6834 45.0166 2.781e-20 3.781e-20 5.12e-20 0.0 114.46 0.0
S052199 314.724 45.0262 1.13e-18 1.083e-18 7.212e-19 0.0 112.33 0.0
S052200 314.7154 45.0298 1.252e-13 8.868e-14 3.154e-14 0.0 111.65 0.0
S052201 314.7183 44.9971 4.404e-21 7.405e-21 1.5100000000000002e-20 0.0 111.06 0.0
S052202 314.7093 45.0347 8.525e-22 1.5290000000000001e-21 3.683e-21 0.0 113.29 0.0
S052204 314.6986 45.0018 2.074e-21 3.728e-21 8.778e-21 0.0 112.89 0.0
S052205 314.72 44.979 3.424e-21 5.9140000000000004e-21 1.3100000000000002e-20 0.0 111.62 0.0
S052206 314.6977 45.0262 5.131999999999999e-22 3.4269999999999997e-22 1.125e-22 0.0 113.55 0.0
S052207 314.6746 45.038 5.777e-21 9.299e-21 1.725e-20 0.0 113.78 0.0
S052210 314.6895 45.0421 7.787e-18 1.828e-17 8.013e-17 0.0 112.12 1.0
S052211 314.7329 45.0553 5.708999999999999e-22 3.7959999999999995e-22 1.254e-22 0.0 112.16 0.0
S052213 314.7292 45.0316 4.194e-18 3.896e-18 2.368e-18 0.0 111.79 0.0
S052215 314.7283 45.012 6.441e-18 5.281e-18 2.624e-18 0.0 112.94 0.0
S052216 314.7444 45.0546 2.239e-20 3.34e-20 5.369e-20 0.0 113.09 0.0
S052217 314.7392 45.0235 1.534e-18 1.483e-18 9.766e-19 0.0 112.35 0.0
S052220 314.7356 45.0805 3.036e-19 3.32e-19 2.944e-19 0.0 111.96 0.0
S052221 314.6923 45.0352 2.883e-20 4.058e-20 5.942000000000001e-20 0.0 111.85 0.0
S052222 314.6973 45.0204 1.624e-13 1.338e-13 6.497e-14 0.0 113.48 1.0
S052223 314.7283 45.0338 1.093e-19 1.35e-19 1.497e-19 0.0 113.34 0.0
S052224 314.7269 45.0343 3.69e-18 3.336e-18 1.898e-18 0.0 112.21 0.0
S052225 314.7159 44.9969 1.338e-18 1.333e-18 9.394e-19 0.0 112.76 0.0
S052226 314.7564 44.981 1.798e-18 2.848e-18 5.345e-18 0.0 115.17 0.0
S052227 314.7817 45.0401 4.661e-22 3.176e-22 1.084e-22 0.001 112.64 0.0
S052228 314.6806 45.0371 2.893e-17 2.225e-17 9.606e-18 0.0 112.32 1.0
S052230 314.6888 45.0519 1.639e-13 1.387e-13 7.205e-14 0.0 113.14 1.0
S052231 314.7296 45.015 2.098e-20 2.869e-20 3.9240000000000004e-20 0.0 114.52 0.0
S052233 314.7454 45.0147 1.9140000000000002e-20 2.653e-20 3.7630000000000006e-20 0.0 114.7 0.0
S052234 314.6754 45.0295 2.9560000000000005e-20 3.76e-20 4.5110000000000004e-20 0.0 112.75 0.0
S052235 314.7303 45.0114 3.056e-19 3.265e-19 2.817e-19 0.0 113.36 0.0
S052240 314.7613 45.0464 1.878e-18 1.71e-18 1.045e-18 0.001 113.44 0.0
S052241 314.7461 45.0262 8.77e-19 8.498e-19 5.766e-19 0.0 110.88 0.0
S052242 314.7672 45.0434 8.648000000000001e-20 9.852000000000001e-20 9.397000000000001e-20 0.0 111.35 0.0
S052243 314.7019 45.0592 8.993e-19 9.148e-19 6.844e-19 0.0 112.56 0.0
S052245 314.7674 45.0402 4.669999999999999e-22 9.403999999999999e-22 2.9450000000000002e-21 0.0 112.35 0.0
S052246 314.694 45.0158 6.248e-18 5.858e-18 3.613e-18 0.0 114.8 0.0
S052247 314.7142 44.9996 1.845e-22 4.0179999999999995e-22 1.426e-21 0.0 115.03 0.0
S052248 314.7167 45.025 1.4580000000000002e-20 2.1370000000000003e-20 3.32e-20 0.0 112.95 0.0
S052249 314.736 45.0163 7.492e-19 7.49e-19 5.398e-19 0.0 112.68 0.0
S052251 314.7191 45.0431 1.98e-18 3.701e-18 9.884e-18 0.0 112.55 0.0
