Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S171190 354.1037 79.3889 2.028e-18 3.712e-18 9.224e-18 0.0 65.43 0.0
S171191 354.148 79.3366 2.86e-18 4.953e-18 1.085e-17 0.0 69.85 0.0
S171192 354.0649 79.2628 6.670000000000001e-20 8.323000000000001e-20 9.482e-20 0.0 69.42 0.0
S171193 354.1565 79.39 4.923999999999999e-22 9.014999999999999e-22 2.306e-21 0.001 68.28 0.0
S171194 354.1301 79.3682 2.709e-19 3.036e-19 2.751e-19 0.0 69.83 0.0
S171195 354.1766 79.3775 1.952e-17 1.539e-17 7.063e-18 0.0 71.72 0.0
S171196 354.1414 79.4209 1.576e-19 1.759e-19 1.639e-19 0.0 66.71 0.0
S171197 354.1572 79.404 6.953e-18 5.853e-18 3.02e-18 0.0 63.08 0.0
S171199 354.1177 79.4062 5.496e-20 6.567000000000001e-20 6.994e-20 0.0 65.02 0.0
S171200 354.1577 79.4393 1.218e-22 2.5809999999999997e-22 8.740999999999998e-22 0.0 67.0 0.0
S171201 354.1093 79.2872 4.637e-21 7.275000000000001e-21 1.3150000000000002e-20 0.0 68.13 0.0
S171202 354.1752 79.4935 2.128e-21 3.556e-21 7.28e-21 0.0 65.37 0.0
S171203 354.1259 79.4668 1.393e-18 2.441e-18 5.537e-18 0.0 65.97 0.0
S171205 354.2376 79.4067 2.794e-17 7.275e-17 3.911e-16 0.001 65.99 1.0
S171207 354.2293 79.4098 2.26e-18 2.113e-18 1.374e-18 0.0 65.27 0.0
S171208 354.0417 79.2982 2.657e-20 3.339e-20 3.8110000000000006e-20 0.0 69.17 0.0
S171209 354.1229 79.3169 3.325e-19 3.369e-19 2.595e-19 0.0 63.52 0.0
S171210 354.1204 79.4159 2.79e-18 4.53e-18 8.802e-18 0.0 66.35 0.0
S171211 354.1216 79.3373 4.018e-18 3.638e-18 2.117e-18 0.0 68.1 0.0
S171212 354.1445 79.3683 3.349e-18 3.092e-18 1.827e-18 0.0 66.73 0.0
S171213 354.1845 79.3815 5.289e-19 5.496e-19 4.402e-19 0.0 65.99 0.0
S171214 354.1628 79.3692 1.031e-18 9.729e-19 6.134e-19 0.0 67.65 0.0
S171215 354.1757 79.4901 6.197000000000001e-20 7.683e-20 8.620000000000001e-20 0.0 64.75 0.0
S171216 354.0424 79.3616 6.364e-21 9.435e-21 1.539e-20 0.0 63.43 0.0
S171220 354.1768 79.4423 2.48e-17 7.568e-17 5.659e-16 0.0 69.56 1.0
S171222 354.0838 79.3633 2.398e-18 2.128e-18 1.248e-18 0.0 63.36 0.0
S171227 354.186 79.4449 3.5649999999999995e-22 6.510999999999999e-22 1.601e-21 0.0 66.45 0.0
S171229 354.106 79.5317 8.187e-18 1.359e-17 2.69e-17 0.0 64.63 0.0
S171231 354.1501 79.3538 2.537e-18 2.324e-18 1.438e-18 0.0 70.39 0.0
S171233 354.1354 79.371 3.0530000000000005e-20 3.8260000000000005e-20 4.312e-20 0.0 64.86 0.0
S171234 354.0716 79.392 4.7840000000000007e-20 6.059000000000001e-20 7.139e-20 0.0 69.65 0.0
S171235 354.1743 79.316 3.766e-21 5.794e-21 1.0530000000000001e-20 0.0 69.12 0.0
S171236 354.1495 79.4106 2.931e-21 4.594e-21 8.741e-21 0.0 67.49 0.0
