Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S035155 15.4933 119.9154 2.096e-19 2.041e-19 1.371e-19 0.0 113.92 0.0
S035156 15.5435 119.9557 2.264e-22 3.9689999999999996e-22 8.770999999999998e-22 0.0 113.83 0.0
S035158 15.4555 119.9482 1.603e-21 2.456e-21 4.28e-21 0.0 114.15 0.0
S035161 15.4772 119.9096 4.604e-19 4.22e-19 2.593e-19 0.0 113.69 0.0
S035162 15.4643 119.9066 2.842e-21 4.28e-21 7.275000000000001e-21 0.0 113.89 0.0
S035166 15.4718 119.9191 3.716e-19 3.543e-19 2.357e-19 0.0 113.73 0.0
S035168 15.436 119.9128 3.7990000000000005e-20 4.328e-20 4.1590000000000004e-20 0.0 114.22 0.0
S035170 15.4398 119.9019 6.878000000000001e-20 7.564e-20 6.807000000000001e-20 0.0 114.01 0.0
S035173 15.442 119.9089 1.533e-22 3.0189999999999997e-22 9.088e-22 0.0 114.02 0.0
S035177 15.4489 119.9083 8.65e-19 1.61e-18 4.099e-18 0.0 113.81 0.0
S035179 15.4329 119.9122 4.205e-21 6.075e-21 9.54e-21 0.0 114.18 0.0
S035180 15.5023 119.927 2.317e-21 3.6200000000000004e-21 6.433e-21 0.0 113.81 0.0
S035182 15.4296 119.9066 6.404e-20 6.75e-20 5.635e-20 0.0 114.14 0.0
S035187 15.4354 119.936 9.595e-22 1.62e-21 3.475e-21 0.0 114.14 0.0
S035188 15.4649 119.9128 7.465000000000001e-21 9.815e-21 1.2240000000000001e-20 0.0 113.83 0.0
S035190 15.4692 119.9419 1.5569999999999998e-22 3.0269999999999997e-22 8.679999999999998e-22 0.0 113.82 0.0
S035192 15.4276 119.87 6.041e-21 8.003e-21 9.955e-21 0.0 113.79 0.0
S035193 15.5898 120.0085 5.383999999999999e-22 9.543999999999998e-22 2.332e-21 0.0 113.76 0.0
S035195 15.4342 119.9935 1.085e-18 9.964e-19 5.939e-19 0.0 114.04 1.0
S035197 15.3378 119.8374 4.265e-20 4.935e-20 4.9430000000000006e-20 0.0 114.02 0.0
S035198 15.4632 119.9095 3.23e-20 3.9870000000000003e-20 4.305e-20 0.0 113.89 0.0
S035199 15.4525 119.917 6.160000000000001e-20 6.755e-20 5.976e-20 0.0 113.89 0.0
S035200 15.4404 119.9015 1.031e-21 1.706e-21 3.353e-21 0.0 114.11 0.0
S035201 15.3717 119.948 3.352e-19 3.284e-19 2.223e-19 0.0 114.36 0.0
S035202 15.4357 119.9347 4.1359999999999994e-22 7.321e-22 1.707e-21 0.0 114.2 0.0
S035203 15.4549 119.9419 7.238e-21 9.767e-21 1.3380000000000001e-20 0.0 113.99 0.0
S035204 15.4364 119.9367 9.751e-16 6.423e-16 2.021e-16 0.001 113.96 0.0
S035206 15.4679 119.8365 2.903e-19 2.883e-19 2.029e-19 0.0 113.7 0.0
S035207 15.4627 119.9255 2.503e-18 2.131e-18 1.126e-18 0.0 113.9 0.0
S035208 15.4161 119.9147 3.785e-14 2.841e-14 1.138e-14 0.0 114.31 0.0
S035209 15.4189 119.97 7e-20 7.925000000000001e-20 7.307e-20 0.0 114.1 0.0
S035210 15.4433 119.9202 8.541e-21 1.1330000000000001e-20 1.5170000000000002e-20 0.0 114.05 0.0
S035213 15.4947 119.9049 2.765e-21 4.1430000000000004e-21 6.792e-21 0.0 113.86 0.0
S035214 15.4953 119.9239 8.58e-22 1.42e-21 2.885e-21 0.0 113.94 0.0
S035216 15.4462 119.8921 1.681e-18 1.486e-18 8.631e-19 0.0 113.72 0.0
S035217 15.421 119.8935 4.0859999999999995e-22 6.892999999999999e-22 1.533e-21 0.0 114.19 0.0
S035218 15.4436 119.9096 3.0880000000000002e-21 4.35e-21 6.469e-21 0.0 113.96 0.0
S035219 15.4311 119.9089 4.5520000000000004e-20 5.141e-20 4.7570000000000006e-20 0.0 114.27 0.0
S035221 15.4445 119.8914 4.951e-19 4.611e-19 2.946e-19 0.0 113.97 0.0
S035223 15.4835 119.8878 1.845e-22 3.319e-22 7.917999999999999e-22 0.0 113.6 0.0
S035224 15.4395 119.8761 1.466e-18 1.278e-18 6.845e-19 0.0 113.9 0.0
S035225 15.4419 119.9074 5.855e-19 5.728e-19 3.904e-19 0.0 113.98 0.0
S035226 15.3425 119.861 2.481e-22 4.576e-22 1.198e-21 0.0 114.32 0.0
S035229 15.3935 119.8956 1.039e-21 1.778e-21 3.996e-21 0.0 114.23 0.0
S035230 15.447 119.8923 3.329e-19 3.304e-19 2.341e-19 0.0 113.99 0.0
S035231 15.4415 119.9161 2.129e-21 3.245e-21 5.575e-21 0.0 114.01 0.0
S035233 15.4438 119.9045 1.246e-21 1.983e-21 3.766e-21 0.0 114.02 0.0
S035234 15.4246 119.9045 4.237e-19 8.514e-19 2.607e-18 0.0 114.23 0.0
S035235 15.4084 119.8941 1.1109999999999998e-22 2.1059999999999998e-22 5.825999999999999e-22 0.0 114.18 0.0
S035237 15.3287 119.828 1.59e-20 2.0680000000000003e-20 2.5090000000000004e-20 0.0 114.21 0.0
S035238 15.4729 119.9777 5.12e-21 7.641e-21 1.2330000000000001e-20 0.0 113.92 0.0
S035245 15.5139 119.9305 1.031e-19 1.086e-19 9.026e-20 0.0 113.78 0.0
S035246 15.4479 119.9095 3.089e-22 5.243e-22 1.175e-21 0.0 113.92 0.0
S035248 15.4577 119.8947 1.248e-19 1.317e-19 1.066e-19 0.0 113.87 0.0
S035249 15.4188 119.8886 4.6250000000000007e-20 5.315000000000001e-20 4.9870000000000004e-20 0.0 113.88 0.0
S035252 15.4374 119.9328 1.833e-21 2.804e-21 4.695e-21 0.0 113.92 0.0
S035254 15.4342 119.8782 1.4680000000000002e-20 1.9400000000000003e-20 2.567e-20 0.0 113.83 0.0
S035255 15.4468 119.9115 8.197e-21 1.118e-20 1.476e-20 0.0 113.91 0.0
S035256 15.4729 119.9767 2.2519999999999996e-22 4.44e-22 1.305e-21 0.0 113.75 0.0
S035257 15.4075 119.9004 3.75e-21 5.353e-21 8.071e-21 0.0 114.37 0.0
S035258 15.4449 119.9372 2.267e-21 3.295e-21 5.197e-21 0.0 114.0 0.0
S035259 15.4427 119.9086 2.1279999999999997e-22 4.031e-22 1.101e-21 0.0 114.03 0.0
S035260 15.4076 119.9048 4.776e-21 6.781e-21 9.754e-21 0.0 114.3 0.0
