Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S215658 101.9017 141.9136 1.271e-19 1.43e-19 1.338e-19 0.0 38.47 0.0
S215660 101.8347 142.0191 6.929e-21 1.0450000000000001e-20 1.7790000000000002e-20 0.0 41.22 0.0
S215661 101.9047 141.8664 2.7280000000000005e-20 3.608e-20 4.63e-20 0.0 38.1 0.0
S215662 102.0039 141.868 5.912e-19 5.694e-19 3.915e-19 0.0 37.76 0.0
S215664 101.9442 141.9429 1.395e-18 2.719e-18 7.789e-18 0.0 39.58 0.0
S215665 101.8676 142.0037 2.4690000000000002e-20 3.3990000000000004e-20 4.7920000000000006e-20 0.0 41.09 0.0
S215667 101.8898 141.8794 3.728e-21 5.963e-21 1.113e-20 0.0 38.45 0.0
S215668 101.922 141.908 4.468e-22 7.979999999999999e-22 1.91e-21 0.0 38.31 0.0
S215669 101.9463 141.8855 8.618e-19 8.567e-19 6.148e-19 0.0 37.92 0.0
S215670 101.935 141.9111 8.321000000000001e-20 1.082e-19 1.365e-19 0.0 38.64 0.0
S215671 101.7941 141.9235 2.34e-17 5.922e-17 3.041e-16 0.0 40.13 1.0
S215673 101.8909 141.9207 9.970000000000001e-20 1.215e-19 1.31e-19 0.0 40.77 0.0
S215676 101.9878 141.8769 7.728e-20 9.3e-20 1.011e-19 0.0 37.8 0.0
S215678 101.8954 141.925 1.007e-17 8.463e-18 4.323e-18 0.0 40.63 0.0
S215681 102.0982 141.8926 1.354e-13 9.873e-14 3.864e-14 0.0 38.54 0.0
S215685 101.8209 141.9046 3.7800000000000003e-20 4.8220000000000003e-20 5.763e-20 0.0 39.62 0.0
S215687 101.925 141.9014 5.78e-18 9.82e-18 2.149e-17 0.0 38.08 0.0
S215689 101.8973 141.921 5.054e-21 7.937e-21 1.401e-20 0.0 39.5 0.0
S215690 101.8362 141.8946 1.092e-19 1.315e-19 1.396e-19 0.0 39.26 0.0
S215692 101.8716 141.9452 4.846e-21 7.085000000000001e-21 1.0810000000000001e-20 0.0 41.01 0.0
S215695 101.9568 141.8548 6.078999999999999e-22 1.162e-21 3.149e-21 0.0 37.59 0.0
S215698 101.8366 141.9129 5.201e-19 5.197e-19 3.707e-19 0.0 39.82 0.0
S215700 101.9063 141.9188 1.535e-20 2.1410000000000002e-20 3.079e-20 0.0 38.39 0.0
S215702 101.8943 141.9092 2.779e-18 2.458e-18 1.378e-18 0.0 38.32 0.0
S215704 101.7361 141.9887 6.371e-22 1.177e-21 3.074e-21 0.0 40.93 0.0
S215705 101.919 141.8466 1.6169999999999998e-22 3.2019999999999995e-22 9.131999999999999e-22 0.0 37.77 0.0
S215706 101.9553 142.0234 1.444e-19 1.629e-19 1.537e-19 0.0 40.27 0.0
S215708 101.9177 141.9816 2.673e-19 2.889e-19 2.48e-19 0.001 40.68 0.0
S215709 101.4562 141.8949 9.304e-19 9.052e-19 6.149e-19 0.0 39.83 0.0
S215710 101.9254 141.9346 1.391e-21 2.498e-21 5.9e-21 0.0 39.53 0.0
S215711 101.7308 142.0551 1.109e-20 1.5370000000000002e-20 2.133e-20 0.0 41.39 0.0
S215712 101.898 141.8895 2.671e-19 2.914e-19 2.554e-19 0.0 38.03 0.0
S215714 101.9861 141.8646 9.926999999999998e-22 1.823e-21 4.679e-21 0.0 37.73 0.0
S215715 101.921 141.9983 1.251e-22 2.8859999999999997e-22 1.181e-21 0.0 40.52 0.0
S215716 101.8788 141.9047 5.91e-21 1.0070000000000001e-20 2.232e-20 0.0 38.97 0.0
S215717 101.9544 141.949 1.187e-13 8.648e-14 3.4e-14 0.0 39.64 0.0
S215718 101.9069 141.9246 9.489e-21 1.3640000000000003e-20 2.157e-20 0.0 39.52 0.0
S215719 101.9552 141.8948 1.615e-13 1.403e-13 7.848e-14 0.0 38.01 1.0
S215720 101.8872 141.9186 9.049e-19 1.803e-18 5.405e-18 0.0 40.74 0.0
S215721 101.9145 141.9355 2.8950000000000004e-20 3.935e-20 5.435e-20 0.001 39.97 0.0
S215722 101.8909 141.9206 7.306e-18 6.058e-18 3.063e-18 0.0 40.46 0.0
S215723 102.0431 141.8843 4.469e-22 3.028e-22 1.0329999999999999e-22 0.0 38.34 0.0
S215724 101.8937 141.9261 1.0859999999999998e-22 2.3419999999999996e-22 8.258999999999999e-22 0.0 40.66 0.0
S215725 101.8709 141.9226 9.148e-22 1.801e-21 5.287e-21 0.0 40.43 0.0
S215726 101.96 141.9041 1.236e-21 2.248e-21 5.695e-21 0.0 38.09 0.0
S215728 101.8795 141.9249 1.541e-19 1.671e-19 1.385e-19 0.0 40.71 0.0
S215729 101.8947 141.8895 2.0579999999999998e-22 3.9919999999999997e-22 1.139e-21 0.0 38.23 0.0
S215732 101.993 141.8993 4.818e-19 4.921e-19 3.539e-19 0.0 38.48 0.0
S215733 101.85 142.0888 3.5500000000000005e-20 4.6620000000000005e-20 6.039e-20 0.0 41.11 0.0
S215735 101.8166 142.0037 3.342e-21 5.385e-21 1.0410000000000001e-20 0.0 41.28 0.0
S215738 101.8621 141.893 1.581e-22 3.0789999999999997e-22 8.860999999999998e-22 0.0 38.97 0.0
S215739 101.8568 141.8025 6.368e-21 9.265e-21 1.519e-20 0.0 38.31 0.0
S215741 101.9075 141.9194 1.763e-22 3.616e-22 1.169e-21 0.0 38.54 0.0
S215744 101.8227 141.9872 1.912e-20 2.5130000000000003e-20 3.086e-20 0.0 41.41 0.0
S215745 101.8687 141.908 4.505e-18 7.392e-18 1.466e-17 0.0 39.26 0.0
S215746 101.8476 141.9147 3.5449999999999996e-22 6.937999999999999e-22 2.007e-21 0.0 39.8 0.0
S215747 101.9274 141.9848 2.397e-18 2.129e-18 1.203e-18 0.0 40.79 0.0
S215748 101.8677 141.962 9.868999999999998e-22 1.841e-21 4.824e-21 0.0 41.11 0.0
S215749 101.8062 141.8965 8.31e-19 8.427e-19 6.115e-19 0.0 39.57 0.0
S215750 101.7355 141.9697 4.473e-22 8.79e-22 2.599e-21 0.0 40.74 0.0
S215751 101.8998 141.9389 4.32e-20 5.0900000000000005e-20 5.0140000000000005e-20 0.0 40.51 0.0
S215752 102.0073 141.9513 5.829e-19 5.67e-19 3.88e-19 0.0 39.32 0.0
S215753 101.8907 141.918 3.59e-18 6.633e-18 1.709e-17 0.0 39.24 0.0
S215755 101.8712 141.8918 3.4719999999999997e-22 6.513999999999999e-22 1.773e-21 0.0 38.79 0.0
S215759 101.9055 141.9123 3.1290000000000005e-20 4.2690000000000004e-20 5.737e-20 0.0 38.13 0.0
S215760 102.0119 141.9014 2.156e-20 2.9780000000000004e-20 4.1720000000000004e-20 0.0 38.49 0.0
S215764 101.8175 141.8015 8.257e-19 1.474e-18 3.508e-18 0.0 38.42 0.0
S215765 101.8868 141.9136 5.665999999999999e-22 3.713e-22 1.1369999999999998e-22 0.0 39.2 0.0
S215766 101.7567 141.959 1.563e-19 1.692e-19 1.446e-19 0.0 40.57 0.0
S215767 101.9135 141.8897 2.769e-20 3.725e-20 5.0970000000000004e-20 0.0 37.98 0.0
S215768 101.9463 141.865 1.121e-22 2.4179999999999998e-22 8.52e-22 0.0 37.56 0.0
S215769 101.8966 141.9226 2.141e-17 1.7e-17 7.88e-18 0.0 40.96 0.0
S215770 101.9411 141.9132 1.007e-21 1.8280000000000002e-21 4.575e-21 0.0 38.46 0.0
S215772 101.8689 141.8338 2.117e-18 1.989e-18 1.238e-18 0.0 38.22 0.0
S215774 101.9242 141.9293 1.0259999999999999e-22 2.2219999999999996e-22 8.046e-22 0.0 39.41 0.0
S215776 101.8494 141.8953 1.844e-18 3.325e-18 8.159e-18 0.0 39.27 0.0
S215777 101.8694 141.8817 1.9619999999999998e-22 3.727e-22 1.023e-21 0.0 38.66 0.0
S215778 101.8518 141.7778 1.8680000000000003e-20 2.546e-20 3.4180000000000006e-20 0.0 38.24 0.0
S215779 101.9539 141.8187 2.3070000000000002e-20 3.152e-20 4.32e-20 0.0 37.55 0.0
S215780 101.8083 141.9998 2.057e-21 3.445e-21 7.321e-21 0.0 41.25 0.0
S215782 101.9066 141.9361 3.327e-18 2.963e-18 1.728e-18 0.0 40.08 0.0
S215783 102.061 141.891 6.854e-21 1.099e-20 2.1040000000000002e-20 0.0 38.47 0.0
S215784 101.8882 141.9143 4.334e-22 2.9949999999999996e-22 1.008e-22 0.0 39.13 0.0
S215785 101.9107 141.9144 3.574e-21 5.691e-21 1.094e-20 0.0 38.53 0.0
S215786 101.9411 141.8947 2.996e-18 4.638e-18 8.139e-18 0.0 37.89 0.0
S215787 101.8808 141.9479 7.4809999999999995e-22 1.435e-21 4.003e-21 0.0 40.8 0.0
S215788 101.9265 141.9357 2.234e-18 3.751e-18 8.024e-18 0.0 39.61 0.0
S215789 101.907 141.9184 5.3450000000000005e-20 6.648000000000001e-20 7.413000000000001e-20 0.0 39.02 0.0
S215790 101.9003 141.8897 2.0299999999999999e-22 3.8029999999999995e-22 1.002e-21 0.0 38.12 0.0
S215792 101.863 141.8696 9.688e-22 1.6420000000000001e-21 3.426e-21 0.0 38.54 0.0
S215793 101.9142 141.8816 2.473e-22 4.813e-22 1.3270000000000001e-21 0.0 37.91 0.0
S215794 101.9151 141.9228 7.807e-21 1.087e-20 1.59e-20 0.0 38.86 0.0
S215797 101.8767 141.87 1.35e-21 2.304e-21 5.161e-21 0.0 38.3 0.0
S215799 101.9199 141.8957 8.83e-21 1.318e-20 2.16e-20 0.0 38.04 0.0
S215802 102.0109 141.9857 1.067e-21 1.823e-21 3.915e-21 0.0 39.86 0.0
S215804 101.8654 141.9116 5.93e-21 9.393000000000001e-21 1.794e-20 0.0 39.5 0.0
S215807 101.8367 142.0386 4.533e-20 5.4070000000000005e-20 5.681e-20 0.0 41.14 0.0
S215809 101.8891 141.9249 5.795e-19 6.151e-19 4.955e-19 0.0 40.79 0.0
S215811 101.8916 141.9193 4.148e-18 6.556e-18 1.225e-17 0.0 39.58 0.0
S215812 101.6434 141.9776 5.321999999999999e-22 1.005e-21 2.703e-21 0.0 40.55 0.0
S215815 101.8971 141.917 9.61e-19 9.266e-19 6.044e-19 0.0 38.19 0.0
S215817 101.9117 141.9099 1.896e-18 1.747e-18 1.089e-18 0.0 38.23 0.0
S215818 101.8626 141.9275 1.8219999999999999e-22 3.4999999999999996e-22 9.629999999999998e-22 0.0 40.27 0.0
S215819 101.9091 141.9435 6.731999999999999e-22 1.29e-21 3.56e-21 0.0 40.53 0.0
S215820 101.9654 141.8712 1.2859999999999998e-22 2.7809999999999997e-22 9.756999999999999e-22 0.0 37.84 0.0
S215821 101.8912 141.9193 9.562e-19 1.843e-18 5.092e-18 0.0 40.09 0.0
S215822 101.8887 141.9182 4.379e-21 7.21e-21 1.491e-20 0.0 40.03 0.0
S215823 101.9459 141.8803 1.721e-20 2.401e-20 3.5080000000000005e-20 0.0 37.83 0.0
S215824 101.8775 141.9426 1.0600000000000001e-20 1.491e-20 2.239e-20 0.0 40.92 0.0
S215825 102.0047 141.8175 6.37e-21 9.261e-21 1.4480000000000002e-20 0.0 37.6 0.0
S215826 101.9465 141.8484 2.666e-22 5.1179999999999995e-22 1.429e-21 0.0 37.62 0.0
S215828 101.9933 141.9263 3.1069999999999996e-22 6.377999999999999e-22 2.092e-21 0.0 39.0 0.0
S215829 101.5609 142.1657 1.562e-19 1.795e-19 1.723e-19 0.0 41.34 0.0
S215833 101.8969 141.9185 1.6389999999999998e-22 3.2689999999999995e-22 1.005e-21 0.0 37.97 0.0
S215835 101.9177 141.9432 1.4540000000000002e-20 2.167e-20 3.6140000000000003e-20 0.0 39.91 0.0
S215836 102.005 141.828 1.485e-22 3.2849999999999996e-22 1.257e-21 0.0 37.64 0.0
S215837 101.8837 141.9199 9.118000000000001e-21 1.3100000000000002e-20 1.98e-20 0.0 40.73 0.0
S215841 101.8597 141.9576 5.226e-14 3.558e-14 1.196e-14 0.0 41.08 0.0
S215844 102.1246 141.8579 6.571e-14 6.215e-14 4.053e-14 0.0 38.24 1.0
S215845 101.9919 141.6439 1.8540000000000003e-20 2.5680000000000003e-20 3.631e-20 0.0 37.65 0.0
S215846 101.812 141.9 4.848e-18 7.12e-18 1.116e-17 0.0 39.57 0.0
S215849 101.8834 141.9203 6.967999999999999e-22 1.326e-21 3.733e-21 0.0 39.98 0.0
S215850 101.9217 141.9221 4.1450000000000004e-20 5.418000000000001e-20 6.83e-20 0.0 39.06 0.0
S215851 101.9359 141.9093 3.7909999999999997e-22 7.604999999999999e-22 2.33e-21 0.0 38.69 0.0
S215852 101.8785 141.9603 4.507e-19 4.591e-19 3.384e-19 0.0 41.13 0.0
S215853 101.9475 141.8241 8.231e-21 1.2550000000000001e-20 2.2350000000000002e-20 0.0 37.58 0.0
S215854 101.8845 141.8302 8.190000000000001e-20 9.859000000000001e-20 1.048e-19 0.0 38.23 0.0
S215856 101.977 141.8766 4.571e-19 5.03e-19 4.401e-19 0.0 37.99 0.0
S215857 101.8929 141.9587 2.065e-13 1.603e-13 7.106e-14 0.0 40.78 1.0
S215858 101.9116 141.9182 2.27e-18 2.053e-18 1.19e-18 0.0 39.06 0.0
S215860 101.9129 141.9067 4.243e-22 8.369999999999999e-22 2.546e-21 0.0 38.25 0.0
S215862 101.9096 141.8913 1.227e-19 1.443e-19 1.416e-19 0.0 37.92 0.0
S215863 101.8932 141.9356 9.931e-14 1.003e-13 7.381e-14 0.0 40.65 1.0
S215864 101.8323 141.9212 5.146999999999999e-22 1.005e-21 2.852e-21 0.0 40.22 0.0
S215865 101.8341 141.8791 1.735e-20 2.5300000000000003e-20 3.9440000000000004e-20 0.0 38.95 0.0
S215866 101.826 141.9163 1.904e-21 3.245e-21 7.331e-21 0.0 39.75 0.0
S215867 101.9228 141.9187 1.0530000000000001e-20 1.5e-20 2.274e-20 0.0 38.71 0.0
S215869 101.9135 141.8291 3.057e-20 4.009e-20 4.9710000000000006e-20 0.0 38.01 0.0
S215870 101.8871 141.9355 2.8599999999999995e-22 5.368999999999999e-22 1.435e-21 0.0 40.82 0.0
S215871 101.8984 141.9034 1.058e-21 1.849e-21 4.268e-21 0.0 38.56 0.0
S215873 101.8537 141.9172 2.3680000000000003e-20 2.904e-20 3.293e-20 0.0 39.9 0.0
S215875 101.8724 141.9809 1.147e-19 1.341e-19 1.336e-19 0.0 41.13 0.0
S215877 101.8964 141.9208 2.947e-22 5.8169999999999995e-22 1.731e-21 0.0 42.22 0.0
S215879 101.9492 141.9415 9.914000000000001e-20 1.134e-19 1.061e-19 0.0 39.58 0.0
S215880 101.9221 141.9395 6.204000000000001e-20 7.680000000000001e-20 8.688000000000001e-20 0.0 40.12 0.0
S215881 101.8148 141.8825 2.2260000000000002e-21 3.585e-21 6.858e-21 0.0 39.25 0.0
S215882 101.6779 141.9741 1.5930000000000002e-20 2.2890000000000003e-20 3.3860000000000003e-20 0.0 40.58 0.0
S215883 101.829 141.8144 1.415e-18 2.747e-18 7.728e-18 0.0 38.38 0.0
S215884 101.8975 141.9189 2.238e-19 2.589e-19 2.475e-19 0.0 37.71 0.0
S215885 101.9 141.923 1.239e-19 1.429e-19 1.383e-19 0.0 39.89 0.0
S215887 101.8923 141.9264 1.935e-19 2.215e-19 2.101e-19 0.0 40.74 0.0
S215889 101.982 141.8123 3.2629999999999996e-22 6.654999999999999e-22 2.071e-21 0.0 37.64 0.0
S215890 102.012 141.958 2.956e-21 4.811e-21 9.235e-21 0.0 39.36 0.0
S215891 101.9136 141.8876 2.564e-20 3.491e-20 4.637e-20 0.0 38.15 0.0
S215892 101.91 141.924 4.659e-21 7.148e-21 1.2520000000000001e-20 0.0 39.16 0.0
S215897 102.0748 141.8089 3.5230000000000004e-20 4.409e-20 5.1250000000000004e-20 0.0 37.69 0.0
S215900 101.884 141.9444 1.268e-21 2.271e-21 5.461e-21 0.0 40.89 0.0
S215901 101.9821 141.9896 3.752e-21 5.8670000000000004e-21 1.1030000000000001e-20 0.0 40.03 0.0
S215906 101.7867 141.919 2.058e-21 3.422e-21 7.121e-21 0.0 40.05 0.0
S215910 101.9102 141.9134 2.292e-18 2.13e-18 1.3e-18 0.0 38.36 0.0
S215912 101.8719 141.803 4.436e-18 3.755e-18 1.937e-18 0.0 38.35 0.0
S215914 101.8966 141.9196 7.135e-21 1.061e-20 1.746e-20 0.0 39.01 0.0
S215915 101.8937 141.9146 4.612e-21 7.66e-21 1.6170000000000002e-20 0.0 38.16 0.0
S215916 101.8418 141.9475 3.543e-19 3.802e-19 3.069e-19 0.0 40.9 0.0
S215918 101.8933 141.8661 3.476e-18 5.505e-18 1.015e-17 0.0 38.08 0.0
S215920 101.8039 141.9099 6.285e-18 1.262e-17 3.956e-17 0.0 39.82 0.0
S215921 101.9042 141.9231 4.148e-19 4.292e-19 3.228e-19 0.0 39.73 0.0
S215922 101.8873 141.9168 1.103e-18 1.03e-18 6.579e-19 0.0 39.42 0.0
S215923 101.954 141.8659 5.62e-19 5.841e-19 4.48e-19 0.0 37.64 0.0
S215924 101.8645 141.9438 2.876e-18 2.705e-18 1.727e-18 0.0 41.0 0.0
S215925 102.1708 141.8642 1.599e-21 2.885e-21 7.145e-21 0.0 38.31 0.0
S215926 101.833 141.9489 5.934999999999999e-22 1.062e-21 2.634e-21 0.0 40.9 0.0
S215930 101.9463 141.9307 8.008e-18 1.126e-17 1.584e-17 0.0 39.31 0.0
S215931 101.9356 141.9212 1.876e-21 3.109e-21 6.078e-21 0.0 38.63 0.0
S215932 101.8662 141.9427 4.2329999999999994e-22 7.974e-22 2.216e-21 0.0 40.88 0.0
S215934 101.8968 141.9285 2.26e-21 3.749e-21 7.639e-21 0.0 40.78 0.0
S215935 101.9227 141.91 1.07e-13 7.537e-14 2.628e-14 0.001 38.43 0.0
S215936 101.8513 141.9391 2.5350000000000002e-21 4.141e-21 8.231e-21 0.0 40.88 0.0
S215937 101.9016 141.9153 4.073e-18 6.238e-18 1.11e-17 0.0 38.16 0.0
S215939 101.9146 141.9281 1.6859999999999997e-22 3.8129999999999996e-22 1.461e-21 0.0 39.49 0.0
S215941 101.9276 141.8637 2.161e-22 4.545e-22 1.524e-21 0.0 37.65 0.0
S215942 101.864 141.9438 2.433e-20 3.2200000000000004e-20 4.2000000000000004e-20 0.0 40.99 0.0
S215943 101.9553 141.9049 1.073e-22 2.346e-22 8.685999999999999e-22 0.0 38.29 0.0
S215944 101.8996 141.9212 1.656e-21 2.758e-21 5.523e-21 0.0 39.32 0.0
S215945 101.9689 141.9053 2.878e-18 5.411e-18 1.464e-17 0.0 38.57 0.0
S215946 101.9926 141.7743 8.010000000000001e-20 9.466e-20 1.004e-19 0.0 37.58 0.0
S215947 101.9023 141.9198 1.564e-20 2.2750000000000003e-20 3.416e-20 0.0 38.48 0.0
S215948 101.881 141.8883 2.3550000000000002e-20 3.1500000000000005e-20 3.9290000000000006e-20 0.0 38.57 0.0
S215949 101.8702 141.9221 3.757e-19 4.157e-19 3.723e-19 0.0 39.95 0.0
S215953 101.9629 141.8536 5.257e-19 5.356e-19 4.196e-19 0.0 37.71 0.0
S215954 101.9183 141.9398 7.103999999999999e-22 1.25e-21 3.0230000000000002e-21 0.0 40.11 0.0
S215955 101.9065 141.9147 4.733e-20 6.239000000000001e-20 8.095e-20 0.0 38.14 0.0
S215956 101.904 141.9108 1.6440000000000002e-20 2.3230000000000003e-20 3.459e-20 0.0 38.25 0.0
S215957 101.8968 141.8773 4.426e-22 8.292999999999999e-22 2.194e-21 0.0 37.97 0.0
S215960 101.8929 141.9096 6.413e-18 5.519e-18 2.976e-18 0.0 38.69 0.0
S215961 101.9132 141.9169 3.735e-18 3.134e-18 1.581e-18 0.0 38.63 0.0
S215962 101.9134 141.8948 1.501e-20 2.0540000000000003e-20 2.824e-20 0.0 38.03 0.0
S215963 101.9278 141.9208 2.7969999999999998e-22 5.555e-22 1.69e-21 0.0 39.01 0.0
S215964 101.6696 141.8447 1.714e-18 2.675e-18 5.057e-18 0.0 39.43 0.0
S215965 101.9064 141.9394 1.438e-18 1.366e-18 8.465e-19 0.0 40.35 0.0
S215966 101.9055 141.9337 9.344e-19 9.724e-19 7.501e-19 0.0 40.3 0.0
S215967 101.904 141.9185 1.208e-19 1.391e-19 1.352e-19 0.0 38.2 0.0
S215968 101.7818 142.008 7.388e-14 5.204e-14 1.849e-14 0.0 41.39 0.0
S215969 101.8895 141.9251 7.112e-22 1.334e-21 3.499e-21 0.0 40.82 0.0
S215970 102.1708 141.8314 1.124e-19 1.274e-19 1.167e-19 0.0 38.18 0.0
S215972 101.8057 141.8689 3.638e-22 6.845e-22 1.841e-21 0.0 39.2 0.0
S215974 101.908 141.9 6.561e-20 8.026000000000001e-20 8.655000000000001e-20 0.0 38.29 0.0
S215975 101.8904 141.8927 2.0169999999999998e-22 4.293e-22 1.438e-21 0.001 38.13 0.0
S215976 101.8957 142.036 4.782e-19 4.772e-19 3.449e-19 0.0 40.9 0.0
S215978 101.9077 141.8935 3.308e-18 2.896e-18 1.583e-18 0.0 38.13 0.0
S215980 101.9304 141.9017 2.2689999999999997e-22 4.443e-22 1.26e-21 0.0 38.19 0.0
S215981 101.9159 141.8504 2.324e-22 4.829e-22 1.5590000000000001e-21 0.0 37.8 0.0
S215982 101.8986 141.9531 4.292e-20 5.488000000000001e-20 6.523e-20 0.0 40.62 0.0
S215983 101.7994 141.9473 2.4749999999999996e-22 4.688e-22 1.248e-21 0.0 40.63 0.0
S215984 101.9243 141.9293 1.8569999999999997e-22 3.9539999999999996e-22 1.391e-21 0.0 39.47 0.0
S215985 101.9578 142.0237 1.726e-20 2.332e-20 3.2040000000000006e-20 0.0 40.37 0.0
S215986 101.8746 141.7465 2.394e-19 2.629e-19 2.317e-19 0.0 38.05 0.0
S215988 102.0288 141.7886 1.08e-19 1.299e-19 1.401e-19 0.0 37.39 0.0
S215989 102.0448 141.8762 5.644e-20 6.964000000000001e-20 7.901e-20 0.0 38.23 0.0
