Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S010637 18.6508 122.4329 5.243e-22 8.949999999999998e-22 1.924e-21 0.0 119.38 0.0
S010640 18.6705 122.3807 2.029e-19 2.102e-19 1.653e-19 0.0 118.47 0.0
S010643 18.685 122.3109 7.768e-19 1.242e-18 2.386e-18 0.0 117.25 0.0
S010644 18.7429 122.3652 2.044e-19 2.111e-19 1.618e-19 0.0 117.6 0.0
S010645 18.6745 122.3639 1.5199999999999998e-22 2.9639999999999995e-22 8.691999999999999e-22 0.0 117.54 0.0
S010649 18.735 122.4097 1.8650000000000002e-20 2.4440000000000003e-20 2.9970000000000005e-20 0.0 118.37 0.0
S010653 18.6737 122.3423 5.826e-21 7.783e-21 1.0450000000000001e-20 0.0 117.36 0.0
S010654 18.7065 122.3792 1.068e-20 1.4610000000000002e-20 1.9510000000000002e-20 0.0 117.73 0.0
S010655 18.6599 122.3821 2.388e-21 3.398e-21 5.187e-21 0.0 118.79 0.0
S010657 18.688 122.3712 9.659e-19 8.627e-19 4.882e-19 0.0 117.37 0.0
S010658 18.6763 122.3818 8.207999999999999e-22 1.3480000000000001e-21 2.64e-21 0.0 118.99 0.0
S010660 18.6742 122.3831 2.7869999999999996e-22 4.841e-22 1.097e-21 0.0 119.03 0.0
S010662 18.6758 122.3828 2.1269999999999997e-22 3.8329999999999995e-22 9.507e-22 0.0 118.92 0.0
S010663 18.6838 122.3767 1.152e-21 1.728e-21 2.905e-21 0.0 117.64 0.0
S010664 18.6198 122.3511 7.747e-19 1.275e-18 2.638e-18 0.0 118.18 0.0
S010665 18.6749 122.3778 3.628e-19 7.176e-19 2.086e-18 0.0 117.69 0.0
S010668 18.6972 122.3692 5.121e-22 8.406999999999999e-22 1.724e-21 0.0 117.34 0.0
S010671 18.7082 122.3415 9.581999999999999e-22 1.503e-21 2.808e-21 0.0 117.09 0.0
S010675 18.6324 122.4351 1.131e-18 1.002e-18 5.543e-19 0.0 119.43 0.0
S010676 18.699 122.3722 2.525e-22 4.911e-22 1.391e-21 0.0 117.41 0.0
S010678 18.6717 122.3875 2.246e-21 3.311e-21 5.3200000000000004e-21 0.0 119.07 0.0
S010680 18.6817 122.3087 1.874e-19 1.925e-19 1.519e-19 0.0 117.15 0.0
S010681 18.6695 122.3956 1.069e-22 2.09e-22 6.267e-22 0.0 119.27 0.0
S010682 18.6828 122.381 1.154e-22 2.3569999999999997e-22 7.306e-22 0.0 117.69 0.0
S010685 18.7248 122.3221 2.461e-21 3.674e-21 5.896e-21 0.0 117.08 1.0
S010686 18.6661 122.3645 5.698e-19 5.234e-19 3.2e-19 0.0 117.8 0.0
S010687 18.6996 122.3778 6.201e-15 4.121e-15 1.343e-15 0.0 117.69 0.0
S010688 18.6775 122.3688 1.234e-21 2.038e-21 4.124e-21 0.0 117.44 0.0
S010691 18.675 122.3518 1.9879999999999998e-22 3.57e-22 8.917999999999998e-22 0.0 117.36 0.0
S010693 18.6807 122.3627 1.484e-22 2.754e-22 7.337e-22 0.0 117.18 0.0
S010694 18.6069 122.3497 1.49e-21 2.534e-21 5.501e-21 0.0 118.46 0.0
S010695 18.6757 122.3811 3.462e-19 3.551e-19 2.716e-19 0.0 118.04 0.0
S010696 18.6814 122.3821 1.155e-18 1.051e-18 6.348e-19 0.0 118.09 0.0
S010697 18.6724 122.3699 1.0339999999999998e-22 2.0889999999999999e-22 6.639e-22 0.0 117.53 0.0
S010699 18.594 122.4085 2.156e-16 7.158e-16 6.411e-15 0.0 119.21 0.0
S010700 18.6722 122.3391 1.5170000000000002e-20 1.9400000000000003e-20 2.287e-20 0.0 117.44 0.0
S010701 18.6775 122.3801 9.837999999999998e-22 1.6360000000000001e-21 3.391e-21 0.0 117.83 0.0
S010702 18.6379 122.3675 1.4819999999999998e-22 2.784e-22 7.4959999999999995e-22 0.0 118.32 0.0
S010704 18.6748 122.3739 4.831e-21 6.678e-21 9.285e-21 0.0 117.5 0.0
S010706 18.6767 122.3215 2.0139999999999998e-22 3.92e-22 1.077e-21 0.0 117.28 0.0
S010709 18.6367 122.3767 3.2810000000000005e-20 3.7630000000000006e-20 3.589e-20 0.0 118.65 0.0
S010710 18.7484 122.3506 6.413e-20 7.196000000000001e-20 6.480000000000001e-20 0.0 117.47 0.0
S010711 18.6836 122.3879 1.0019999999999999e-22 2.0559999999999999e-22 6.248e-22 0.0 118.61 0.0
S010712 18.6343 122.3966 9.258000000000001e-20 1.011e-19 8.839e-20 0.0 119.2 0.0
S010713 18.6605 122.3794 1.471e-19 1.531e-19 1.238e-19 0.0 118.62 0.0
S010714 18.675 122.3847 1.823e-22 3.4469999999999995e-22 9.461999999999999e-22 0.0 118.99 0.0
S010720 18.7082 122.3844 3.754e-21 5.299e-21 7.810000000000001e-21 0.0 117.8 0.0
S010721 18.6782 122.4024 7.247e-19 1.417e-18 3.992e-18 0.0 119.21 0.0
S010722 18.6612 122.3906 5.113999999999999e-22 8.3129999999999995e-22 1.644e-21 0.0 119.26 0.0
S010723 18.773 122.3634 8.531000000000001e-20 9.229000000000001e-20 7.570000000000001e-20 0.0 117.6 0.0
S010725 18.6621 122.387 5.465e-21 7.692000000000001e-21 1.1290000000000001e-20 0.0 118.89 0.0
S010727 18.6911 122.3566 1.487e-21 2.272e-21 3.994e-21 0.0 117.26 0.0
S010729 18.6596 122.3859 5.1800000000000004e-20 5.640000000000001e-20 4.9090000000000006e-20 0.0 119.16 0.0
S010731 18.686 122.4515 4.357e-19 4.199e-19 2.786e-19 0.0 119.22 0.0
S010735 18.684 122.4402 2.257e-22 3.9599999999999995e-22 8.793e-22 0.0 119.22 0.0
S010738 18.6931 122.4145 1.542e-21 2.395e-21 4.318e-21 0.0 119.07 0.0
S010743 18.6535 122.3531 7.265e-19 6.378e-19 3.571e-19 0.0 117.98 0.0
S010747 18.7403 122.3418 2.749e-19 2.767e-19 2.081e-19 0.0 117.23 0.0
S010748 18.7713 122.3154 1.535e-18 1.378e-18 7.919e-19 0.0 117.26 0.0
S010755 18.6597 122.3587 8.466e-21 1.1410000000000001e-20 1.507e-20 0.0 117.72 0.0
S010757 18.6624 122.3861 9.28e-19 2.021e-18 7.182e-18 0.0 119.0 0.0
S010758 18.6324 122.416 3.177e-19 6.677e-19 2.206e-18 0.0 119.53 0.0
S010761 18.6937 122.4052 5.559999999999999e-22 9.654e-22 2.171e-21 0.0 118.76 0.0
S010762 18.6343 122.3614 4.786e-21 6.7710000000000005e-21 1.021e-20 0.0 118.27 0.0
S010764 18.6838 122.3795 2.349e-18 5.735e-18 2.625e-17 0.0 117.54 1.0
S010765 18.6441 122.448 2.265e-18 1.999e-18 1.117e-18 0.0 119.43 0.0
S010767 18.6553 122.3841 8.527000000000001e-20 9.552e-20 8.424000000000001e-20 0.0 118.83 0.0
S010770 18.6972 122.3319 5.902e-19 5.351e-19 3.226e-19 0.0 117.1 0.0
S010771 18.6765 122.3886 1.727e-19 1.743e-19 1.298e-19 0.0 119.05 0.0
S010772 18.6207 122.4416 3.797e-21 5.412e-21 7.902e-21 0.0 119.64 0.0
S010773 18.6774 122.3828 2.5560000000000002e-20 3.0480000000000003e-20 3.256e-20 0.0 118.39 0.0
S010774 18.6574 122.4011 8.401e-15 5.614e-15 1.839e-15 0.0 119.42 0.0
S010776 18.6264 122.3947 3.802e-18 2.972e-18 1.314e-18 0.0 119.16 0.0
S010779 18.6825 122.3618 4.6190000000000004e-21 6.755e-21 1.0570000000000001e-20 0.0 117.34 0.0
S010780 18.7092 122.3415 1.9369999999999999e-22 3.4469999999999995e-22 7.93e-22 0.0 117.1 0.0
S010781 18.6716 122.3802 3.767e-14 3.723e-14 2.662e-14 0.0 118.6 1.0
S010783 18.6534 122.3935 1.565e-18 3.015e-18 8.58e-18 0.0 119.17 0.0
S010784 18.6765 122.3829 1.808e-22 3.394e-22 9.026e-22 0.0 118.9 0.0
S010786 18.6929 122.3407 2.9700000000000005e-20 3.348e-20 3.084e-20 0.0 117.15 0.0
S010788 18.5643 122.3239 3.073e-22 5.2369999999999995e-22 1.172e-21 0.0 118.26 0.0
S010789 18.6111 122.3344 1.1969999999999998e-22 2.2389999999999997e-22 6.192e-22 0.0 118.12 0.0
S010791 18.7378 122.3553 1.588e-20 1.9200000000000002e-20 2.0610000000000003e-20 0.0 117.47 0.0
S010792 18.7059 122.406 1.614e-20 1.9540000000000003e-20 2.1400000000000003e-20 0.0 118.58 0.0
S010795 18.6982 122.4048 2.5779999999999995e-22 4.54e-22 1.07e-21 0.0 118.65 0.0
S010796 18.679 122.3829 2.17e-21 3.3730000000000002e-21 6.146e-21 0.0 118.34 0.0
S010797 18.6735 122.3843 1.216e-14 8.257e-15 2.736e-15 0.0 118.87 0.0
S010798 18.6524 122.4048 2.267e-19 2.233e-19 1.584e-19 0.0 119.43 0.0
S010799 18.6863 122.3693 3.753e-14 3.194e-14 1.654e-14 0.0 117.33 1.0
S010801 18.705 122.3764 8.205e-20 8.684000000000001e-20 7.036e-20 0.0 117.85 0.0
S010802 18.6599 122.432 2.132e-22 3.979e-22 1.074e-21 0.0 119.47 0.0
S010803 18.6626 122.3996 3.881e-19 3.711e-19 2.425e-19 0.0 119.38 0.0
S010804 18.6922 122.4287 1.429e-21 2.216e-21 3.902e-21 0.0 119.04 0.0
S010805 18.6486 122.4177 1.652e-14 1.133e-14 3.885e-15 0.0 119.67 0.0
S010806 18.6891 122.356 6.782000000000001e-20 7.349e-20 6.370000000000001e-20 0.0 117.18 0.0
S010807 18.7538 122.3844 9.932000000000001e-20 1.089e-19 9.261000000000001e-20 0.0 117.91 0.0
S010808 18.7316 122.3721 8.690999999999999e-22 1.415e-21 2.873e-21 0.0 117.68 0.0
S010810 18.6686 122.3673 1.0279999999999999e-22 2.0169999999999998e-22 5.835e-22 0.0 117.82 0.0
S010812 18.7006 122.3671 2.984e-21 4.413e-21 6.899e-21 0.0 117.41 0.0
S010815 18.6796 122.3756 1.587e-20 2.0100000000000002e-20 2.3270000000000003e-20 0.0 117.61 0.0
S010816 18.6787 122.3968 5.266e-20 6.307000000000001e-20 6.590000000000001e-20 0.0 119.05 0.0
S010817 18.6994 122.3947 2.7300000000000004e-20 3.264e-20 3.555e-20 0.0 118.44 0.0
S010818 18.6143 122.3195 2.698e-20 3.1700000000000005e-20 3.2740000000000005e-20 0.0 118.03 0.0
S010823 18.7379 122.3657 1.345e-18 1.179e-18 6.461e-19 0.0 117.63 0.0
S010824 18.6843 122.4014 1.847e-18 1.57e-18 8.19e-19 0.0 119.1 0.0
S010825 18.7042 122.3933 8.247e-21 1.0830000000000001e-20 1.4230000000000002e-20 0.0 118.23 0.0
