Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S101004 158.9373 34.9362 4.838e-18 7.363e-18 1.247e-17 0.0 91.34 0.0
S101006 158.8333 34.9104 2.932e-22 5.482999999999999e-22 1.459e-21 0.0 88.54 0.0
S101008 158.8119 34.802 2.912e-20 3.644e-20 4.071e-20 0.0 88.27 0.0
S101010 158.6664 34.8592 4.779e-19 4.628e-19 3.204e-19 0.0 88.26 0.0
S101015 158.9472 34.9618 8.488e-19 8.305e-19 5.713e-19 0.0 91.61 0.0
S101019 158.9313 35.0205 3.0939999999999997e-22 6.278e-22 1.9e-21 0.0 91.13 0.0
S101022 158.9026 34.8444 9.005e-22 1.464e-21 2.914e-21 0.0 88.95 0.0
S101023 159.0334 34.9285 2.07e-21 3.405e-21 7.141e-21 0.0 91.14 0.0
S101024 158.9383 34.9358 7.847e-19 1.54e-18 4.3e-18 0.0 91.29 0.0
S101026 158.8691 34.8726 2.0400000000000003e-20 2.598e-20 3.084e-20 0.0 88.5 0.0
S101028 158.9155 34.9215 1.014e-13 8.9e-14 4.975e-14 0.0 89.82 1.0
S101029 158.873 34.9438 1.705e-18 1.562e-18 9.492e-19 0.0 89.88 0.0
S101030 158.8755 34.9076 6.315e-20 7.098000000000001e-20 6.484e-20 0.0 88.48 0.0
S101031 158.9006 34.9261 2.4030000000000003e-20 3.1640000000000004e-20 3.8760000000000004e-20 0.0 89.24 0.0
S101033 158.855 34.8576 1.443e-20 1.895e-20 2.4610000000000003e-20 0.0 88.3 0.0
S101034 158.839 34.8256 1.806e-21 2.973e-21 5.9150000000000005e-21 0.0 88.44 0.0
S101035 158.7826 34.9362 1.439e-21 2.498e-21 5.622e-21 0.0 89.32 0.0
S101037 158.8675 34.8914 1.576e-19 1.738e-19 1.511e-19 0.0 88.38 0.0
S101039 158.9096 34.9315 2.342e-19 2.55e-19 2.144e-19 0.0 91.18 0.0
S101040 158.8395 34.8936 7.64e-21 1.18e-20 2.1030000000000002e-20 0.0 88.3 0.0
S101046 158.9209 34.9261 1.417e-18 1.321e-18 8.058e-19 0.0 90.84 0.0
S101048 158.8993 34.9381 5.983e-19 5.501e-19 3.24e-19 0.0 90.13 0.0
S101051 158.7939 34.8944 1.87e-18 1.639e-18 9.131e-19 0.0 88.31 0.0
S101052 158.8927 34.888 3.392e-22 6.3959999999999995e-22 1.747e-21 0.0 88.58 0.0
S101053 158.91 34.9149 1.403e-17 3.737e-17 1.994e-16 0.0 89.0 1.0
S101055 159.0184 34.9781 1.1819999999999998e-22 2.257e-22 6.357999999999999e-22 0.0 91.84 0.0
S101056 158.9234 34.9478 2.054e-21 3.506e-21 7.675e-21 0.0 91.12 0.0
S101058 158.9034 34.9331 3.125e-19 3.31e-19 2.669e-19 0.0 90.37 0.0
S101059 158.903 34.9265 3.79e-19 3.706e-19 2.485e-19 0.0 89.03 0.0
S101060 158.8924 34.956 4.285e-21 6.5200000000000004e-21 1.0950000000000001e-20 0.0 90.54 0.0
S101064 158.9063 34.9173 2.425e-18 3.949e-18 7.582e-18 0.0 89.23 0.0
S101066 158.757 34.8118 1.296e-21 2.37e-21 5.866e-21 0.0 88.09 0.0
S101067 158.8935 34.8906 5.475e-14 5.324e-14 3.775e-14 0.0 88.86 1.0
