Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS020816,-38.8085,15.4168,4.674e-18,3.905e-18,1.932e-18,0.0002,-54.88,0
FrontS020817,-38.7973,15.4126,1.442e-18,1.245e-18,6.831e-19,-0.0002,-52.75,0
FrontS020819,-38.8226,15.4353,3.010e-19,3.007e-19,2.099e-19,-0.0002,-52.6,0
FrontS020820,-38.8256,15.4265,8.643e-20,9.360e-20,7.850e-20,0.0001,-54.26,0
FrontS020821,-38.8109,15.4461,2.752e-14,1.980e-14,7.547e-15,-0.0002,-56.24,0
FrontS020822,-38.8618,15.4442,1.724e-18,2.863e-18,6.008e-18,0.0018,-51.0,0
FrontS020826,-38.8145,15.4108,5.424e-19,5.035e-19,3.183e-19,0.0005,-51.32,0
FrontS020828,-38.7638,15.3980,3.631e-20,4.547e-20,5.205e-20,0.0001,-51.0,0
FrontS020829,-38.8029,15.4101,2.065e-20,2.576e-20,2.944e-20,-0.0007,-53.39,0
FrontS020834,-38.8597,15.4143,2.796e-20,3.517e-20,4.052e-20,0.0003,-51.0,0
FrontS020835,-38.8108,15.4004,7.079e-18,5.428e-18,2.329e-18,-0.0005,-52.87,0
FrontS020836,-38.7915,15.4135,3.021e-18,2.482e-18,1.226e-18,-0.0004,-52.95,0
FrontS020837,-38.8069,15.4251,1.364e-20,1.752e-20,2.105e-20,-0.0002,-53.15,0
FrontS020838,-38.8099,15.4361,1.141e-19,1.216e-19,9.837e-20,-0.0006,-52.85,0
FrontS020839,-38.7853,15.4320,1.309e-17,9.768e-18,3.807e-18,-0.0008,-55.29,0
FrontS020840,-38.8123,15.3914,1.893e-18,1.663e-18,9.240e-19,-0.0007,-50.94,0
FrontS020844,-38.8351,15.4094,8.092e-20,9.703e-20,9.937e-20,0.0005,-55.33,0
FrontS020847,-38.7947,15.4190,9.820e-19,1.978e-18,6.136e-18,-0.0002,-56.17,0
FrontS020848,-38.8542,15.3953,2.982e-18,4.618e-18,8.052e-18,-0.0002,-51.59,0
FrontS020850,-38.8159,15.4289,8.964e-15,5.831e-15,1.785e-15,0.001,-53.13,0
FrontS020851,-38.8021,15.4308,5.667e-14,4.927e-14,2.691e-14,-0.0007,-54.92,1
FrontS020853,-38.8028,15.3862,1.963e-20,2.410e-20,2.616e-20,0.0005,-54.26,0
FrontS020855,-38.7756,15.3833,1.280e-18,2.019e-18,3.831e-18,-0.0004,-56.1,0
FrontS020857,-38.8271,15.4144,4.448e-18,3.558e-18,1.677e-18,0.0003,-51.64,0
FrontS020860,-38.8120,15.3892,4.553e-18,1.042e-17,4.302e-17,-0.0003,-53.45,0
FrontS020861,-38.8032,15.4391,1.305e-19,1.392e-19,1.143e-19,-0.0,-53.82,0
FrontS020862,-38.8218,15.3965,2.254e-19,2.348e-19,1.886e-19,0.0005,-52.05,0
FrontS020863,-38.8217,15.4317,1.558e-14,1.061e-14,3.511e-15,0.0008,-52.74,0
FrontS020865,-38.8303,15.4250,5.002e-19,4.856e-19,3.364e-19,0.0,-53.3,0
FrontS020867,-38.7894,15.3891,9.721e-19,8.492e-19,4.723e-19,0.0009,-52.19,0
FrontS020869,-38.7638,15.4103,1.971e-20,2.618e-20,3.398e-20,-0.0001,-51.0,0
FrontS020871,-38.8569,15.4393,4.931e-20,5.818e-20,6.002e-20,0.0003,-52.67,0
FrontS020872,-38.8091,15.4347,2.685e-18,2.288e-18,1.210e-18,0.0003,-55.26,0
FrontS020873,-38.7886,15.3916,7.293e-19,1.410e-18,4.018e-18,0.0006,-53.98,0
FrontS020874,-38.8205,15.4039,1.104e-18,9.680e-19,5.476e-19,-0.0002,-55.42,0
FrontS020875,-38.7832,15.4561,1.183e-17,9.181e-18,4.126e-18,0.0009,-56.29,1
FrontS020876,-38.7880,15.4267,1.325e-19,1.390e-19,1.148e-19,0.0004,-55.15,0
FrontS020879,-38.8021,15.4157,1.631e-20,2.087e-20,2.445e-20,-0.0001,-56.25,0
FrontS020880,-38.7829,15.4299,3.175e-18,2.597e-18,1.299e-18,-0.0001,-55.4,0
FrontS020882,-38.7959,15.4008,3.014e-20,3.524e-20,3.605e-20,0.0001,-52.6,0
FrontS020883,-38.8272,15.4424,9.089e-20,1.019e-19,9.446e-20,-0.0002,-51.41,0
FrontS020886,-38.8189,15.4019,2.691e-20,3.198e-20,3.297e-20,0.0009,-54.96,0
FrontS020887,-38.7894,15.4415,6.792e-20,7.852e-20,7.749e-20,0.0007,-54.84,0
FrontS020889,-38.8319,15.4236,3.179e-14,2.178e-14,7.594e-15,-0.0002,-55.19,0
FrontS020892,-38.8324,15.3996,2.290e-19,2.493e-19,2.155e-19,0.0001,-52.85,0
FrontS020893,-38.8032,15.4069,5.300e-20,6.309e-20,6.426e-20,-0.0005,-52.37,0
FrontS020894,-38.8047,15.4241,4.248e-19,4.215e-19,3.075e-19,0.0001,-55.42,0
FrontS020895,-38.7915,15.3997,5.319e-14,3.903e-14,1.488e-14,-0.0001,-53.02,0
FrontS020896,-38.7965,15.3935,1.516e-18,1.301e-18,7.210e-19,0.0003,-52.39,0
FrontS020898,-38.7850,15.3607,3.294e-20,3.923e-20,4.194e-20,0.0012,-51.59,0
FrontS020900,-38.8421,15.4488,6.842e-18,1.003e-17,1.674e-17,0.0005,-55.46,0
FrontS020901,-38.7974,15.4396,5.563e-19,5.441e-19,3.821e-19,0.0001,-53.66,0
FrontS020902,-38.8147,15.3671,6.408e-19,6.205e-19,4.254e-19,-0.0003,-53.9,0
FrontS020903,-38.7863,15.4253,2.894e-18,6.827e-18,2.941e-17,-0.0009,-53.78,0
FrontS020904,-38.7605,15.3849,2.125e-17,1.576e-17,6.539e-18,0.0005,-55.33,1
FrontS020906,-38.8476,15.4668,5.159e-18,1.188e-17,4.847e-17,-0.0006,-56.79,0
FrontS020908,-38.8182,15.4335,3.710e-20,4.458e-20,4.608e-20,0.0016,-53.96,0
FrontS020910,-38.7751,15.4176,3.398e-19,3.414e-19,2.464e-19,0.0003,-52.52,0
FrontS020913,-38.7767,15.4013,2.537e-18,4.135e-18,8.082e-18,-0.0003,-55.38,0
FrontS020915,-38.8057,15.3968,1.732e-17,1.316e-17,5.273e-18,-0.0006,-53.48,0
FrontS020921,-38.7891,15.3773,1.060e-18,1.002e-18,6.396e-19,0.0003,-54.35,0
FrontS020924,-38.8182,15.4039,3.172e-19,3.322e-19,2.602e-19,0.0003,-52.79,0
FrontS020926,-38.7870,15.4242,2.015e-20,2.543e-20,3.014e-20,-0.0009,-50.95,0
FrontS020928,-38.7871,15.4352,1.883e-20,2.478e-20,3.144e-20,-0.0005,-51.37,0
FrontS020929,-38.7952,15.4161,4.667e-16,3.188e-16,1.075e-16,-0.0005,-51.94,0
