Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS90911,9.3961,-1.6408,5.408e-13,4.591e-13,2.384e-13,0.0241,3.62,0
RightS90927,12.5058,1.7167,2.521e-14,3.099e-14,3.492e-14,0.0445,3.92,0
RightS90931,-18.7883,-3.7334,4.059e-14,4.109e-14,3.038e-14,0.0285,3.98,0
RightS90935,2.7393,-4.3738,7.027e-15,1.191e-14,2.530e-14,0.104,4.49,0
RightS90940,-8.5721,-7.5472,2.834e-17,6.715e-17,2.979e-16,0.0587,4.44,0
RightS90943,6.6854,-2.4019,1.483e-09,9.636e-10,2.959e-10,0.0193,3.52,0
RightS90961,11.2260,2.5985,1.767e-18,4.854e-18,2.855e-17,0.0263,3.68,0
RightS90979,-36.5099,-3.8834,1.568e-18,5.015e-18,4.016e-17,0.0315,3.84,0
RightS90986,-17.9528,-0.9303,2.364e-15,2.977e-15,3.386e-15,0.0117,3.07,0
RightS90995,-21.8507,1.5922,1.173e-17,2.852e-17,1.300e-16,0.0259,3.85,0
RightS91002,-39.6238,1.1574,1.353e-18,2.753e-18,8.824e-18,0.0079,2.23,0
RightS91020,0.2037,0.6662,8.878e-17,1.591e-16,3.980e-16,0.0122,3.27,0
RightS91030,44.0856,-0.9761,1.176e-18,2.703e-18,1.080e-17,0.0156,2.33,0
RightS91031,-4.8479,-3.4913,2.905e-17,7.599e-17,3.961e-16,0.0835,4.58,0
RightS91046,-36.3341,1.6926,6.624e-15,9.495e-15,1.409e-14,0.0376,3.95,0
RightS91052,-2.0529,0.6916,1.645e-18,3.889e-18,1.690e-17,0.0133,3.36,0
RightS91069,-8.9315,0.4315,2.506e-18,6.979e-18,4.283e-17,0.0212,3.8,0
RightS91090,-29.4872,-0.2942,1.059e-18,2.701e-18,1.320e-17,0.0097,2.67,0
RightS91104,-35.0350,-0.1321,2.525e-15,3.338e-15,4.397e-15,0.0164,3.06,0
RightS91123,-33.0167,0.0428,3.713e-13,3.398e-13,2.050e-13,0.0243,3.52,0
RightS91124,6.0450,-2.2501,1.616e-18,4.836e-18,3.411e-17,0.0343,4.0,0
RightS91138,-32.3265,-5.0257,7.529e-12,6.841e-12,3.874e-12,0.0962,4.13,0
RightS91141,-39.7799,26.3662,1.062e-11,1.002e-11,6.336e-12,0.1232,3.41,0
RightS91165,-7.1918,-0.2816,5.256e-16,7.662e-16,1.187e-15,0.0128,3.33,0
RightS91314,-35.6882,29.8168,3.626e-16,2.517e-16,8.721e-17,0.0587,3.56,0
RightS91530,-44.2957,2.3241,2.155e-16,3.607e-16,7.306e-16,0.0249,3.31,0
RightS91542,-39.5580,-0.3711,6.322e-17,4.421e-17,1.528e-17,0.025,3.46,0
RightS91544,-42.4248,3.8533,5.316e-17,3.808e-17,1.427e-17,0.0251,3.41,0
RightS91554,-40.4663,1.6815,8.351e-13,7.762e-13,4.838e-13,0.0234,3.35,0
RightS91558,-36.7153,1.7662,2.536e-20,9.304e-20,9.799e-19,0.0214,3.38,0
RightS91561,-37.5719,2.9238,1.251e-15,1.930e-15,3.407e-15,0.0241,3.42,0
RightS91565,-43.9296,-0.9239,6.918e-13,6.105e-13,3.363e-13,0.0228,3.31,0
RightS91566,-38.4974,-1.4884,9.723e-20,3.517e-19,3.551e-18,0.0217,3.28,0
RightS91569,-34.2059,-0.4420,9.496e-15,1.223e-14,1.488e-14,0.0231,3.47,0
RightS91571,-40.2588,0.2173,7.302e-13,6.445e-13,3.569e-13,0.0237,3.31,0
RightS91609,41.1207,1.0511,3.458e-11,2.569e-11,1.062e-11,0.0368,2.79,1
RightS91610,29.7039,-0.5177,1.041e-12,9.509e-13,5.676e-13,0.0387,3.24,0
RightS91613,18.7461,0.2254,1.389e-11,1.053e-11,4.501e-12,0.0302,3.49,1
RightS91615,12.4892,-1.5295,5.715e-12,4.200e-12,1.698e-12,0.0303,3.68,0
RightS91616,11.1501,-0.3463,2.527e-11,1.904e-11,7.651e-12,0.027,3.67,0
RightS91624,-7.5654,0.1468,9.970e-12,7.629e-12,3.266e-12,0.02,3.69,1
RightS91626,-11.2682,0.0570,6.310e-12,4.874e-12,2.112e-12,0.0189,3.64,1
