Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG012,3.7431,29.3140,6.448e-18,4.860e-18,2.391e-18,38.904,1416.87
RightDG044,34.0043,16.9844,2.898e-17,2.568e-17,1.094e-17,226.8687,580.16
RightDG045,33.9399,16.9599,4.930e-17,4.069e-17,1.687e-17,131.8096,577.78
RightDG046,33.7875,17.1672,5.192e-17,4.018e-17,1.828e-17,90.3376,578.94
RightDG047,33.8684,17.3338,4.973e-17,4.017e-17,1.852e-17,128.6726,580.02
RightDG048,33.7920,17.2994,4.414e-17,3.763e-17,1.638e-17,121.2561,581.35
RightDG049,33.7273,16.9255,4.496e-17,3.831e-17,1.577e-17,94.3124,577.04
RightDG050,33.6582,16.7701,5.169e-17,4.021e-17,1.894e-17,113.5928,576.92
RightDG051,34.1068,17.0494,4.323e-17,3.449e-17,1.613e-17,91.3919,580.25
RightDG052,33.9901,16.9508,3.644e-17,2.704e-17,1.221e-17,216.1307,580.24
RightDG075,15.4961,4.2923,2.316e-17,1.949e-17,8.184e-18,93.1909,638.42
RightDG076,-42.0905,25.6355,1.363e-17,1.170e-17,5.452e-18,60.4883,1076.85
RightDG077,-42.1312,25.7083,1.344e-17,1.146e-17,5.158e-18,45.2829,1075.52
RightDG078,-42.2113,25.6939,2.048e-17,1.638e-17,6.840e-18,40.0624,1076.64
RightDG117,-0.2196,-33.6177,1.230e-17,1.030e-17,4.886e-18,49.3449,1103.45
RightDG118,-0.3118,-33.5725,1.269e-17,1.095e-17,5.308e-18,56.0411,1104.6
RightDG119,-0.3441,-33.6187,1.866e-17,1.394e-17,5.862e-18,50.3818,1102.87
RightDG120,-0.2947,-33.6008,1.141e-17,8.877e-18,4.684e-18,42.7606,1103.64
RightDG123,0.8547,-15.0808,3.540e-17,2.920e-17,1.026e-17,139.2589,1088.29
RightDG124,1.0043,-15.2305,1.435e-17,1.074e-17,5.130e-18,52.7048,1087.96
RightDG125,0.7941,-14.9233,1.274e-17,1.056e-17,4.889e-18,53.0861,1087.32
RightDG126,0.9913,-15.1409,1.481e-17,1.256e-17,5.202e-18,55.6977,1088.34
RightDG127,0.9761,-14.9716,1.252e-17,9.859e-18,4.521e-18,45.2913,1088.73
RightDG128,0.6756,-14.9281,1.451e-17,1.219e-17,5.705e-18,58.894,1088.91
RightDG129,0.9055,-15.2010,1.154e-17,1.027e-17,4.306e-18,48.325,1089.88
RightDG130,0.8489,-14.8893,1.285e-17,1.207e-17,5.888e-18,45.8093,1089.89
