Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BackDG0055,3.7721,6.9414,8.941e-18,7.952e-18,3.674e-18,40.3108,1351.48
BackDG0056,3.7594,6.9779,9.169e-18,7.406e-18,3.247e-18,44.7086,1351.67
BackDG0100,43.7956,-42.6466,2.247e-17,1.966e-17,8.613e-18,99.4229,638.56
BackDG0152,39.7985,39.0594,1.089e-17,9.504e-18,4.689e-18,81.4635,1005.67
BackDG0153,39.7688,38.8541,1.670e-17,1.157e-17,5.909e-18,48.6719,1005.83
BackDG0154,39.7058,39.0568,1.617e-17,1.455e-17,6.456e-18,78.0975,1005.45
BackDG0155,39.7840,39.0793,1.689e-17,1.308e-17,6.357e-18,65.4438,1005.74
BackDG0156,39.8395,39.0040,1.763e-17,1.453e-17,6.077e-18,67.4252,1005.97
BackDG0187,7.6914,-14.1915,7.769e-18,7.477e-18,3.520e-18,100.0773,1124.44
BackDG0188,7.6792,-14.1970,1.478e-17,1.184e-17,5.718e-18,50.0088,1124.35
BackDG0189,7.8863,-14.1699,1.276e-17,1.109e-17,4.957e-18,53.6745,1124.44
BackDG0190,7.7009,-14.3334,1.277e-17,1.027e-17,4.932e-18,50.2502,1124.73
BackDG0191,7.5649,-14.1236,1.968e-17,1.502e-17,5.641e-18,64.557,1124.79
BackDG0192,7.7527,-14.0679,1.268e-17,1.100e-17,4.396e-18,45.5487,1124.52
BackDG0193,7.7754,-14.2050,1.356e-17,1.013e-17,4.697e-18,46.8857,1124.76
BackDG0194,7.6807,-14.2528,1.398e-17,1.101e-17,4.290e-18,46.5791,1124.74
BackDG0195,7.6872,-14.2295,1.169e-17,9.755e-18,4.821e-18,47.0544,1124.62
BackDG0211,-23.9248,-1.2662,8.575e-18,7.638e-18,3.325e-18,53.3022,1195.3
BackDG0212,29.0383,-39.3638,7.286e-18,6.278e-18,2.609e-18,124.1278,1241.86
BackDG0213,29.0360,-39.3844,1.144e-17,9.139e-18,3.742e-18,43.6151,1241.69
BackDG0214,29.0175,-39.3579,1.136e-17,9.529e-18,4.533e-18,48.0852,1241.64
BackDG0215,29.2203,-39.2360,1.289e-17,8.887e-18,4.783e-18,44.7764,1241.9
BackDG0216,29.1035,-39.4458,1.030e-17,9.410e-18,4.240e-18,47.7422,1241.57
BackDG0217,29.1833,-39.4173,1.246e-17,1.005e-17,4.882e-18,54.2401,1241.69
BackDG0218,29.1225,-39.4294,1.105e-17,8.992e-18,3.938e-18,39.6107,1241.88
BackDG0219,29.0042,-39.5513,1.603e-17,1.275e-17,5.012e-18,47.6256,1241.96
BackDG0220,28.8286,-39.1743,1.131e-17,1.086e-17,4.668e-18,48.5241,1241.73
BackDG0263,31.4271,-13.6199,9.241e-18,7.212e-18,3.516e-18,135.6485,1269.03
BackDG0264,31.4340,-13.6004,1.303e-17,1.051e-17,5.155e-18,65.3871,1269.28
BackDG0265,31.4390,-13.6754,8.638e-18,7.512e-18,3.591e-18,56.6496,1268.96
BackDG0266,31.4571,-13.4969,1.292e-17,9.526e-18,4.543e-18,50.9858,1269.25
BackDG0267,31.4375,-13.6493,1.731e-17,1.469e-17,6.276e-18,48.21,1269.01
BackDG0268,31.4510,-13.5119,1.236e-17,9.584e-18,4.913e-18,48.3407,1269.35
BackDG0269,31.3133,-13.4656,1.168e-17,1.004e-17,4.667e-18,41.3533,1269.19
BackDG0270,31.5351,-13.5324,1.180e-17,9.496e-18,4.821e-18,50.1546,1269.04
BackDG0312,30.0983,-14.1855,1.703e-17,1.495e-17,6.438e-18,86.7395,807.22
BackDG0313,-35.9412,6.0206,2.894e-17,2.396e-17,1.058e-17,71.1203,732.02
BackDG0314,-35.7899,5.9931,2.356e-17,1.884e-17,8.519e-18,142.2382,731.9
BackDG0315,-35.7563,5.9231,3.214e-17,2.676e-17,1.162e-17,96.8933,732.03
BackDG0319,-36.3626,-40.9800,5.425e-18,5.198e-18,2.293e-18,123.3913,1346.34
BackDG0320,-36.5358,-41.2566,1.368e-17,1.200e-17,4.450e-18,42.7068,1346.38
BackDG0321,-36.4007,-41.1582,9.826e-18,7.759e-18,3.848e-18,47.7236,1345.99
BackDG0322,-36.4576,-41.0305,9.620e-18,7.536e-18,3.616e-18,39.2027,1346.01
BackDG0323,-36.3644,-41.0086,9.415e-18,8.318e-18,3.713e-18,38.3582,1345.8
BackDG0324,-36.6325,-41.1271,9.585e-18,7.765e-18,4.082e-18,44.2983,1345.95
BackDG0325,-36.4546,-41.1405,1.057e-17,8.485e-18,3.255e-18,37.5177,1345.84
BackDG0326,-36.1628,-40.9528,8.959e-18,7.395e-18,3.674e-18,39.4519,1346.3
BackDG0327,-36.2992,-40.8541,1.379e-17,1.119e-17,4.386e-18,47.9361,1346.07
BackDG0403,8.4709,-18.4765,1.264e-17,1.049e-17,4.846e-18,46.9653,1198.83
BackDG0404,8.4217,-18.4177,1.349e-17,1.024e-17,5.169e-18,44.1211,1199.08
BackDG0405,8.4351,-18.3600,1.255e-17,1.235e-17,5.263e-18,57.3882,1199.11
BackDG0419,2.0905,-12.1526,9.375e-18,7.073e-18,3.426e-18,128.7135,1126.67
BackDG0420,1.9860,-12.1827,1.336e-17,1.132e-17,4.965e-18,55.9312,1126.51
BackDG0421,2.0220,-12.1363,1.598e-17,1.302e-17,6.238e-18,60.1123,1126.6
BackDG0422,2.0976,-12.1542,1.308e-17,1.165e-17,5.915e-18,51.9193,1126.44
BackDG0423,2.1939,-12.1437,1.399e-17,1.321e-17,4.771e-18,68.0641,1126.2
BackDG0424,2.2000,-12.1781,1.364e-17,1.115e-17,5.293e-18,55.6443,1126.81
BackDG0425,2.0479,-12.2721,1.387e-17,1.042e-17,4.936e-18,50.6414,1126.43
BackDG0463,-29.9416,5.2136,4.564e-18,4.159e-18,1.999e-18,69.9355,1527.94
BackDG0464,-29.9379,5.1386,7.881e-18,6.465e-18,2.964e-18,35.2521,1527.85
BackDG0465,-29.8932,5.1925,8.129e-18,7.797e-18,3.243e-18,39.5605,1527.52
BackDG0466,-30.0188,5.2509,7.176e-18,6.131e-18,2.798e-18,34.9719,1527.71
BackDG0467,-29.8663,5.2640,7.481e-18,5.996e-18,3.063e-18,43.9652,1528.04
BackDG0468,-29.8680,5.1189,7.961e-18,6.263e-18,2.985e-18,33.6355,1527.64
BackDG0469,-29.9891,5.2152,8.475e-18,7.308e-18,3.056e-18,38.668,1527.72
BackDG0492,-9.9842,-6.0326,3.432e-17,2.781e-17,9.755e-18,177.0101,1165.28
BackDG0493,-10.1199,-6.3581,1.428e-17,9.834e-18,4.972e-18,50.0584,1165.4
BackDG0494,-10.3161,-6.0914,1.333e-17,1.101e-17,5.650e-18,48.0248,1165.23
BackDG0495,-9.8499,-5.9187,9.325e-18,7.922e-18,3.568e-18,83.7935,1165.26
BackDG0496,-10.0777,-6.3510,1.262e-17,1.104e-17,4.799e-18,57.6859,1164.99
BackDG0497,-10.2069,-6.1669,1.230e-17,1.018e-17,4.753e-18,45.7949,1165.14
BackDG0498,-10.0353,-5.7979,8.151e-18,7.079e-18,3.457e-18,46.7209,1165.43
BackDG0499,-9.9785,-6.4355,1.366e-17,1.132e-17,5.228e-18,53.0041,1164.99
BackDG0500,-9.8844,-6.2267,1.176e-17,9.913e-18,4.433e-18,51.8147,1165.07
BackDG0501,-9.9087,-6.2492,1.249e-17,1.001e-17,4.536e-18,44.9223,1165.11
BackDG0502,-9.9452,-5.9860,9.238e-18,8.051e-18,3.158e-18,85.9184,1165.17
BackDG0503,-10.0096,-5.6634,1.187e-17,9.525e-18,4.865e-18,48.9704,1165.03
BackDG0504,-10.0261,-6.1139,1.179e-17,1.046e-17,5.117e-18,49.6614,1165.39
BackDG0505,-9.7517,-5.8129,1.259e-17,1.036e-17,4.816e-18,51.598,1165.18
BackDG0506,-10.0816,-5.6732,1.189e-17,9.318e-18,4.773e-18,46.6036,1165.31
BackDG0507,-10.1536,-6.2610,1.264e-17,1.069e-17,4.973e-18,50.5858,1165.26
BackDG0508,-9.8216,-6.2255,9.618e-18,7.924e-18,3.515e-18,46.6152,1165.06
BackDG0509,-10.0129,-5.6923,1.301e-17,9.717e-18,4.512e-18,64.261,1165.17
BackDG0510,-10.0528,-5.8495,8.513e-18,6.825e-18,3.218e-18,71.3284,1164.87
BackDG0511,-10.4529,-6.0911,1.225e-17,1.055e-17,4.947e-18,51.8908,1164.84
BackDG0512,-10.1278,-6.3670,8.001e-18,7.338e-18,3.382e-18,58.4427,1165.3
BackDG0513,-10.3934,-6.0826,1.374e-17,1.120e-17,4.910e-18,53.7394,1165.45
BackDG0514,-9.5878,-6.2320,1.234e-17,9.909e-18,4.313e-18,41.4706,1165.04
BackDG0515,-9.8727,-5.7029,1.860e-17,1.402e-17,6.316e-18,46.5811,1165.0
BackDG0516,-9.8051,-5.9775,1.306e-17,1.182e-17,5.049e-18,55.2418,1165.24
BackDG0517,-10.2763,-5.9337,1.146e-17,9.865e-18,4.890e-18,43.2602,1165.28
BackDG0518,-9.8020,-6.4201,1.202e-17,9.713e-18,4.185e-18,44.9595,1165.44
BackDG0519,-7.0606,44.9848,2.373e-17,2.057e-17,8.739e-18,69.4052,790.15
BackDG0553,-24.7325,-18.1909,1.330e-16,1.179e-16,3.631e-17,392.859,459.71
