Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BottomDG001,-40.1509,-35.6426,3.185e-17,2.501e-17,1.063e-17,175.3823,592.02
BottomDG002,-40.2602,-35.8284,5.787e-17,4.819e-17,1.824e-17,107.9971,591.36
BottomDG003,-40.1780,-35.7009,3.817e-17,3.300e-17,1.425e-17,89.9369,590.31
BottomDG004,-39.8697,-35.3500,4.672e-17,3.211e-17,1.576e-17,98.9093,590.85
BottomDG005,-40.6340,-35.8063,3.659e-17,3.110e-17,1.300e-17,76.8028,590.36
BottomDG006,-40.4280,-35.8318,2.987e-17,2.349e-17,1.099e-17,92.0872,590.36
BottomDG016,25.2278,-28.2658,3.831e-17,2.648e-17,1.015e-17,141.2615,1062.1
BottomDG017,25.1884,-28.1999,1.903e-17,1.559e-17,6.028e-18,52.8539,1064.83
BottomDG018,25.3463,-28.4015,1.490e-17,1.239e-17,5.317e-18,57.9617,1063.77
BottomDG019,25.1852,-28.3210,1.346e-17,1.086e-17,4.947e-18,47.2352,1062.21
BottomDG020,25.2989,-28.3295,1.222e-17,1.095e-17,4.906e-18,46.6662,1062.71
BottomDG021,25.2623,-28.1326,1.391e-17,1.129e-17,5.140e-18,48.4034,1063.47
BottomDG022,25.4600,-28.2662,1.338e-17,1.116e-17,5.602e-18,47.4821,1062.64
BottomDG023,24.9319,-28.2291,1.485e-17,1.146e-17,6.066e-18,61.0131,1064.77
BottomDG024,25.2652,-28.5032,1.519e-17,1.258e-17,6.132e-18,62.0118,1063.38
BottomDG025,25.2266,-28.4368,1.360e-17,1.071e-17,4.984e-18,46.5217,1061.88
BottomDG026,-0.7567,0.3225,1.472e-17,1.230e-17,4.963e-18,83.6914,776.85
BottomDG027,-0.7863,0.3899,2.138e-17,1.774e-17,7.587e-18,60.3987,777.52
BottomDG028,-0.8776,0.2821,1.423e-17,1.194e-17,5.480e-18,85.6008,778.09
BottomDG060,39.9959,13.5051,1.036e-17,8.306e-18,3.757e-18,39.1964,1180.8
BottomDG061,39.9903,13.5942,1.132e-17,1.045e-17,4.511e-18,48.9718,1179.35
BottomDG062,39.8947,13.4868,7.597e-18,6.650e-18,2.710e-18,44.9418,1179.92
BottomDG063,39.9559,13.4695,9.831e-18,7.857e-18,3.991e-18,45.0876,1180.55
BottomDG067,-8.0528,27.1697,1.129e-16,9.758e-17,4.020e-17,212.963,304.91
BottomDG074,-17.2231,-22.3282,1.250e-17,1.157e-17,4.530e-18,81.442,894.9
BottomDG088,29.9203,26.6349,1.233e-17,9.637e-18,4.880e-18,51.7324,1106.36
BottomDG089,29.8551,26.5231,1.121e-17,9.649e-18,4.551e-18,41.6315,1107.34
BottomDG090,29.8314,26.5125,1.153e-17,1.014e-17,4.267e-18,44.4942,1105.9
BottomDG115,33.5018,16.7615,1.219e-17,1.020e-17,4.779e-18,50.2139,1227.83
BottomDG116,33.4835,16.6554,1.137e-17,9.104e-18,4.382e-18,50.1998,1227.82
BottomDG121,-15.3448,-13.1850,7.490e-18,5.733e-18,2.847e-18,51.2001,1175.6
BottomDG369,27.8965,44.1507,1.178e-17,9.763e-18,4.702e-18,47.5623,1116.01
BottomDG370,27.9560,44.0436,1.163e-17,9.953e-18,4.409e-18,43.7848,1115.99
BottomDG371,27.9921,44.2954,1.179e-17,1.045e-17,4.941e-18,49.3388,1115.84
BottomDG396,-2.9506,16.9021,1.325e-16,9.485e-17,3.480e-17,210.2512,560.35
BottomDG397,-2.8977,17.0804,4.926e-17,4.109e-17,1.759e-17,116.2308,558.08
BottomDG398,-3.2405,17.2933,5.120e-17,4.130e-17,1.784e-17,129.1093,558.03
BottomDG399,-2.8933,17.2147,4.901e-17,4.013e-17,1.646e-17,90.841,559.02
BottomDG400,-2.8535,16.8657,5.578e-17,4.485e-17,2.163e-17,104.2516,563.05
BottomDG401,-3.2224,16.8743,5.374e-17,4.489e-17,1.995e-17,96.9574,561.52
BottomDG402,-3.1211,16.8122,6.924e-17,5.592e-17,2.160e-17,95.0025,561.98
BottomDG403,-2.6664,16.7431,5.359e-17,4.429e-17,2.028e-17,116.063,560.2
BottomDG404,-3.2131,16.7897,4.938e-17,4.001e-17,1.876e-17,111.1687,558.72
BottomDG405,-2.5831,16.9545,5.094e-17,4.590e-17,1.865e-17,94.6223,560.81
BottomDG420,2.4938,21.5249,1.939e-17,1.541e-17,6.593e-18,74.5669,681.95
