Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS15753,39.3406,-11.0553,2.393e-20,3.375e-20,4.698e-20,-0.0002,32.99,0
BottomS15755,39.4914,-11.1681,9.200e-20,1.141e-19,1.323e-19,-0.0001,30.9,0
BottomS15757,39.5233,-11.3121,2.226e-19,2.546e-19,2.439e-19,0.0003,30.57,0
BottomS15762,39.4881,-11.1634,4.205e-17,6.204e-17,1.024e-16,-0.0001,31.16,0
BottomS15763,39.4798,-11.1397,5.870e-20,7.686e-20,9.988e-20,-0.0006,32.27,0
BottomS15764,39.4810,-11.1759,1.857e-18,1.863e-18,1.318e-18,0.0011,30.84,0
BottomS15768,39.4815,-11.1610,8.148e-18,1.793e-17,6.402e-17,0.0001,31.05,0
BottomS15769,39.5734,-11.2219,6.069e-18,5.377e-18,2.963e-18,0.0009,29.74,0
BottomS15771,39.4979,-11.1666,4.034e-20,5.782e-20,8.530e-20,0.001,31.02,0
BottomS15777,39.4555,-11.1216,1.996e-19,2.575e-19,3.047e-19,0.0001,33.26,0
BottomS15778,39.3251,-10.7908,2.909e-19,3.289e-19,3.090e-19,0.0,33.57,0
BottomS15780,39.4709,-11.1678,1.247e-20,1.895e-20,3.312e-20,-0.0001,31.08,0
BottomS15781,39.4675,-11.1602,3.856e-19,4.347e-19,3.969e-19,0.0013,31.29,0
BottomS15782,39.5431,-11.2049,1.424e-19,1.754e-19,1.952e-19,-0.0001,30.02,0
BottomS15783,39.4317,-11.1158,1.747e-13,1.197e-13,4.192e-14,0.0014,33.45,0
BottomS15784,39.5140,-11.2037,1.447e-20,2.132e-20,3.411e-20,0.0006,30.15,0
BottomS15789,39.4892,-11.1723,4.268e-20,5.819e-20,7.935e-20,0.0004,31.04,0
BottomS15790,39.6685,-11.4380,3.847e-18,7.263e-18,1.975e-17,0.0001,29.51,0
BottomS15794,39.5679,-11.1760,2.538e-19,2.920e-19,2.853e-19,0.0004,31.27,0
BottomS15795,39.4651,-11.1712,4.011e-18,3.586e-18,2.080e-18,-0.0005,31.35,0
BottomS15798,39.5403,-11.2430,2.319e-20,3.469e-20,5.906e-20,0.0001,29.76,0
BottomS15799,39.1625,-11.0390,1.442e-17,1.266e-17,7.167e-18,0.0004,32.83,0
BottomS15802,39.5105,-11.1520,9.117e-20,1.233e-19,1.577e-19,0.0005,31.07,0
BottomS15803,39.7390,-11.3125,1.784e-18,1.792e-18,1.292e-18,-0.0001,30.3,0
BottomS15804,39.4265,-11.1865,2.465e-20,3.548e-20,5.369e-20,0.0006,31.73,0
BottomS15805,39.3491,-11.0617,1.651e-20,2.395e-20,3.852e-20,-0.0008,33.8,0
BottomS15806,39.5524,-11.2064,5.749e-17,1.512e-16,8.166e-16,-0.0002,30.35,1
BottomS15808,39.4717,-11.1427,1.414e-19,1.743e-19,1.875e-19,0.0006,32.14,1
BottomS15810,39.2980,-10.9843,3.610e-18,7.229e-18,2.187e-17,-0.0001,34.28,0
BottomS15811,39.5470,-11.3390,1.994e-20,2.919e-20,4.576e-20,0.0006,30.71,0
BottomS15812,39.4809,-11.1880,1.468e-20,2.194e-20,3.627e-20,0.0003,31.03,0
BottomS15816,39.4082,-10.9832,9.466e-20,1.149e-19,1.241e-19,0.0006,33.79,0
BottomS15818,39.0707,-10.7856,1.567e-19,1.868e-19,1.949e-19,0.0001,34.43,0
BottomS15822,39.4680,-11.1596,1.047e-17,8.813e-18,4.484e-18,0.0004,31.74,0
BottomS15823,39.2529,-10.8332,7.306e-20,9.865e-20,1.349e-19,-0.0004,34.57,0
BottomS15831,39.0678,-10.7642,4.472e-17,8.026e-17,1.979e-16,-0.0002,34.53,0
BottomS15840,39.5325,-11.2178,2.072e-19,2.381e-19,2.283e-19,0.001,30.26,0
BottomS15842,40.1076,-11.6587,7.591e-20,1.081e-19,1.635e-19,-0.0004,29.64,0
BottomS15846,39.4743,-11.1382,2.992e-18,2.789e-18,1.806e-18,-0.0002,32.46,0
BottomS15851,39.4849,-11.1216,2.751e-19,3.367e-19,3.542e-19,0.0002,32.36,0
BottomS15852,39.5044,-11.1733,2.161e-19,2.634e-19,2.844e-19,-0.0004,30.74,0
BottomS15855,39.5153,-11.2025,2.132e-18,3.732e-18,8.765e-18,-0.0004,30.24,0
BottomS15860,39.3386,-11.0543,1.579e-18,1.633e-18,1.324e-18,-0.0003,33.37,0
BottomS15864,39.4753,-11.1325,5.519e-14,7.664e-14,1.067e-13,-0.0003,32.86,0
BottomS15868,39.2925,-10.9822,9.779e-18,1.520e-17,2.607e-17,-0.0001,34.22,0
BottomS15869,39.4833,-11.1369,1.902e-13,1.377e-13,5.102e-14,0.0011,32.32,0
BottomS15870,39.5153,-11.2164,1.907e-19,2.228e-19,2.161e-19,0.0004,30.24,0
BottomS15875,39.5533,-11.2277,3.878e-20,5.104e-20,6.526e-20,0.0,29.8,0
BottomS15878,39.3091,-11.0791,3.972e-18,3.962e-18,2.761e-18,0.0004,33.04,0
BottomS15884,39.4529,-11.2093,2.081e-18,4.358e-18,1.403e-17,-0.001,31.36,0
BottomS15888,39.5448,-11.1583,4.525e-18,7.779e-18,1.749e-17,0.0003,31.22,0
BottomS15894,39.4945,-11.1392,7.337e-18,1.100e-17,1.889e-17,0.0005,31.87,0
BottomS15898,39.4922,-11.2014,2.737e-18,2.572e-18,1.625e-18,-0.0003,31.04,0
BottomS15899,39.5043,-11.1489,3.268e-20,4.398e-20,6.040e-20,0.0007,31.21,0
BottomS15904,39.4736,-11.1497,1.126e-20,1.624e-20,2.524e-20,-0.001,31.4,0
BottomS15905,39.4746,-11.1310,1.006e-19,1.228e-19,1.386e-19,0.0006,32.27,0
BottomS15906,39.4223,-11.1791,4.393e-13,3.476e-13,1.562e-13,-0.0001,31.91,1
BottomS15909,39.4827,-11.1649,1.305e-19,1.645e-19,1.947e-19,0.0006,30.83,0
BottomS15913,39.2135,-10.8793,1.140e-20,1.784e-20,3.288e-20,-0.0002,34.58,0
BottomS15914,39.3657,-11.1583,1.596e-19,1.897e-19,1.950e-19,0.0009,32.24,0
BottomS15915,39.6940,-11.3450,2.836e-18,2.791e-18,1.938e-18,-0.0006,29.8,0
BottomS15916,39.5031,-11.1788,1.295e-17,1.114e-17,5.691e-18,-0.0001,30.57,0
BottomS15921,39.4768,-11.1275,2.447e-13,1.753e-13,6.503e-14,0.0002,32.38,0
BottomS15926,39.9950,-11.8301,5.849e-20,7.903e-20,1.052e-19,0.0001,29.29,0
BottomS15927,39.5054,-11.1889,5.173e-19,5.668e-19,4.974e-19,0.0001,30.47,0
BottomS15929,39.5721,-11.2160,4.260e-20,6.032e-20,8.784e-20,0.0004,30.48,0
BottomS15932,39.4743,-11.0647,1.465e-19,1.756e-19,1.875e-19,0.0006,32.68,0
BottomS15940,39.4044,-11.0952,8.453e-18,1.433e-17,3.079e-17,-0.0002,33.36,0
BottomS15943,39.4784,-11.1841,2.709e-18,2.581e-18,1.670e-18,-0.0005,31.03,0
BottomS15944,39.5485,-11.2382,2.034e-13,1.794e-13,9.927e-14,0.001,29.73,1
BottomS15951,39.4760,-11.1439,2.245e-18,3.260e-18,5.247e-18,0.0003,32.27,0
BottomS15952,39.5247,-11.1644,6.183e-20,8.329e-20,1.136e-19,-0.0005,30.65,0
BottomS15954,39.2092,-10.7865,2.551e-18,2.536e-18,1.844e-18,0.0007,34.66,0
BottomS15956,39.4786,-11.1564,2.368e-20,3.721e-20,6.938e-20,0.0001,31.54,0
BottomS15957,39.3528,-11.1277,8.268e-18,7.112e-18,3.839e-18,0.0012,32.55,0
BottomS15964,39.3768,-10.9506,1.385e-17,1.196e-17,6.420e-18,-0.0006,33.86,0
BottomS15966,39.5254,-11.1554,1.817e-18,1.709e-18,1.125e-18,0.001,31.06,0
BottomS15967,39.4055,-11.1101,5.028e-19,5.601e-19,4.949e-19,-0.0002,33.37,0
BottomS15968,39.4674,-11.1418,4.726e-19,5.249e-19,4.862e-19,0.0001,32.66,0
BottomS15970,39.4399,-11.1273,9.825e-18,2.124e-17,7.629e-17,0.0003,33.16,0
BottomS15973,39.4785,-11.1605,5.599e-18,9.661e-18,2.182e-17,0.0002,31.35,0
BottomS15975,39.4425,-11.1263,6.968e-18,1.444e-17,4.782e-17,-0.0001,32.97,0
BottomS15977,39.6301,-11.2798,4.432e-18,7.424e-18,1.536e-17,0.0004,29.68,0
BottomS15978,39.6550,-11.1675,1.161e-19,1.441e-19,1.658e-19,-0.0,31.51,0
BottomS15979,39.4622,-11.1668,2.050e-20,2.967e-20,4.563e-20,0.0,31.73,0
BottomS15985,39.3884,-11.0784,1.060e-20,1.702e-20,3.151e-20,0.0004,33.53,0
BottomS15986,39.3812,-11.0949,1.772e-20,2.661e-20,4.316e-20,0.0005,33.03,0
BottomS15988,39.2175,-10.6104,1.928e-17,1.680e-17,8.941e-18,-0.0001,33.81,0
BottomS15989,39.2924,-10.8561,1.535e-19,1.838e-19,1.937e-19,0.0008,34.41,0
BottomS15998,39.4816,-11.1387,6.708e-18,1.582e-17,6.690e-17,-0.0009,32.72,0
BottomS16000,39.5087,-11.1994,5.870e-19,5.992e-19,4.563e-19,-0.0001,30.21,0
BottomS16003,39.4979,-11.1505,2.246e-19,2.693e-19,2.871e-19,0.0002,31.67,0
BottomS16007,39.4761,-11.1760,1.000e-20,1.516e-20,2.604e-20,-0.0003,31.34,0
BottomS16008,39.4555,-11.1772,2.118e-13,1.476e-13,5.225e-14,0.0001,31.01,0
BottomS16009,39.7008,-11.3141,4.978e-20,7.299e-20,1.131e-19,0.0007,29.83,0
BottomS16010,39.4315,-10.9256,1.115e-19,1.419e-19,1.702e-19,0.0,33.07,0
BottomS16013,39.5028,-11.1530,4.511e-19,5.321e-19,5.179e-19,-0.0004,31.56,0
BottomS16014,39.4926,-11.0943,6.642e-14,4.509e-14,1.445e-14,0.0005,32.57,0
BottomS16015,39.5305,-11.2338,7.143e-18,1.379e-17,3.768e-17,-0.0005,29.78,0
BottomS16016,39.4728,-11.1337,9.451e-20,1.228e-19,1.498e-19,-0.0002,32.64,0
BottomS16019,39.5067,-11.2030,1.953e-18,1.936e-18,1.367e-18,0.0001,30.45,0
BottomS16020,39.4801,-11.1180,4.875e-20,6.446e-20,8.173e-20,0.0009,33.17,0
BottomS16026,39.3990,-11.0920,2.413e-20,3.369e-20,4.860e-20,0.0006,33.57,0
BottomS16029,39.3976,-11.1701,8.411e-19,9.170e-19,7.763e-19,-0.0004,32.1,0
BottomS16033,39.6364,-11.2626,9.821e-20,1.255e-19,1.435e-19,0.0003,29.83,0
BottomS16034,39.4138,-11.1418,8.905e-20,1.114e-19,1.311e-19,-0.0003,32.56,0
BottomS16042,39.4052,-11.0962,2.299e-19,2.746e-19,2.895e-19,-0.0009,33.55,0
BottomS16043,39.4863,-11.1377,2.035e-18,2.069e-18,1.515e-18,0.0004,32.05,0
BottomS16045,39.4478,-11.0329,3.509e-18,3.235e-18,2.017e-18,0.0003,33.5,0
BottomS16046,39.4890,-11.1250,1.199e-20,1.777e-20,2.832e-20,-0.0001,32.34,0
BottomS16048,39.6342,-11.2721,2.147e-19,2.491e-19,2.361e-19,0.0006,30.11,0
BottomS16049,39.5261,-11.1678,4.171e-20,5.618e-20,7.189e-20,0.0001,31.18,0
BottomS16051,39.4848,-11.1578,1.193e-20,1.853e-20,3.257e-20,0.0003,31.54,0
BottomS16052,39.4948,-11.1536,2.152e-20,3.135e-20,4.957e-20,-0.0003,30.95,0
BottomS16055,39.6229,-11.3147,1.316e-18,1.309e-18,9.545e-19,-0.0002,29.52,0
BottomS16056,39.4956,-11.2190,1.312e-17,2.984e-17,1.217e-16,0.0006,30.85,1
BottomS16057,39.3894,-11.1409,2.264e-18,4.419e-18,1.259e-17,0.0001,32.38,0
BottomS16059,39.5267,-11.1895,3.269e-19,3.738e-19,3.680e-19,0.0011,30.38,0
BottomS16060,39.4281,-11.0956,5.593e-20,7.610e-20,1.007e-19,0.0002,33.6,0
BottomS16063,39.4844,-11.1500,5.214e-18,4.788e-18,2.880e-18,-0.0007,31.57,0
