Time NormalisedFlux
0.0 0.7415472465453038
1.0 0.8240438403713415
2.0 0.7994580451355117
3.0 0.7942229002666102
4.0 0.8577316801390514
5.0 0.9277971535121493
6.0 1.0061640803720335
7.0 0.9990748755935367
8.0 1.0414221211252683
9.0 1.0083415361909047
10.0 1.112121778457382
11.0 1.1729224510978666
12.0 1.1994202129074938
13.0 1.1755877780634496
14.0 1.2077219439955924
15.0 1.2241228100390895
16.0 1.1473675817318578
17.0 1.1797740189789805
18.0 1.1180399883566545
19.0 1.11190170349752
20.0 1.0838330204590234
21.0 1.0132797417673085
22.0 0.914755903422029
23.0 0.9395736971669607
24.0 0.9141188418727179
25.0 0.8245579530969341
26.0 0.8349262795887397
27.0 0.7937507254003151
28.0 0.7686255844562992
29.0 0.7483174401065993
30.0 0.7786181990722475
31.0 0.8240632269674485
32.0 0.8785548625202666
33.0 0.8783274579236083
34.0 0.9190896206026745
35.0 0.9237874938090436
36.0 0.9888377445486625
37.0 1.0348066059494283
38.0 1.10738884615812
39.0 1.13801678850364
40.0 1.2071861302710545
41.0 1.1925346680288562
42.0 1.1985250431018626
43.0 1.2220853916368168
44.0 1.2335045493605967
45.0 1.1650380759970145
46.0 1.1075381413454692
47.0 1.1021939926445887
48.0 1.0459961841183634
49.0 1.0754102187736325
50.0 1.0551466561853355
51.0 0.9386854824672606
52.0 0.8731147524121436
53.0 0.856158673891129
54.0 0.8235712938325511
55.0 0.8381491766876847
56.0 0.7805493039780081
57.0 0.7542858900211762
58.0 0.8071896686682288
59.0 0.839839687027394
60.0 0.820975171377523
61.0 0.8660633591427158
62.0 0.8911520171880547
63.0 0.9859485500485422
64.0 1.014101537124769
65.0 1.092097776691039
66.0 1.1303589599756874
67.0 1.1727618801333122
68.0 1.1489365813565249
69.0 1.1786706475458202
70.0 1.1759957113186341
71.0 1.1501013314180775
72.0 1.219235108337293
73.0 1.2113356058250428
74.0 1.1268858484731836
75.0 1.095869254730827
76.0 1.0870398628768858
77.0 1.0593878702745256
78.0 0.9566469877081876
79.0 0.9808914322189529
80.0 0.9128151877560374
81.0 0.9050332079453038
82.0 0.8409059562803034
83.0 0.8382457176371284
84.0 0.8594185354077972
85.0 0.8093385456233338
86.0 0.7672267800554045
87.0 0.7958252049782938
88.0 0.806224520147614
89.0 0.8364774097965324
90.0 0.9067812793343172
91.0 0.9127550563083107
92.0 0.993656733572907
93.0 1.0225249103456655
94.0 1.0740909404619654
95.0 1.1364544506221823
96.0 1.1158024018085169
97.0 1.1757790738491427
98.0 1.1962872354259844
99.0 1.2196738532868179
100.0 1.2235581341466601
101.0 1.1932485362887362
102.0 1.1461233714587964
103.0 1.104598722252126
104.0 1.0855886453290875
105.0 1.0664698142417004
106.0 1.0034013322828568
107.0 0.945248613016947
108.0 0.9352058300028203
109.0 0.9444738870179121
110.0 0.7972974672798104
111.0 0.8038514091999315
112.0 0.8005684486668455
113.0 0.7631557069090048
114.0 0.8156191768354453
115.0 0.7684642090858609
116.0 0.8536731263779441
117.0 0.8471655049511556
118.0 0.9228615118905864
119.0 1.0071812262770043
120.0 0.9480801071944516
