Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BackS49127,30.6003,-13.8450,3.332e-18,6.314e-18,1.717e-17,0.0002,-133.19,0
BackS49128,30.5975,-13.8407,1.063e-19,1.103e-19,8.796e-20,0.0003,-132.86,0
BackS49129,30.5588,-13.8403,4.904e-19,4.654e-19,3.092e-19,-0.0004,-130.65,0
BackS49130,30.5398,-13.8480,1.597e-20,1.940e-20,2.156e-20,-0.0004,-129.23,0
BackS49131,30.4469,-13.8020,2.496e-20,3.048e-20,3.246e-20,-0.0003,-129.89,0
BackS49133,30.6773,-13.8528,3.433e-20,4.046e-20,4.086e-20,-0.0003,-133.24,0
BackS49137,30.6057,-13.8418,6.644e-20,7.302e-20,6.238e-20,-0.0008,-133.08,0
BackS49139,30.6758,-13.8257,4.645e-20,5.317e-20,5.054e-20,0.0003,-132.73,0
BackS49140,30.6840,-13.8440,6.355e-18,5.007e-18,2.300e-18,-0.0004,-133.46,0
BackS49142,30.5574,-13.8458,1.155e-18,1.050e-18,6.233e-19,-0.0009,-129.8,0
BackS49145,30.4685,-13.8467,2.480e-19,2.562e-19,1.888e-19,0.0007,-128.93,0
BackS49148,30.5603,-13.8449,3.695e-19,3.457e-19,2.201e-19,0.0004,-129.86,0
BackS49151,30.5833,-13.8225,1.692e-19,1.775e-19,1.438e-19,-0.0002,-131.61,0
BackS49152,30.5743,-13.8398,1.408e-18,1.284e-18,7.646e-19,0.0008,-132.05,0
BackS49154,30.4833,-13.8350,1.222e-20,1.594e-20,1.913e-20,0.0001,-128.86,0
BackS49155,30.5502,-13.8387,1.063e-19,1.174e-19,1.041e-19,0.0004,-129.5,0
BackS49159,30.5602,-13.8441,3.324e-20,4.126e-20,4.467e-20,-0.0004,-130.91,0
BackS49162,30.6040,-13.8352,4.492e-20,5.019e-20,4.589e-20,0.0002,-133.13,0
BackS49165,30.5561,-13.8467,2.891e-19,2.828e-19,1.888e-19,0.0001,-129.61,0
BackS49188,30.5631,-13.8475,8.901e-19,1.287e-18,2.065e-18,0.0007,-131.2,0
BackS49190,30.5698,-13.8389,8.117e-20,8.706e-20,7.309e-20,0.0003,-132.21,0
BackS49194,30.4834,-13.8281,3.949e-19,3.635e-19,2.214e-19,-0.0007,-129.35,0
BackS49196,30.5675,-13.8433,1.134e-20,1.489e-20,1.932e-20,-0.0002,-132.41,0
BackS49197,30.5681,-13.8371,2.683e-14,1.870e-14,6.566e-15,0.0003,-131.82,0
BackS49201,30.5741,-13.8380,3.650e-20,4.316e-20,4.330e-20,-0.0002,-132.35,0
BackS49204,30.5263,-13.8294,2.067e-20,2.622e-20,3.091e-20,0.0001,-129.93,0
BackS49206,30.5750,-13.8244,7.153e-19,1.304e-18,3.275e-18,0.0013,-131.67,0
BackS49207,30.5459,-13.8588,1.109e-19,1.211e-19,1.017e-19,0.0009,-130.69,0
BackS49208,30.5057,-13.8449,2.817e-19,2.662e-19,1.773e-19,0.0001,-128.84,0
BackS49211,30.5776,-13.8479,2.395e-19,2.394e-19,1.721e-19,-0.0009,-132.4,0
BackS49212,30.5559,-13.8420,9.025e-15,6.040e-15,2.000e-15,-0.0003,-130.34,0
BackS49218,30.6642,-13.8515,8.494e-19,1.636e-18,4.450e-18,0.0002,-133.24,0
BackS49222,30.5926,-13.8415,7.718e-20,9.045e-20,9.386e-20,0.0003,-133.07,0
BackS49225,30.5387,-13.8226,8.592e-20,9.659e-20,8.874e-20,0.0004,-130.71,0
BackS49228,30.5604,-13.8424,5.323e-20,5.754e-20,5.047e-20,0.0001,-131.05,0
BackS49229,30.5789,-13.8381,4.116e-20,4.298e-20,3.440e-20,0.0006,-131.99,0
BackS49232,30.6578,-13.8479,1.071e-20,1.372e-20,1.687e-20,0.0005,-133.12,0
BackS49234,30.5582,-13.8463,2.775e-14,2.158e-14,9.260e-15,0.0001,-130.5,1
BackS49235,30.5530,-13.8429,2.816e-19,5.061e-19,1.271e-18,-0.0003,-130.39,0
BackS49236,30.5726,-13.8461,5.128e-19,4.966e-19,3.336e-19,0.0001,-131.84,0
BackS49242,30.6110,-13.8332,2.483e-20,2.886e-20,2.801e-20,0.0007,-132.59,0
BackS49244,30.6225,-13.8440,5.673e-14,4.370e-14,1.868e-14,0.0006,-132.92,1
BackS49247,30.4285,-13.8534,5.518e-20,6.241e-20,5.603e-20,-0.0003,-129.0,0
BackS49255,30.5140,-13.8349,9.772e-19,1.696e-18,3.900e-18,-0.0003,-129.13,0
BackS49256,30.6459,-13.8491,9.084e-20,9.830e-20,8.112e-20,-0.0007,-133.44,0
BackS49268,30.5574,-13.8427,3.049e-14,2.076e-14,6.934e-15,0.0005,-130.0,0
BackS49273,30.5230,-13.8531,8.944e-19,1.565e-18,3.547e-18,0.0009,-129.64,0
BackS49275,30.5540,-13.8445,7.622e-20,8.145e-20,6.904e-20,-0.0005,-129.93,0
BackS49276,30.5957,-13.8435,8.795e-19,1.930e-18,7.067e-18,-0.0006,-132.9,0
