Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS40732,25.7212,-3.9893,1.523e-20,1.935e-20,2.276e-20,-0.0006,50.52,0
TopS40734,25.6516,-3.9575,1.271e-20,1.670e-20,2.048e-20,0.0001,51.13,0
TopS40736,25.6535,-4.0003,1.003e-18,1.756e-18,4.198e-18,0.0002,48.87,0
TopS40738,25.6365,-3.9519,1.299e-18,2.428e-18,6.475e-18,0.0002,54.35,0
TopS40741,25.6733,-3.9608,9.079e-18,7.305e-18,3.521e-18,-0.0008,48.7,0
TopS40745,25.6486,-3.9607,2.507e-19,2.514e-19,1.834e-19,-0.0002,52.11,0
TopS40746,25.7049,-3.9841,1.460e-19,1.571e-19,1.319e-19,0.0005,52.19,0
TopS40747,25.6517,-3.9812,1.325e-20,1.705e-20,2.087e-20,-0.0008,51.53,0
TopS40749,25.6502,-3.9662,1.355e-18,2.420e-18,5.803e-18,0.0006,52.98,0
TopS40750,25.6965,-3.9530,4.046e-18,1.034e-17,5.209e-17,0.0004,51.79,1
TopS40751,25.7066,-3.9494,1.399e-18,2.699e-18,7.794e-18,-0.0003,53.11,0
TopS40752,25.6695,-3.9242,1.016e-17,7.760e-18,3.349e-18,0.0001,52.3,1
TopS40754,25.6791,-3.9589,6.718e-19,1.163e-18,2.584e-18,0.0009,52.21,0
TopS40759,25.6635,-3.9485,2.786e-19,2.795e-19,2.024e-19,-0.0004,50.85,0
TopS40763,25.6644,-3.9445,2.303e-19,2.335e-19,1.721e-19,-0.0004,49.73,0
TopS40765,25.6504,-3.9411,6.967e-19,6.430e-19,3.899e-19,0.0012,53.49,0
TopS40769,25.6611,-3.9661,7.481e-19,6.898e-19,4.124e-19,0.0,53.75,0
TopS40772,25.6907,-3.9921,2.604e-18,4.374e-18,9.287e-18,0.0005,53.96,0
TopS40773,25.6477,-3.9620,8.939e-20,1.049e-19,1.038e-19,-0.0008,49.75,0
TopS40774,25.6736,-3.9450,4.400e-20,5.495e-20,6.234e-20,0.0002,50.09,0
TopS40775,25.6368,-3.9401,5.683e-20,6.782e-20,6.947e-20,0.001,54.07,0
TopS40776,25.6651,-3.9394,1.219e-17,9.722e-18,4.332e-18,0.0001,52.8,1
TopS40780,25.6606,-3.9400,2.574e-18,2.209e-18,1.136e-18,-0.0002,52.04,0
TopS40781,25.6854,-3.9916,3.957e-18,6.953e-18,1.613e-17,0.0004,47.76,0
TopS40785,25.6574,-3.9636,2.178e-18,3.397e-18,5.919e-18,-0.0006,53.06,0
TopS40787,25.6683,-3.9359,7.137e-20,8.298e-20,8.276e-20,-0.0,49.83,0
TopS40788,25.6941,-3.9452,4.116e-14,3.044e-14,1.215e-14,-0.0004,49.31,0
TopS40789,25.6478,-3.9518,2.456e-14,1.703e-14,5.804e-15,0.0002,49.65,0
TopS40792,25.6245,-3.9834,5.146e-14,3.714e-14,1.421e-14,0.0005,54.12,0
TopS40795,25.6949,-3.9307,2.112e-17,1.650e-17,7.480e-18,-0.0006,48.49,1
TopS40796,25.6589,-3.9606,3.886e-18,3.221e-18,1.620e-18,0.0006,52.61,0
TopS40797,25.6788,-3.9740,9.676e-19,8.710e-19,5.130e-19,0.0001,50.32,0
TopS40799,25.6916,-3.9343,1.329e-17,9.932e-18,4.130e-18,0.0002,54.26,1
TopS40803,25.6789,-3.9502,1.592e-18,1.409e-18,7.921e-19,-0.0006,51.41,0
