Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
TopDG007,3.4429,25.8800,1.065e-17,8.661e-18,3.970e-18,92.4022,1034.26
TopDG008,3.4025,25.7951,1.662e-17,1.294e-17,6.201e-18,67.2688,1033.28
TopDG009,3.4768,25.8494,1.596e-17,1.261e-17,6.255e-18,54.9073,1033.9
TopDG010,3.4498,25.8640,9.542e-18,8.989e-18,3.839e-18,117.3669,1032.62
TopDG011,3.3087,25.9061,1.775e-17,1.376e-17,6.505e-18,62.0621,1032.58
TopDG059,12.7725,3.5271,9.616e-18,8.394e-18,4.227e-18,63.6339,1031.02
TopDG064,4.5607,10.5145,1.377e-17,1.060e-17,4.790e-18,72.3289,874.78
TopDG065,-40.1211,17.0904,1.650e-17,1.371e-17,5.722e-18,55.7514,980.65
TopDG066,-40.1404,17.0886,1.483e-17,1.265e-17,5.594e-18,50.6204,980.54
TopDG068,11.0063,-27.8475,1.510e-17,1.148e-17,4.754e-18,67.703,838.73
TopDG091,0.3579,-13.0872,1.414e-17,1.276e-17,5.518e-18,79.2104,828.75
TopDG100,6.4670,0.9419,3.848e-17,3.226e-17,1.145e-17,180.5344,966.61
TopDG101,6.3218,0.9122,1.467e-17,1.270e-17,5.561e-18,55.7005,965.68
TopDG102,6.7148,0.8186,1.716e-17,1.246e-17,5.699e-18,54.3832,960.74
TopDG103,6.6611,1.1093,1.455e-17,1.074e-17,5.083e-18,54.7789,961.61
TopDG104,6.5916,0.8180,9.836e-18,7.771e-18,4.333e-18,78.5371,964.86
TopDG105,6.3141,1.0786,1.610e-17,1.166e-17,5.748e-18,72.3966,964.06
TopDG106,6.6059,1.0646,2.227e-17,1.594e-17,6.109e-18,46.229,964.35
TopDG107,6.6776,0.9092,1.442e-17,1.276e-17,5.656e-18,56.2482,962.22
TopDG108,6.4262,0.7611,1.416e-17,1.263e-17,5.645e-18,61.0616,962.03
TopDG109,6.3853,0.8935,1.376e-17,1.209e-17,5.141e-18,56.0431,966.76
TopDG110,6.5192,0.9726,2.295e-17,1.691e-17,6.441e-18,52.3256,960.61
TopDG111,6.2511,1.0589,2.144e-17,1.573e-17,6.804e-18,58.2927,962.59
